criterion_id,a_correctness,a_scaffolding,b,n_persons,a_se_approx
tb_0186_c12,0.909806,0.0,4.153836,82,0.559248
tb_0186_c13,0.512637,0.0,0.457472,79,0.142227
tb_0187_c01,1.06631,0.0,-0.545968,78,0.223343
tb_0187_c03,5.838616,0.0,18.772997,82,4.489745
tb_0187_c05,2.022028,0.0,5.298979,82,0.885561
tb_0187_c07,2.863382,3.911401,11.402651,82,4.114581
tb_0187_c09,5.838616,0.0,18.772997,82,4.489745
tb_0188_c02,1.065536,0.0,3.574507,82,0.477684
tb_0188_c03,0.985461,0.0,4.28039,82,0.59008
tb_0188_c05,0.836958,0.0,2.352507,82,0.297278
tb_0188_c07,4.520029,0.0,11.412636,82,3.920146
tb_0189_c01,1.292879,0.0,2.060204,77,0.382974
tb_0189_c02,0.880099,0.0,1.474876,78,0.250191
tb_0189_c05,1.005802,0.0,3.472939,81,0.456981
tb_0189_c06,1.464495,0.0,5.106077,81,0.776137
tb_0189_c09,0.884106,0.0,1.785559,79,0.268588
tb_0190_c03,0.619415,0.0,1.74135,82,0.210625
tb_0190_c06,1.287478,0.0,5.667559,82,0.933058
tb_0190_c07,0.979397,0.0,0.829178,79,0.238063
tb_0190_c08,0.882504,0.0,3.646682,82,0.461584
tb_0190_c09,0.976808,0.0,3.141499,80,0.410957
tb_0190_c10,1.254634,0.0,2.416559,80,0.401903
tb_0190_c11,0.636509,0.0,1.47767,81,0.198578
tb_0190_c12,0.96519,0.0,2.156517,81,0.309762
tb_0191_c07,4.01231,-6.003177,13.157575,82,2.743704
tb_0191_c08,0.594819,0.0,4.452066,82,0.610049
tb_0191_c09,1.287478,0.0,5.667559,82,0.933058
tb_0192_c02,1.097456,0.0,1.986817,82,0.327111
tb_0192_c03,0.467,0.0,1.362049,82,0.167081
tb_0192_c05,5.838389,0.0,18.772235,81,4.490433
tb_0192_c06,0.824173,0.0,3.562734,82,0.440069
tb_0192_c07,2.020844,0.0,5.29645,81,0.886594
tb_0192_c08,0.674956,0.0,3.046392,82,0.341618
tb_0192_c09,0.594819,0.0,4.452066,82,0.610049
tb_0192_c12,-0.012368,0.0,4.408394,82,0.483394
tb_0193_c01,0.717566,0.0,2.412465,82,0.279467
tb_0193_c02,0.857183,0.0,-0.215012,81,0.182228
tb_0193_c03,0.970237,0.0,0.905476,82,0.234852
tb_0193_c04,0.801627,0.0,1.564316,81,0.23372
tb_0193_c05,0.965229,0.0,1.598602,82,0.270197
tb_0193_c09,0.63589,-0.508846,3.211448,81,0.358323
tb_0194_c01,1.362631,0.0,-3.390258,81,0.308298
tb_0194_c02,0.613549,0.0,4.333946,77,0.58925
tb_0194_c03,0.909806,0.0,4.153836,82,0.559248
tb_0194_c04,0.575321,0.0,2.106084,80,0.230229
tb_0194_c06,0.465471,0.0,-0.43005,79,0.130067
tb_0194_c07,0.857959,0.0,1.181199,82,0.224136
tb_0194_c09,1.14112,0.0,-1.236912,81,0.230342
tb_0195_c01,1.252002,0.0,2.412626,79,0.402778
tb_0195_c02,1.453568,0.0,0.546983,78,0.346967
tb_0195_c03,0.842342,0.600937,3.136961,81,0.376038
tb_0195_c04,1.911726,0.0,2.155592,82,0.57628
tb_0195_c06,2.387073,0.0,5.584975,82,0.956468
tb_0196_c02,1.095082,0.0,0.841305,82,0.259883
tb_0196_c03,4.237188,0.0,11.643466,82,3.935864
tb_0196_c04,0.899047,0.0,0.003889,81,0.193243
tb_0196_c05,0.670801,0.0,1.063945,80,0.186095
tb_0196_c06,0.617538,0.0,-0.087105,82,0.146127
tb_0197_c04,0.255708,0.0,4.252689,82,0.494604
tb_0197_c05,0.121813,0.0,3.585716,82,0.340777
tb_0197_c07,0.49604,0.0,2.233382,81,0.2272
tb_0197_c08,0.459119,0.0,1.004231,82,0.151223
tb_0197_c09,0.320039,0.0,1.28186,82,0.147064
tb_0197_c10,0.451194,0.0,-0.58226,81,0.12823
tb_0197_c11,0.568458,0.0,0.038674,81,0.142508
tb_0198_c04,1.448422,0.669698,5.893144,82,1.121693
tb_0198_c05,0.935495,0.0,2.857182,82,0.366075
tb_0198_c06,1.085745,1.179678,2.159796,81,0.319798
tb_0199_c04,1.616127,0.0,3.360417,82,0.565307
tb_0199_c05,2.337795,0.0,3.193188,82,0.814282
tb_0199_c06,1.287478,0.0,5.667559,82,0.933058
tb_0199_c07,1.296433,0.0,1.458129,82,0.343222
tb_0200_c06,0.476269,0.0,1.353767,72,0.178111
tb_0200_c07,1.015377,0.0,4.256607,81,0.59155
tb_0200_c08,0.976321,0.0,3.134364,78,0.415264
tb_0200_c09,4.237188,0.0,11.643466,82,3.935864
tb_0201_c01,0.220208,0.0,2.38678,82,0.206932
tb_0201_c02,0.270443,0.0,1.057736,82,0.134211
tb_0201_c04,0.658222,0.0,1.412933,82,0.198355
tb_0201_c08,5.838616,0.0,18.772997,82,4.489745
tb_0202_c02,1.602224,0.0,-1.788695,82,0.340874
tb_0202_c03,1.625239,0.0,4.189299,82,0.656933
tb_0202_c04,1.102005,0.0,2.618097,81,0.378688
tb_0202_c06,1.147868,0.0,-0.713139,82,0.231138
tb_0202_c07,1.305145,0.0,2.922951,82,0.453655
tb_0203_c01,0.594819,0.0,4.452066,82,0.610049
tb_0203_c02,0.706241,0.388065,1.983021,82,0.238267
tb_0203_c04,0.167068,0.0,3.131609,81,0.280814
tb_0203_c05,1.127393,0.0,2.892124,82,0.410259
tb_0204_c02,0.807671,0.0,0.217126,82,0.180122
tb_0204_c03,0.657313,0.0,-0.040199,82,0.15202
tb_0204_c04,0.58018,0.0,0.907838,81,0.164993
tb_0204_c05,1.5469,0.0,5.383812,81,0.830898
tb_0204_c06,5.838616,0.0,18.772997,82,4.489745
tb_0204_c07,0.594819,0.0,4.452066,82,0.610049
tb_0205_c01,0.96712,0.0,2.89796,82,0.376823
tb_0205_c02,1.543813,0.0,3.038976,82,0.521705
tb_0205_c03,1.113817,0.0,2.155037,82,0.343409
tb_0205_c04,1.896568,0.0,5.055395,82,0.827188
tb_0205_c05,0.799916,0.0,2.923025,82,0.347597
tb_0206_c01,2.014306,0.0,5.281679,81,0.888175
tb_0206_c03,0.493522,0.0,3.177581,81,0.331771
tb_0206_c05,5.360857,-1.23402,18.314471,82,4.771666
tb_0206_c06,1.264491,0.0,2.672352,82,0.421867
tb_0206_c07,5.360857,-1.23402,18.314471,82,4.771666
tb_0207_c02,1.633929,0.0,0.949104,80,0.412327
tb_0207_c08,0.0,-0.528553,2.438882,81,0.499307
tb_0208_c02,5.838616,0.0,18.772997,82,4.489745
tb_0208_c05,4.237188,0.0,11.643466,82,3.935864
tb_0208_c07,0.57052,0.0,1.71738,82,0.201223
tb_0209_c03,0.786795,0.0,0.291696,77,0.181737
tb_0209_c07,0.632313,0.0,-0.578416,79,0.147225
tb_0209_c08,0.909806,0.0,4.153836,82,0.559248
tb_0210_c02,1.241156,-1.172432,-1.833372,81,0.292889
tb_0210_c03,0.0,-1.383693,0.852814,77,0.395916
tb_0210_c04,0.0,-0.538594,1.938236,82,0.411486
tb_0210_c05,0.443704,0.0,0.557005,82,0.13629
tb_0210_c07,0.475059,0.0,0.764613,82,0.145322
tb_0210_c08,0.167966,0.0,1.835539,82,0.162712
tb_0211_c01,1.415363,0.0,2.740993,81,0.480495
tb_0211_c02,5.360857,-1.23402,18.314471,82,4.771666
tb_0212_c01,0.49608,0.0,-0.208308,81,0.131601
tb_0212_c02,0.795767,0.0,0.573017,82,0.187777
tb_0212_c03,1.074734,0.0,1.632061,81,0.298221
tb_0212_c05,0.307604,0.0,1.468266,82,0.154344
tb_0213_c04,2.022028,0.0,5.298979,82,0.885561
tb_0213_c05,1.117974,0.0,3.566994,81,0.493592
tb_0213_c06,1.287478,0.0,5.667559,82,0.933058
tb_0213_c07,4.263466,0.0,11.49134,80,3.949092
tb_0213_c08,0.56677,1.373205,3.849947,82,0.363313
tb_0214_c05,5.838616,0.0,18.772997,82,4.489745
tb_0214_c07,1.287478,0.0,5.667559,82,0.933058
tb_0215_c02,0.594819,0.0,4.452066,82,0.610049
tb_0215_c03,0.909837,0.0,2.022555,81,0.292815
tb_0215_c04,1.633065,0.0,4.991562,82,0.775262
tb_0215_c05,2.863382,3.911401,11.402651,82,4.114581
tb_0215_c08,1.633065,0.0,4.991562,82,0.775262
tb_0215_c09,1.436347,0.0,5.149909,82,0.780021
tb_0216_c05,5.838616,0.0,18.772997,82,4.489745
tb_0216_c06,5.838616,0.0,18.772997,82,4.489745
tb_0216_c09,0.0,-0.776068,0.740065,78,0.319508
tb_0217_c01,1.01253,0.0,1.754,80,0.295879
tb_0217_c02,0.354538,0.0,2.802177,81,0.264142
tb_0218_c01,2.998546,0.0,5.451249,82,1.023245
tb_0218_c02,0.44069,0.0,0.773205,82,0.141582
tb_0218_c04,1.436347,0.0,5.149909,82,0.780021
tb_0218_c06,2.387073,0.0,5.584975,82,0.956468
tb_0218_c07,5.838616,0.0,18.772997,82,4.489745
tb_0218_c09,1.33411,0.0,-0.467975,82,0.277071
tb_0219_c01,0.688421,0.0,2.770263,81,0.310503
tb_0219_c02,5.838616,0.0,18.772997,82,4.489745
tb_0219_c03,0.870279,0.0,3.628703,82,0.457029
tb_0219_c04,0.985461,0.0,4.28039,82,0.59008
tb_0219_c06,5.838616,0.0,18.772997,82,4.489745
tb_0219_c07,0.824337,0.0,1.645118,81,0.253959
tb_0219_c08,0.775651,-0.271724,1.92914,81,0.258651
tb_0219_c09,4.237188,0.0,11.643466,82,3.935864
tb_0220_c01,1.860355,0.0,2.280908,82,0.569385
tb_0220_c03,1.057563,0.0,0.60632,82,0.241607
tb_0220_c04,1.233676,0.692443,0.912983,82,0.291726
tb_0221_c02,1.555058,0.0,3.170391,76,0.550453
tb_0221_c05,0.702757,0.0,1.665356,82,0.220488
tb_0221_c07,0.609697,0.0,1.351376,80,0.187329
tb_0222_c01,1.287478,0.0,5.667559,82,0.933058
tb_0222_c04,2.093758,0.0,4.07049,82,0.729603
tb_0222_c06,0.0,-0.00138,4.394448,82,1.178686
tb_0223_c01,0.823612,0.0,2.271808,79,0.289771
tb_0223_c03,1.896568,0.0,5.055395,82,0.827188
tb_0223_c06,1.896568,0.0,5.055395,82,0.827188
tb_0224_c04,1.256629,0.0,3.573906,82,0.512226
tb_0224_c06,1.444452,0.0,3.595566,82,0.551844
tb_0224_c07,0.50952,0.0,3.213748,82,0.339193
tb_0224_c10,0.0,0.094838,0.943551,82,0.289334
tb_0225_c07,1.297771,-0.577933,0.790966,81,0.317939
tb_0225_c08,1.054191,0.0,0.605595,82,0.240833
tb_0225_c09,1.041287,0.0,1.32022,80,0.272786
tb_0225_c10,0.708786,0.0,2.404321,82,0.277115
tb_0225_c12,0.645276,0.0,0.66195,82,0.16552
tb_0226_c03,2.181531,0.0,4.618582,81,0.820568
tb_0226_c04,5.347334,0.0,7.625604,82,3.689135
tb_0226_c05,0.674956,0.0,3.046392,82,0.341618
tb_0226_c07,1.945017,0.0,3.595111,82,0.665889
tb_0226_c08,2.998546,0.0,5.451249,82,1.023245
tb_0226_c09,1.003238,0.0,3.478549,82,0.454144
tb_0226_c16,1.270119,0.0,2.449338,81,0.405092
tb_0226_c17,1.171214,-0.026747,4.126773,82,0.576383
tb_0226_c18,1.436347,0.0,5.149909,82,0.780021
tb_0226_c19,0.984253,0.78912,2.346325,82,0.314225
tb_0227_c02,1.215306,0.0,1.268361,82,0.31089
tb_0227_c05,1.221942,0.646418,4.099813,82,0.591988
tb_0228_c05,0.594819,0.0,4.452066,82,0.610049
tb_0228_c06,0.594819,0.0,4.452066,82,0.610049
tb_0229_c02,1.029859,0.0,-1.751044,81,0.212028
tb_0229_c03,1.374187,-3.518532,8.095008,81,0.809138
tb_0230_c03,1.547266,0.0,5.384677,82,0.830397
tb_0230_c04,0.727019,0.0,-0.656777,79,0.159034
tb_0230_c08,0.311718,0.0,0.345539,80,0.12138
tb_0230_c10,1.267182,0.0,1.171707,82,0.318661
tb_0231_c01,0.84787,0.0,0.554978,78,0.200252
tb_0231_c03,0.632976,0.0,1.175564,81,0.182755
tb_0231_c04,1.223303,0.0,1.003302,69,0.327394
tb_0231_c05,1.021329,0.0,0.168234,79,0.224807
tb_0231_c06,1.471819,0.0,1.315883,77,0.397989
tb_0231_c07,1.057422,0.0,-0.384661,80,0.218357
tb_0231_c08,4.237188,0.0,11.643466,82,3.935864
tb_0231_c10,1.619232,-4.526078,8.299939,82,0.832023
tb_0232_c01,0.71188,0.0,0.355285,81,0.168599
tb_0232_c02,0.550204,0.0,1.18135,82,0.170308
tb_0232_c03,0.887402,0.0,1.542341,82,0.249735
tb_0232_c04,0.446384,0.0,2.406229,82,0.235181
tb_0232_c05,0.559012,0.0,1.712364,82,0.199127
tb_0232_c06,0.909806,0.0,4.153836,82,0.559248
tb_0232_c08,0.635997,0.477892,4.418698,82,0.606976
tb_0233_c01,0.902168,0.0,0.779831,82,0.215415
tb_0233_c03,1.287478,0.0,5.667559,82,0.933058
tb_0234_c01,0.633466,0.0,0.506492,80,0.160298
tb_0234_c02,0.73513,0.0,-0.21052,78,0.163628
tb_0234_c03,1.807008,0.0,2.584501,82,0.572112
tb_0234_c04,1.267381,0.464579,2.743448,81,0.429471
tb_0234_c08,0.594819,0.0,4.452066,82,0.610049
tb_0235_c01,1.431443,0.0,3.567809,81,0.551619
tb_0235_c03,0.923824,0.0,0.652793,80,0.217331
tb_0235_c06,0.84316,0.0,2.186606,81,0.286801
tb_0236_c01,1.380362,0.0,4.100715,82,0.602838
tb_0236_c02,5.360857,-1.23402,18.314471,82,4.771666
tb_0236_c03,0.979394,0.0,0.286066,82,0.214268
tb_0236_c04,0.701684,0.0,1.095502,81,0.190771
tb_0236_c05,0.861294,0.0,0.457031,80,0.198531
tb_0236_c07,5.838616,0.0,18.772997,82,4.489745
tb_0236_c08,0.484422,0.0,1.637817,80,0.18435
tb_0236_c09,0.670944,0.0,1.186496,81,0.189548
tb_0237_c01,0.594819,0.0,4.452066,82,0.610049
tb_0237_c02,0.527909,0.0,2.104836,82,0.221464
tb_0237_c03,0.461448,0.417531,3.551495,82,0.38346
tb_0237_c04,1.003238,0.0,3.478549,82,0.454144
tb_0237_c05,0.263585,0.0,3.121203,82,0.29097
tb_0237_c06,0.5893,0.0,2.477326,81,0.263761
tb_0237_c07,0.537563,0.0,0.715908,81,0.152543
tb_0238_c10,0.595198,0.0,4.428815,81,0.603528
tb_0238_c11,0.255708,0.0,4.252689,82,0.494604
tb_0238_c17,0.480688,0.0,3.178856,81,0.330097
tb_0239_c02,1.287478,0.0,5.667559,82,0.933058
tb_0239_c08,1.829764,0.197127,3.152497,82,0.619947
tb_0240_c02,1.287478,0.0,5.667559,82,0.933058
tb_0241_c01,1.050707,0.0,-0.879369,74,0.217664
tb_0241_c03,0.391562,0.0,2.590995,82,0.245671
tb_0241_c07,1.32063,0.0,3.996585,82,0.578394
tb_0241_c10,0.369982,0.0,2.875391,73,0.304073
tb_0241_c11,0.963829,0.0,1.031675,79,0.245991
tb_0241_c12,0.92129,0.0,1.444385,82,0.251358
tb_0241_c13,0.61804,0.0,2.454509,80,0.272159
tb_0242_c02,2.022028,0.0,5.298979,82,0.885561
tb_0242_c03,2.998546,0.0,5.451249,82,1.023245
tb_0242_c04,5.4657,0.0,5.53272,82,3.707255
tb_0242_c05,5.360857,-1.23402,18.314471,82,4.771666
tb_0242_c06,0.801627,0.0,1.564316,81,0.23372
tb_0243_c02,0.823946,0.0,2.72159,82,0.329817
tb_0243_c05,1.743071,0.0,5.212185,82,0.828675
tb_0243_c08,1.287478,0.0,5.667559,82,0.933058
tb_0243_c10,1.32063,0.0,3.996585,82,0.578394
tb_0243_c11,0.943227,0.0,0.687426,82,0.220222
tb_0243_c13,0.273177,0.0,2.376477,82,0.211366
tb_0243_c14,0.868091,-0.274462,2.009144,82,0.280723
tb_0243_c15,0.0,-0.351495,2.759516,81,0.564172
tb_0244_c03,0.800161,0.0,1.454211,80,0.228483
tb_0244_c05,0.606252,0.0,0.692206,80,0.160617
tb_0244_c06,0.506191,0.0,1.918516,55,0.229891
tb_0244_c07,1.287478,0.0,5.667559,82,0.933058
tb_0244_c08,0.934386,0.0,1.947514,77,0.296812
tb_0244_c09,5.838616,0.0,18.772997,82,4.489745
tb_0245_c01,1.837756,0.0,-2.771856,81,0.416012
tb_0245_c02,1.140435,0.0,-0.490327,82,0.231902
tb_0245_c03,0.905125,0.0,0.008689,81,0.194382
tb_0245_c05,0.617055,0.0,4.427922,81,0.614061
tb_0245_c06,8.025777,0.0,14.683831,79,4.144095
tb_0245_c07,1.044925,0.0,0.237548,81,0.226517
tb_0245_c09,1.496182,0.0,3.287259,81,0.548324
tb_0245_c10,0.677351,0.0,1.532986,82,0.208175
tb_0245_c11,0.617055,0.0,4.427922,81,0.614061
tb_0245_c12,1.436347,0.0,5.149909,82,0.780021
tb_0245_c14,4.214992,0.0,11.589638,81,3.941022
tb_0245_c15,5.733935,0.0,18.360946,80,4.51981
tb_0246_c01,2.856489,0.0,6.050009,82,1.035824
tb_0247_c01,0.687447,0.0,1.318452,82,0.1986
tb_0247_c02,1.193368,0.0,2.30107,81,0.384524
tb_0247_c03,1.258264,0.0,0.047771,82,0.269587
tb_0247_c04,1.25244,0.0,2.475945,82,0.402725
tb_0247_c06,0.643977,0.0,2.987112,81,0.329011
tb_0247_c07,1.287478,0.0,5.667559,82,0.933058
tb_0248_c01,1.313951,0.0,2.052059,82,0.387335
tb_0248_c02,0.578278,0.0,1.002838,82,0.167148
tb_0248_c03,4.237188,0.0,11.643466,82,3.935864
tb_0248_c04,1.264874,0.0,-1.290717,81,0.256539
tb_0249_c01,0.915812,0.0,2.622163,81,0.340232
tb_0249_c03,0.951536,0.0,3.118416,82,0.398705
tb_0249_c05,1.003238,0.0,3.478549,82,0.454144
tb_0250_c01,1.034007,0.0,1.975877,80,0.321453
tb_0250_c02,1.254706,0.0,2.660008,82,0.418434
tb_0250_c03,0.597699,0.0,2.663144,81,0.288564
tb_0250_c07,0.844147,0.0,0.865255,82,0.207326
tb_0251_c01,1.253384,0.0,0.290878,82,0.275731
tb_0251_c02,1.208478,0.0,0.645183,82,0.278177
tb_0251_c03,1.349095,0.0,0.822549,82,0.321462
tb_0251_c04,1.47291,0.0,2.561337,82,0.467416
tb_0251_c05,2.702663,0.0,4.669463,82,0.942549
tb_0251_c06,1.315429,0.0,-1.081919,82,0.266768
tb_0252_c02,0.610503,0.0,3.742388,82,0.443908
tb_0252_c03,0.594819,0.0,4.452066,82,0.610049
tb_0252_c04,0.667471,0.0,3.363794,82,0.385857
tb_0252_c05,1.479328,0.0,1.520667,80,0.400363
tb_0253_c01,0.387843,-3.333947,7.099797,80,0.661107
tb_0253_c03,0.0,-1.018805,1.906557,79,0.446353
tb_0253_c06,1.152729,0.0,3.119416,81,0.439605
tb_0254_c03,1.226901,0.0,3.526847,82,0.500774
tb_0254_c04,2.221177,0.0,4.682872,81,0.833738
tb_0254_c05,2.35785,0.0,3.435113,82,0.828089
tb_0254_c06,2.35079,0.0,4.779712,82,0.830561
tb_0255_c01,0.985461,0.0,4.28039,82,0.59008
tb_0255_c03,1.192048,0.0,4.155386,82,0.582802
tb_0255_c04,1.046641,-2.980147,7.820314,82,0.834855
tb_0255_c05,0.490101,0.0,3.199602,82,0.334191
tb_0255_c06,0.989203,0.0,3.170769,82,0.412095
tb_0256_c05,0.68757,0.0,-0.207626,82,0.154282
tb_0257_c02,1.171254,0.0,2.591759,78,0.409885
tb_0257_c03,0.600413,0.0,3.712673,80,0.440317
tb_0257_c04,-0.012536,0.0,3.70301,82,0.34413
tb_0257_c07,1.297279,0.0,5.608283,81,0.911612
tb_0257_c08,1.813904,0.0,5.213893,81,0.850666
tb_0257_c10,1.287478,0.0,5.667559,82,0.933058
tb_0257_c12,0.445283,-3.814581,6.977565,82,0.500828
tb_0258_c02,0.423201,0.0,3.559183,80,0.384199
tb_0258_c04,1.287478,0.0,5.667559,82,0.933058
tb_0259_c02,1.035411,0.0,1.787535,82,0.298491
tb_0259_c03,0.80051,0.0,1.155712,82,0.211546
tb_0259_c04,1.287478,0.0,5.667559,82,0.933058
tb_0259_c05,0.532561,0.0,2.915445,82,0.302466
tb_0259_c09,0.591782,0.0,1.131595,79,0.176739
tb_0259_c10,0.704355,0.0,2.400257,82,0.275938
tb_0259_c12,1.361392,0.0,-0.633138,78,0.288266
tb_0259_c13,1.114791,0.0,0.064113,82,0.236926
tb_0259_c14,1.208478,0.0,4.083634,80,0.585101
tb_0260_c01,0.8935,0.0,1.089541,82,0.227029
tb_0260_c02,0.785533,0.0,-1.620438,80,0.175045
tb_0260_c04,0.209391,-0.374998,3.226979,82,0.324394
tb_0260_c06,0.613818,0.0,0.486919,81,0.156304
tb_0260_c07,0.255708,0.0,4.252689,82,0.494604
tb_0261_c02,2.35079,0.0,4.779712,82,0.830561
tb_0261_c03,5.089033,0.0,5.879354,82,3.789467
tb_0261_c06,2.387777,0.0,3.040317,82,0.829953
tb_0261_c08,1.511196,-0.257598,5.403341,82,0.828155
tb_0262_c01,1.287478,0.0,5.667559,82,0.933058
tb_0262_c02,1.287478,0.0,5.667559,82,0.933058
tb_0262_c04,0.80018,0.0,2.663106,81,0.319238
tb_0263_c02,0.910719,0.0,1.901569,80,0.300271
tb_0263_c03,1.625239,0.0,4.189299,82,0.656933
tb_0263_c04,1.436347,0.0,5.149909,82,0.780021
tb_0263_c06,1.462313,0.0,3.62378,82,0.558551
tb_0263_c07,1.003238,0.0,3.478549,82,0.454144
tb_0263_c12,1.743071,0.0,5.212185,82,0.828675
tb_0264_c02,0.542335,0.0,0.996938,81,0.163133
tb_0264_c06,1.547266,0.0,5.384677,82,0.830397
tb_0264_c10,0.939195,0.0,4.131049,81,0.561748
tb_0265_c01,1.183272,0.0,-0.208889,80,0.249138
tb_0266_c01,0.490101,0.0,3.199602,82,0.334191
tb_0266_c07,0.503133,-0.859908,3.040019,82,0.311188
tb_0267_c01,0.799925,0.0,-0.035841,82,0.173762
tb_0267_c03,1.095082,0.0,0.841305,82,0.259883
tb_0267_c04,0.658157,0.0,0.108105,82,0.154371
tb_0267_c05,0.667471,0.0,3.363794,82,0.385857
tb_0267_c07,0.992808,0.0,2.032558,82,0.305659
tb_0267_c08,0.811307,0.0,2.092458,81,0.276551
tb_0267_c10,0.553905,0.0,2.932161,82,0.307823
tb_0267_c12,1.037119,0.0,0.443626,77,0.2382
tb_0267_c14,0.665405,0.0,2.195753,82,0.251292
tb_0267_c19,1.273451,0.0,5.61907,81,0.927583
tb_0268_c01,0.815255,0.0,2.329748,81,0.292193
tb_0268_c09,0.466959,0.0,3.571826,80,0.399854
tb_0268_c10,0.67747,0.0,2.285566,80,0.266118
tb_0269_c02,4.237188,0.0,11.643466,82,3.935864
tb_0269_c03,0.721251,0.0,0.839824,82,0.183841
tb_0269_c06,2.022028,0.0,5.298979,82,0.885561
tb_0269_c07,4.520029,0.0,11.412636,82,3.920146
tb_0270_c01,0.913108,0.0,0.885655,82,0.221967
tb_0270_c02,0.835916,0.0,0.753317,80,0.204566
tb_0270_c03,1.800246,0.0,1.286371,76,0.508838
tb_0270_c04,4.237188,0.0,11.643466,82,3.935864
tb_0271_c02,5.838616,0.0,18.772997,82,4.489745
tb_0271_c03,1.741289,0.0,3.797075,82,0.631664
tb_0271_c04,3.545012,0.0,6.797338,82,1.188865
tb_0271_c05,1.935109,0.0,4.403675,82,0.730897
tb_0271_c06,1.547266,0.0,5.384677,82,0.830397
tb_0271_c08,5.838616,0.0,18.772997,82,4.489745
tb_0271_c09,1.57606,0.0,3.0827,82,0.533334
tb_0271_c12,0.635997,0.477892,4.418698,82,0.606976
tb_0272_c01,0.205488,0.0,2.827549,82,0.248557
tb_0272_c04,0.594819,0.0,4.452066,82,0.610049
tb_0272_c05,1.625239,0.0,4.189299,82,0.656933
tb_0272_c06,1.711389,0.0,5.124774,80,0.823814
tb_0273_c02,0.255708,0.0,4.252689,82,0.494604
tb_0273_c04,-0.152998,0.0,3.485179,82,0.29936
tb_0273_c05,0.422469,0.0,1.091653,82,0.150136
tb_0273_c06,0.904937,0.0,0.95732,80,0.228614
tb_0273_c10,0.639589,0.0,1.630243,82,0.207248
tb_0273_c11,1.287478,0.0,5.667559,82,0.933058
tb_0273_c14,0.0,0.804428,3.913554,82,0.850039
tb_0273_c15,0.09524,0.0,3.602913,82,0.340206
tb_0274_c01,0.84572,0.0,0.452627,77,0.201593
tb_0274_c02,0.589939,0.0,1.607016,82,0.197717
tb_0274_c04,0.803197,0.0,3.197551,82,0.382675
tb_0275_c02,4.237188,0.0,11.643466,81,3.935864
tb_0275_c03,2.570382,0.0,4.196533,81,0.90989
tb_0276_c02,1.287478,0.0,5.667559,82,0.933058
tb_0276_c03,0.594819,0.0,4.452066,82,0.610049
tb_0276_c08,0.873801,0.0,0.976084,82,0.217851
tb_0276_c10,0.951536,0.0,3.118416,82,0.398705
tb_0276_c11,0.415113,0.0,3.583035,82,0.384231
tb_0276_c13,0.909806,0.0,4.153836,82,0.559248
tb_0277_c01,2.702663,0.0,4.669463,82,0.942549
tb_0277_c02,5.838616,0.0,18.772997,82,4.489745
tb_0277_c03,4.237188,0.0,11.643466,82,3.935864
tb_0277_c05,0.5194,0.0,0.751137,81,0.151756
tb_0277_c06,0.909806,0.0,4.153836,82,0.559248
tb_0277_c07,0.333424,0.0,1.563807,82,0.1617
tb_0277_c08,0.820213,2.871923,6.118288,82,0.567109
tb_0278_c02,1.436347,0.0,5.149909,82,0.780021
tb_0278_c03,1.093869,0.0,1.568907,82,0.29852
tb_0278_c04,1.09585,0.0,2.424401,81,0.360446
tb_0278_c06,0.790698,0.0,1.366735,82,0.220167
tb_0278_c07,0.708154,0.0,0.346466,80,0.168907
tb_0278_c09,5.838616,0.0,18.772997,82,4.489745
tb_0278_c10,4.237188,0.0,11.643466,82,3.935864
tb_0278_c11,1.065536,0.0,3.574507,82,0.477684
tb_0279_c06,-0.012368,0.0,4.408394,82,0.483394
tb_0279_c09,1.506449,0.0,2.085439,80,0.450142
tb_0280_c02,5.838616,0.0,18.772997,82,4.489745
tb_0280_c03,5.838616,0.0,18.772997,82,4.489745
tb_0280_c04,5.838616,0.0,18.772997,82,4.489745
tb_0281_c02,4.237188,0.0,11.643466,82,3.935864
tb_0281_c03,0.735158,0.0,1.339151,82,0.20821
tb_0281_c04,4.237188,0.0,11.643466,82,3.935864
tb_0281_c05,0.792094,0.0,1.59985,82,0.233544
tb_0281_c06,4.237188,0.0,11.643466,82,3.935864
tb_0281_c07,0.72939,0.0,0.23763,82,0.167595
tb_0282_c07,1.718461,0.0,3.761425,82,0.623663
tb_0282_c10,4.520029,0.0,11.412636,82,3.920146
tb_0283_c02,5.838616,0.0,18.772997,82,4.489745
tb_0283_c06,0.484432,0.0,2.632807,82,0.262917
tb_0284_c01,1.743071,0.0,5.212185,82,0.828675
tb_0284_c02,1.29333,0.0,2.906968,82,0.449427
tb_0284_c04,0.988846,0.712065,0.929625,82,0.237543
tb_0284_c05,0.0,-0.655156,0.704843,82,0.301559
tb_0285_c03,5.838616,0.0,18.772997,82,4.489745
tb_0285_c04,5.838616,0.0,18.772997,82,4.489745
tb_0285_c05,4.273354,0.0,11.236061,75,3.971024
tb_0285_c06,0.508674,0.0,1.338859,69,0.181383
tb_0285_c07,1.743071,0.0,5.212185,82,0.828675
tb_0285_c08,5.360857,-1.23402,18.314471,82,4.771666
tb_0285_c09,0.726871,0.0,-0.439229,66,0.173848
tb_0286_c02,1.364448,0.0,3.427324,78,0.525189
tb_0286_c03,1.095945,0.0,0.539843,81,0.24929
tb_0286_c04,1.888113,0.0,5.036418,81,0.829557
tb_0286_c05,5.403583,0.0,12.128574,82,3.687546
