criterion_id,a,b,method,n_models_used,flags
tb_0230_c08,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0230_c10,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0231_c01,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0231_c03,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0231_c04,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0231_c05,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0231_c06,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0231_c07,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0231_c11,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0232_c01,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0232_c02,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0232_c03,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0232_c05,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0232_c07,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0232_c08,1.0,-1.0184295754613653,girth_rasch_mml,20,
tb_0233_c01,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0234_c02,1.0,-8.29894493036975e-06,girth_rasch_mml,20,
tb_0234_c03,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0234_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0234_c08,1.0,-8.29894493036975e-06,girth_rasch_mml,20,
tb_0235_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0235_c02,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0235_c03,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0235_c06,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0235_c07,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0236_c03,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0236_c04,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0236_c05,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0236_c06,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0236_c08,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0236_c09,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0237_c02,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0237_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0237_c07,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0237_c08,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0238_c01,1.0,-1.0184295754613653,girth_rasch_mml,20,
tb_0238_c05,1.0,0.24268941753104278,girth_rasch_mml,20,
tb_0238_c17,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0238_c18,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0239_c01,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0241_c01,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0241_c11,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0241_c12,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0241_c16,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0241_c17,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0242_c01,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0242_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0243_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0243_c02,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0243_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0243_c10,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0243_c11,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0243_c13,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0243_c15,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0244_c01,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0244_c03,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0244_c05,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0244_c06,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0244_c08,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0244_c10,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0244_c11,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0245_c01,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0245_c02,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0245_c03,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0245_c07,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0245_c10,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0245_c16,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0245_c17,1.0,0.24268941753104278,girth_rasch_mml,20,
tb_0246_c05,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0247_c01,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0247_c02,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0247_c03,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0248_c01,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0248_c02,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0248_c04,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0248_c06,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0248_c07,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0249_c01,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0249_c02,1.0,-0.48982208143115125,girth_rasch_mml,20,
tb_0249_c03,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0249_c04,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0249_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0250_c02,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0250_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0250_c04,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0250_c07,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0251_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0251_c02,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0251_c03,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0251_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0251_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0251_c06,1.0,0.4897879865939404,girth_rasch_mml,20,
tb_0251_c07,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0251_c08,1.0,-1.6497414245758457,girth_rasch_mml,20,
tb_0252_c01,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0252_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0252_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0253_c02,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0253_c08,1.0,0.4897879865939404,girth_rasch_mml,20,
tb_0253_c09,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0253_c10,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0254_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0256_c05,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0257_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0257_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0257_c09,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0258_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0258_c02,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0259_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0259_c03,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0259_c09,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0259_c12,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0259_c13,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0259_c16,1.0,-2.0478401547753093,girth_rasch_mml,20,
tb_0260_c01,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0260_c02,1.0,0.24268941753104278,girth_rasch_mml,20,
tb_0260_c05,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0260_c06,1.0,-1.0184295754613653,girth_rasch_mml,20,
tb_0260_c07,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0260_c08,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0261_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0261_c06,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0261_c09,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0261_c10,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0262_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0262_c07,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0263_c02,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0263_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0264_c02,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0264_c08,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0264_c10,1.0,0.4897879865939404,girth_rasch_mml,20,
tb_0265_c01,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0265_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0265_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0265_c07,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0266_c02,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0266_c06,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0267_c01,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0267_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0267_c04,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0267_c12,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0267_c14,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0267_c17,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0268_c01,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0268_c03,1.0,-8.29894493036975e-06,girth_rasch_mml,20,
tb_0268_c10,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0268_c13,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0269_c03,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0270_c01,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0270_c02,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0270_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0270_c05,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0270_c06,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0271_c10,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0272_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0272_c07,1.0,-0.48982208143115125,girth_rasch_mml,20,
tb_0273_c05,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0273_c06,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0273_c13,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0273_c14,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0274_c01,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0275_c01,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0275_c09,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0276_c06,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0276_c07,1.0,-1.3149336457141296,girth_rasch_mml,20,
tb_0277_c04,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0277_c06,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0278_c01,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0278_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0278_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0278_c07,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0278_c11,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0278_c15,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0279_c06,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0279_c09,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0279_c10,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0279_c11,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0280_c06,1.0,-0.24272259885284994,girth_rasch_mml,20,
tb_0280_c07,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0281_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0281_c03,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0281_c05,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0281_c07,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0282_c09,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0283_c01,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0283_c09,1.0,-8.29894493036975e-06,girth_rasch_mml,20,
tb_0283_c10,1.0,-0.24272259885284994,girth_rasch_mml,20,
tb_0284_c02,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0284_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0285_c06,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0285_c09,1.0,-0.7463135734985766,girth_rasch_mml,20,
tb_0285_c11,1.0,0.4897879865939404,girth_rasch_mml,20,
tb_0286_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0286_c02,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0286_c03,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0286_c06,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0286_c07,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0286_c11,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0287_c01,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0288_c01,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0288_c02,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0288_c03,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0288_c05,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0288_c06,1.0,0.4897879865939404,girth_rasch_mml,20,
tb_0289_c07,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0289_c09,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0290_c02,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0290_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0290_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0290_c06,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0290_c07,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0290_c08,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0290_c09,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0291_c09,1.0,0.4897879865939404,girth_rasch_mml,20,
tb_0292_c01,1.0,0.24268941753104278,girth_rasch_mml,20,
tb_0292_c02,1.0,0.24268941753104278,girth_rasch_mml,20,
tb_0292_c03,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0292_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0292_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0292_c06,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0293_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0293_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0293_c07,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0294_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0294_c02,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0294_c03,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0294_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0294_c07,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0294_c08,1.0,0.24268941753104278,girth_rasch_mml,20,
tb_0295_c06,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0295_c08,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0295_c10,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0296_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0297_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0297_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0297_c08,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0297_c09,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0298_c04,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0298_c05,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0298_c07,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0298_c10,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0298_c11,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0298_c12,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0299_c04,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0299_c06,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0299_c07,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0300_c06,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0300_c07,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0301_c01,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0301_c02,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0301_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0301_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0301_c07,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0301_c09,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0302_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0302_c05,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0302_c06,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0303_c02,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0303_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0303_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0303_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0303_c06,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0304_c01,1.0,0.24268941753104278,girth_rasch_mml,20,
tb_0304_c02,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0305_c01,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0305_c05,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0305_c08,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0306_c05,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0306_c06,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0306_c08,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0306_c09,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0307_c01,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0307_c09,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0307_c14,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0308_c01,1.0,0.24268941753104278,girth_rasch_mml,20,
tb_0308_c02,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0308_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0310_c01,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0311_c01,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0311_c02,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0311_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0311_c07,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0312_c02,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0312_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0312_c09,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0313_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0314_c06,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0314_c10,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0315_c05,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0316_c01,1.0,0.4897879865939404,girth_rasch_mml,20,
tb_0316_c06,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0316_c07,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0316_c09,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0317_c01,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0317_c02,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0317_c06,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0317_c08,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0317_c09,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0318_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0318_c07,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0318_c08,1.0,-0.24272259885284994,girth_rasch_mml,20,
tb_0318_c09,1.0,-8.29894493036975e-06,girth_rasch_mml,20,
tb_0318_c10,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0318_c11,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0318_c12,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0319_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0320_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0320_c10,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0321_c01,1.0,0.4897879865939404,girth_rasch_mml,20,
tb_0321_c04,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0321_c13,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0322_c02,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0322_c04,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0322_c05,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0322_c08,1.0,0.24268941753104278,girth_rasch_mml,20,
tb_0323_c01,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0324_c02,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0324_c03,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0325_c08,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0326_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0326_c02,1.0,-0.48982208143115125,girth_rasch_mml,20,
tb_0327_c01,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0327_c02,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0327_c03,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0327_c04,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0327_c05,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0327_c06,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0327_c07,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0327_c08,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0328_c01,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0328_c02,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0328_c06,1.0,-0.24272259885284994,girth_rasch_mml,20,
tb_0328_c07,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0329_c04,1.0,0.4897879865939404,girth_rasch_mml,20,
tb_0329_c05,1.0,0.4897879865939404,girth_rasch_mml,20,
tb_0329_c06,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0330_c01,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0330_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0330_c05,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0330_c06,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0330_c08,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0330_c12,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0330_c13,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0330_c17,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0330_c23,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0330_c24,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0331_c01,1.0,0.24268941753104278,girth_rasch_mml,20,
tb_0331_c03,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0331_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0331_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0331_c06,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0331_c08,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0331_c09,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0332_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0332_c03,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0332_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0332_c08,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0333_c01,1.0,-8.29894493036975e-06,girth_rasch_mml,20,
tb_0333_c02,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0333_c03,1.0,1.0183911730215711,girth_rasch_mml,20,
tb_0333_c04,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0333_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0333_c10,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0334_c04,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0334_c10,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0335_c05,1.0,-2.564262526219698,girth_rasch_mml,20,
tb_0335_c08,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0336_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0336_c08,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0336_c09,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0336_c10,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0337_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0337_c07,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0337_c08,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0338_c03,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0338_c07,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0339_c01,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0339_c02,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0339_c03,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0339_c04,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0339_c06,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0340_c02,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0340_c05,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0340_c06,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0340_c10,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0341_c05,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0341_c06,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0341_c07,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0342_c01,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0342_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0342_c07,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0343_c03,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0343_c04,1.0,2.564179423603848,girth_rasch_mml,20,
tb_0343_c05,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0343_c06,1.0,1.3148911452098575,girth_rasch_mml,20,
tb_0343_c07,1.0,0.7462778196202989,girth_rasch_mml,20,
tb_0343_c08,1.0,2.047779847144435,girth_rasch_mml,20,
tb_0343_c09,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0344_c01,1.0,1.649692402838282,girth_rasch_mml,20,
tb_0344_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0345_c04,1.0,3.3714901801122474,girth_rasch_mml,20,
tb_0345_c05,1.0,1.649692402838282,girth_rasch_mml,20,
