model,pirt,actual,items,fold,n_bank
KingNish/qwen-1b-continued-v2,0.22715564051945436,0.21232876712328766,10,5,438
NikolaSigmoid/AceMath-1.5B-Instruct-dolphin-r1-200,0.436262327195535,0.3127853881278539,8,5,438
Youlln/ECE.EIFFEIL.ia-0.5B-SLERP,0.2803397943831708,0.1872146118721461,8,5,438
kz919/QwQ-0.5B-Distilled-SFT,0.25254344614598556,0.16666666666666666,10,5,438
nvidia/AceInstruct-1.5B,0.38648495373221736,0.2945205479452055,8,5,438
bamec66557/VICIOUS_MESH-12B_Razor,0.5447152368954218,0.408675799086758,8,5,438
sumink/Qmerft,0.46086230220271207,0.319634703196347,8,5,438
NotASI/FineTome-v1.5-Llama3.2-3B-1007,0.45687057075387516,0.3150684931506849,8,5,438
oopere/pruned40-llama-1b,0.37134243497517594,0.3515981735159817,8,5,438
jaspionjader/test-14,0.5426426314745486,0.4657534246575342,8,5,438
PowerInfer/SmallThinker-3B-Preview,0.3610435955139086,0.2465753424657534,8,5,438
JayHyeon/Qwen2.5-0.5B-SFT-1e-4-3ep,0.33334256836313747,0.271689497716895,8,5,438
Youlln/ECE-PRYMMAL-0.5B-SLERP-V2,0.436262327195535,0.3584474885844749,8,5,438
sabersaleh/Llama2-7B-SimPO,0.35710671643498865,0.2762557077625571,8,5,438
Josephgflowers/Tinyllama-STEM-Cinder-Agent-v1,0.34577126262875124,0.182648401826484,8,5,438
godlikehhd/alpaca_data_score_max_5200,0.5918605444364153,0.3926940639269406,8,5,438
JayHyeon/Qwen_0.5-MDPO_0.5_3e-7-3ep_0alp_0lam,0.12834402984393484,0.07990867579908675,34,5,438
ehristoforu/coolqwen-3b-it,0.4072964948669682,0.3310502283105023,8,5,438
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-2ep_0alp_0lam,0.12816546787445104,0.1187214611872146,41,5,438
MaziyarPanahi/calme-3.3-instruct-3b,0.3842296938098613,0.3105022831050228,8,5,438
Qwen/Qwen2.5-3B,0.639407823749962,0.3607305936073059,8,5,438
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6-3ep_0alp_0lam,0.12816546787445104,0.08904109589041095,41,5,438
KingNish/qwen-1b-continued-v2.2,0.34797287743872674,0.2557077625570776,8,5,438
DreadPoor/Here_We_Go_Again-8B-SLERP,0.4698528484620932,0.4337899543378995,9,5,438
Nexesenex/Llama_3.2_1b_Odyssea_V1,0.34577126262875124,0.1872146118721461,8,5,438
Sakalti/SJT-4B,0.5426426314745486,0.5616438356164384,8,5,438
DavidAU/Qwen2.5-MOE-2X1.5B-DeepSeek-Uncensored-Censored-4B,0.21176523193529584,0.2762557077625571,8,5,438
bamec66557/VICIOUS_MESH-12B,0.5447152368954218,0.410958904109589,8,5,438
sabersaleh/Llama2-7B-SPO,0.39889006725607135,0.2876712328767123,8,5,438
JayHyeon/Qwen_0.5-VDPO_3e-6-1ep_3vpo_const,0.12949261775537213,0.10730593607305935,29,5,438
Nexesenex/Nemotron_W_4b_MagLight_0.1,0.38648495373221736,0.3150684931506849,8,5,438
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-2ep_0alp_5lam,0.12834402984393484,0.0867579908675799,34,5,438
Sakalti/Tara-3.8B-v1.1,0.5426426314745486,0.5616438356164384,8,5,438
meditsolutions/SmolLM2-MedIT-Upscale-2B,0.43700857627978096,0.2374429223744292,8,5,438
JayHyeon/Qwen2.5-0.5B-SFT-1e-4-5ep,0.3457007786022133,0.24429223744292236,8,5,438
ibm-granite/granite-3.1-3b-a800m-base,0.41705123646909165,0.2009132420091324,8,5,438
netcat420/MFANN3bv0.15,0.5055517559783838,0.4018264840182648,8,5,438
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_1ep_0alp_0lam,0.12834402984393484,0.08447488584474885,34,5,438
inumulaisk/eval_model,0.12770674985728375,0.23972602739726026,32,5,438
llnYou/ECE-PRYMMAL-YL-3B-SLERP-V3,0.5170835505989704,0.4337899543378995,8,5,438
goulue5/merging_LLM,0.5449946769357543,0.5114155251141552,8,5,438
godlikehhd/qwen-2.5-1.5b-cherry,0.5080887814827905,0.2831050228310502,8,5,438
akhadangi/Llama3.2.1B.0.1-First,0.12417878171283098,0.2054794520547945,26,5,438
cckm/tinymistral_950m,0.15078886218799173,0.22602739726027396,23,5,438
meditsolutions/Llama-3.2-SUN-1B-Instruct,0.2803397943831708,0.3082191780821918,8,5,438
ymcki/gemma-2-2b-ORPO-jpn-it-abliterated-18,0.44706945017004895,0.3835616438356164,8,5,438
someon98/qwen-CoMa-0.5b,0.48342237895269835,0.3881278538812785,8,5,438
Josephgflowers/TinyLlama-Cinder-Agent-v1,0.34577126262875124,0.182648401826484,8,5,438
Nexesenex/Llama_3.2_1b_Odyssea_V1.01,0.34577126262875124,0.18493150684931506,8,5,438
HuggingFaceTB/SmolLM2-1.7B,0.45390168790980523,0.24885844748858446,8,5,438
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7_1ep_0alp_0lam,0.12834402984393484,0.0821917808219178,34,5,438
uukuguy/speechless-code-mistral-7b-v1.0,0.4109899891167325,0.4452054794520548,8,5,438
prithivMLmods/Bellatrix-Tiny-1.5B-R1,0.45687057075387516,0.4132420091324201,8,5,438
Sakalti/SJTPass-2,0.33334256836313747,0.16666666666666666,8,5,438
LilRg/PRYMMAL-slerp-Merge,0.5426426314745486,0.502283105022831,8,5,438
JayHyeon/Qwen_0.5-MDPO_0.3_3e-6-3ep_0alp_0lam,0.12816546787445104,0.10730593607305935,41,5,438
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7_1ep_0alp_0lam,0.12834402984393484,0.0867579908675799,34,5,438
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_3ep_0alp_0lam,0.12834402984393484,0.0867579908675799,34,5,438
JayHyeon/Qwen2.5-0.5B-Instruct-SFT-IRPO-1epoch_v1,0.23641530882542605,0.1415525114155251,11,5,438
JayHyeon/Qwen2.5-0.5B-Instruct-SFT-DPO-1epoch_v1,0.12949261775537213,0.1461187214611872,29,5,438
Dans-DiscountModels/Mistral-7b-v0.3-Test-E0.7,0.40004913639921147,0.3356164383561644,8,5,438
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7-3ep_0alp_0lam,0.12834402984393484,0.08447488584474885,34,5,438
Nexesenex/Llama_3.2_1b_Synopsys_0.11,0.34577126262875124,0.2054794520547945,8,5,438
HuggingFaceTB/SmolLM2-360M,0.4017227627882473,0.319634703196347,8,5,438
suayptalha/DeepSeek-R1-Distill-Llama-3B,0.4247312292450577,0.3287671232876712,8,5,438
MultivexAI/Gladiator-Mini-Exp-1221-3B-Instruct,0.43440258608644133,0.3219178082191781,8,5,438
qingy2019/LLaMa_3.2_3B_Catalysts,0.5080887814827905,0.4246575342465753,8,5,438
jaspionjader/test-17,0.5426426314745486,0.4634703196347032,8,5,438
apple/DCLM-7B,0.3610435955139086,0.3242009132420091,8,5,438
matouLeLoup/ECE-PRYMMAL-0.5B-FT-V4-MUSR-Mathis,0.2633530396907094,0.3242009132420091,8,5,438
Marsouuu/MiniMathExpert-2_61B-ECE-PRYMMAL-Martial,0.4929980044270117,0.3835616438356164,8,5,438
sakhan10/quantized_open_llama_3b_v2,0.45390168790980523,0.2511415525114155,8,5,438
NikolaSigmoid/AceMath-1.5B-Instruct-1epoch,0.347953237298748,0.3447488584474886,8,5,438
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-2ep_0alp_0lam,0.12487628819313082,0.12100456621004566,41,5,438
JayHyeon/Qwen2.5-0.5B-SFT-DPO-1epoch_v1,0.12949261775537213,0.1141552511415525,29,5,438
Amu/t1-3B,0.33187760851122305,0.228310502283105,8,5,438
open-atlas/Atlas-Flash-1.5B-Preview,0.38648495373221736,0.2511415525114155,8,5,438
BEE-spoke-data/tFINE-900m-e16-d32-instruct_2e,0.32059886557249917,0.3515981735159817,8,5,438
OpenLLM-France/Lucie-7B-Instruct,0.362182614517807,0.23972602739726026,8,5,438
AI-MO/NuminaMath-7B-CoT,0.3608044880520406,0.2191780821917808,8,5,438
noname0202/llama-math-1b-r32-test,0.4144156103272797,0.23972602739726026,8,5,438
oopere/pruned40-llama-3.2-3b,0.43485047537681437,0.3105022831050228,8,5,438
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_3e-7-3ep_1alp_0lam,0.12834402984393484,0.08447488584474885,34,5,438
lunahr/thea-v2-3b-50r,0.2937449279091558,0.2465753424657534,8,5,438
piotr25691/thea-c-3b-25r,0.38648495373221736,0.3356164383561644,8,5,438
bamec66557/VICIOUS_MESH-12B-EPSILON,0.4109899891167325,0.4063926940639269,8,5,438
ibm-granite/granite-3.0-2b-base,0.38648495373221736,0.21232876712328766,8,5,438
FuseAI/FuseChat-Llama-3.2-3B-Instruct,0.45687057075387516,0.4452054794520548,8,5,438
Quazim0t0/Heretic1.5b,0.12418021786633925,0.2625570776255708,42,5,438
jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.3,0.3470943833675356,0.4063926940639269,8,5,438
dwikitheduck/gemma-2-2b-id-inst,0.3610435955139086,0.3972602739726027,8,5,438
Mxode/NanoLM-0.3B-Instruct-v1,0.2916175346895569,0.2808219178082192,8,5,438
EpistemeAI/Reasoning-Llama-3.2-3B-Math-Instruct-RE1,0.38648495373221736,0.3127853881278539,8,5,438
SkyOrbis/SKY-Ko-Llama3.2-1B-lora-v2-epoch3,0.2685740829103828,0.273972602739726,8,5,438
EpistemeAI/ReasoningCore-3B-R01,0.37134243497517594,0.3036529680365297,8,5,438
SaisExperiments/Gemma-2-2B-Stheno-Filtered,0.3610435955139086,0.4200913242009132,8,5,438
prithivMLmods/Omni-Reasoner3-Merged,0.4815553722881899,0.3721461187214612,8,5,438
godlikehhd/alpaca_data_score_max_0.7_2600,0.40004913639921147,0.3082191780821918,8,5,438
lalainy/ECE-PRYMMAL-0.5B-SLERP-V4,0.4741472051660459,0.3470319634703196,8,5,438
TinyLlama/TinyLlama-1.1B-Chat-v0.1,0.14847095321459736,0.24885844748858446,25,5,438
JayHyeon/Qwen2.5-0.5B-Instruct-SFT-MDPO-1epoch_v1,0.12949261775537213,0.13470319634703196,29,5,438
bunnycore/Llama-3.2-3B-Mix-Skill,0.4017227627882473,0.2899543378995434,8,5,438
JayHyeon/Qwen_0.5-DPOP_3e-6-3ep_0alp_5lam,0.12816546787445104,0.1050228310502283,41,5,438
Sakalti/SJT-2.4B,0.4929980044270117,0.365296803652968,8,5,438
securin/Securin-LLM-V2.5-Qwen-1.5B,0.34797287743872674,0.2853881278538813,8,5,438
Lawnakk/BBALAW1.0,0.4163038890204831,0.3378995433789954,8,5,438
Daemontatox/Research_PathfinderAI,0.38648495373221736,0.2237442922374429,8,5,438
NikolaSigmoid/acemath-200,0.347953237298748,0.3447488584474886,8,5,438
CarrotAI/Llama-3.2-Rabbit-Ko-3B-Instruct-2412,0.4815553722881899,0.4360730593607306,8,5,438
Sakalti/SakaMoe-3x1.6B-Instruct,0.33334256836313747,0.18493150684931506,8,5,438
EpistemeAI/ReasoningCore-1.0-3B-Instruct-r01-Reflect-Math,0.37836224518999206,0.3144208037825059,8,6,423
macadeliccc/magistrate-3.2-3b-it,0.41819248014522714,0.34515366430260047,8,6,423
JayHyeon/Qwen-0.5B-eDPO-5epoch,0.32917475877694563,0.2222222222222222,8,6,423
lesubra/ECE-PRYMMAL-3B-SLERP_2-V2,0.5452289992881088,0.49645390070921985,8,6,423
JayHyeon/Qwen_0.5-DPOP_3e-7-3ep_0alp_5lam,0.13296391994269485,0.08274231678486997,39,6,423
tinycompany/SigmaBoi-nomic1.5,0.6137960265253959,0.38534278959810875,8,6,423
appvoid/arco-2,0.32768795616842145,0.2222222222222222,8,6,423
JayHyeon/Qwen_0.5-DPO_5e-7-2ep_0alp_0lam,0.14763784026283058,0.10401891252955082,27,6,423
JayHyeon/Qwen_0.5-MDPO_0.9_5e-7-3ep_0alp_0lam,0.13296391994269485,0.08037825059101655,39,6,423
Invalid-Null/PeiYangMe-0.7,0.42891579706656835,0.3640661938534279,8,6,423
DavieLion/Lllma-3.2-1B,0.44729003194394107,0.35224586288416077,8,6,423
bunnycore/Llama-3.2-3B-ProdigyPlusPlus,0.35503073448254285,0.23167848699763594,8,6,423
Sakalti/SJTPass-4,0.39262662066910076,0.3073286052009456,8,6,423
godlikehhd/ifd_new_correct_all_sample_2500_qwen,0.5196954854040212,0.31678486997635935,8,6,423
JayHyeon/Qwen_0.5-VDPO_5e-7-3ep_0alp_0lam,0.13343162381178536,0.09219858156028368,44,6,423
JayHyeon/Qwen_0.5-DPOP_5e-7-2ep_0alp_5lam,0.1442987662002478,0.08037825059101655,25,6,423
JayHyeon/Qwen2.5-0.5B-SFT-1e-4-2ep,0.1461337347830501,0.23167848699763594,22,6,423
sumink/flflmillama,0.3807280512238088,0.25059101654846333,8,6,423
Josephgflowers/TinyLlama-v1.1-Cinders-World,0.33919416134123215,0.2127659574468085,8,6,423
DeepAutoAI/Explore_Llama-3.2-1B-Inst_v1,0.33324925622827123,0.29550827423167847,8,6,423
matouLeLoup/ECE-PRYMMAL-0.5B-FT-EnhancedMUSREnsembleV3,0.31764665587633895,0.3380614657210402,8,6,423
Q-bert/MetaMath-1B,0.32917481867910053,0.18912529550827423,8,6,423
Qwen/Qwen2-0.5B,0.31764665587633895,0.3380614657210402,8,6,423
FuJhen/mistral_7b_v0.1_structedData_e2e,0.49722316649355,0.33569739952718675,8,6,423
braindao/DeepSeek-R1-Distill-Qwen-1.5B-Reflective,0.33919416134123215,0.2198581560283688,8,6,423
JayHyeon/Qwen2.5-0.5B-SFT-7e-5-3ep,0.23641100753083194,0.26004728132387706,12,6,423
djuna-test-lab/TEST-L3.2-ReWish-3B-ties-w-base,0.4512503608805684,0.3971631205673759,8,6,423
godlikehhd/alpaca_data_ifd_min_2600,0.5196954854040212,0.3144208037825059,8,6,423
prithivMLmods/Llama-3.1-5B-Instruct,0.32633467106497566,0.2789598108747045,8,6,423
unsloth/Phi-3-mini-4k-instruct,0.44729003194394107,0.42789598108747046,8,6,423
bamec66557/VICIOUS_MESH-12B-0.1v,0.4326151712892634,0.42080378250591016,8,6,423
ozone-research/Chirp-01,0.3807280512238088,0.32860520094562645,8,6,423
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-3ep,0.3258356041450087,0.20803782505910165,8,6,423
JayHyeon/Qwen2.5-0.5B-SFT-2e-4-5ep,0.35503073448254285,0.3049645390070922,8,6,423
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6_1ep_0alp_0lam,0.13296391994269485,0.07801418439716312,39,6,423
trthminh1112/autotrain-llama32-1b-finetune,0.35471268286632607,0.23167848699763594,8,6,423
PJMixers-Dev/LLaMa-3.1-RomboTiesTest-8B,0.4472581358804613,0.4160756501182033,8,6,423
Sakalti/SJT-900M,0.32917481867910053,0.24822695035460993,8,6,423
Triangle104/Q2.5-CodeR1-3B,0.6401029717820662,0.3640661938534279,8,6,423
bunnycore/Qwen2.5-3B-RP-Thinker,0.37836224518999206,0.25059101654846333,8,6,423
JayHyeon/Qwen_0.5-DPO_3e-7-2ep_0alp_0lam,0.14763784026283058,0.09929078014184398,27,6,423
prithivMLmods/Llama-Deepsync-3B,0.4735806572516751,0.3806146572104019,8,6,423
Qwen/Qwen2.5-Math-1.5B-Instruct,0.3454400111425572,0.24349881796690306,8,6,423
Sourjayon/DeepSeek-R1-ForumNXT,0.26553769919978104,0.19621749408983452,8,6,423
BEE-spoke-data/tFINE-900m-e16-d32-flan-infinity-instruct-7m-T2T_en-1024,0.31822299512814417,0.375886524822695,8,6,423
pankajmathur/orca_mini_v3_7b,0.5485026584399608,0.48226950354609927,8,6,423
mrdayl/OpenCognito-r1,0.5452289992881088,0.3404255319148936,8,6,423
nbrahme/IndusQ,0.32633467106497566,0.20803782505910165,8,6,423
braindao/iq-code-evmind-0.5b,0.33919416134123215,0.15839243498817968,8,6,423
HarbingerX/Zeitgeist-3b-V1.2,0.4265232260358412,0.3546099290780142,8,6,423
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6_2ep_0alp_0lam,0.13296391994269485,0.0851063829787234,39,6,423
DreadPoor/VENN_1.2-8B-Model_Stock,0.4472581358804613,0.4562647754137116,8,6,423
SaisExperiments/Gemma-2-2B-Opus-Instruct,0.6014343316467415,0.42789598108747046,8,6,423
VAGOsolutions/SauerkrautLM-1.5b,0.4715842309053051,0.2860520094562648,8,6,423
JayHyeon/Qwen2.5-0.5B-SFT-1e-5,0.3258356041450087,0.21040189125295508,8,6,423
JayHyeon/Qwen_0.5-MDPO_0.5_7e-6-3ep_0alp_0lam,0.14237179580134954,0.1111111111111111,23,6,423
Hastagaras/L3.2-JametMini-3B-MK.III,0.4512503608805684,0.38534278959810875,8,6,423
tinycompany/BiBo-v0.7,0.392844140825355,0.3735224586288416,8,6,423
ymcki/gemma-2-2b-jpn-it-abliterated-17,0.44926704432392445,0.3546099290780142,8,6,423
qingy2024/Benchmaxx-Llama-3.2-1B-Instruct,0.1312031095932857,0.2647754137115839,18,6,423
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-2ep_0alp_0lam,0.13010636751163301,0.09456264775413711,45,6,423
Novaciano/Fusetrix-3.2-1B-GRPO_RP_Creative,0.43399823839116336,0.2907801418439716,8,6,423
google/gemma-2-2b-jpn-it,0.4482894932542621,0.3546099290780142,8,6,423
godlikehhd/ifd_new_correct_sample_2500_qwen,0.6629524778391246,0.30969267139479906,8,6,423
Pinkstack/Superthoughts-lite-1.8B-experimental-o1,0.34965652744582476,0.25059101654846333,8,6,423
Columbia-NLP/LION-Gemma-2b-odpo-v1.0,0.6401029717820662,0.3947990543735225,8,6,423
SkyOrbis/SKY-Ko-Llama3.2-1B-lora-epoch3,0.14237179580134954,0.16548463356973994,23,6,423
jebish7/gemma-2-2b-it,0.47719134651357004,0.4728132387706856,8,6,423
iFaz/llama32_3B_en_emo_2000_stp,0.4326151712892634,0.3806146572104019,8,6,423
SaisExperiments/Evil-Alpaca-3B-L3.2,0.5552402211787737,0.44208037825059104,8,6,423
JayHyeon/Qwen_0.5-IRPO_1e-7-3ep_1alp_0lam,0.13296391994269485,0.09219858156028368,39,6,423
vonjack/Phi-3-mini-4k-instruct-LLaMAfied,0.5452289992881088,0.40189125295508277,8,6,423
L-RAGE/3_PRYMMAL-ECE-7B-SLERP-V1,0.49464144676330957,0.425531914893617,8,6,423
pankajmathur/orca_mini_v9_7_1B-Instruct,0.2879379167208757,0.2647754137115839,8,6,423
KingNish/Reasoning-0.5b,0.14237179580134954,0.17257683215130024,23,6,423
allenai/OLMoE-1B-7B-0125-Instruct,0.35503073448254285,0.34515366430260047,8,6,423
mlx-community/Josiefied-Qwen2.5-0.5B-Instruct-abliterated-v1-float32,0.14237179580134954,0.14184397163120568,23,6,423
mergekit-community/mergekit-dare_ties-ajgjgea,0.4097198932406737,0.2624113475177305,8,6,423
princeton-nlp/Sheared-LLaMA-1.3B,0.31822299512814417,0.28368794326241137,8,6,423
vonjack/SmolLM2-1.7B-Merged,0.39262662066910076,0.22695035460992907,8,6,423
mergekit-community/JAJUKA-WEWILLNEVERFORGETYOU-3B,0.4814280277246969,0.4066193853427896,8,6,423
Josephgflowers/Cinder-Phi-2-V1-F16-gguf,0.35503073448254285,0.22695035460992907,8,6,423
Omkar1102/code-yi,0.48527462992560166,0.30023640661938533,8,6,423
HuggingFaceTB/SmolLM2-360M-Instruct,0.13198216960306158,0.19621749408983452,18,6,423
Sakalti/light-1.1-3B,0.26946834589547974,0.35933806146572106,8,6,423
Youlln/ECE-PRYMMAL-0.5B-FT-V3,0.40214168115166354,0.33569739952718675,8,6,423
JayHyeon/Qwen_0.5-IRPO_3e-6-1ep_1alp_0lam,0.13296391994269485,0.10638297872340426,39,6,423
JayHyeon/Qwen-0.5B-IRPO-5epoch,0.34934357805457805,0.21513002364066194,8,6,423
cognitivecomputations/Dolphin3.0-Qwen2.5-0.5B,0.23641100753083194,0.1773049645390071,12,6,423
MaziyarPanahi/calme-3.1-instruct-3b,0.38667576198424564,0.2789598108747045,8,6,423
bfuzzy1/acheron-m,0.356161083304177,0.20803782505910165,8,6,423
vonjack/Qwen2.5-Coder-0.5B-Merged,0.32633467106497566,0.15602836879432624,8,6,423
mhl1/Qwen2.5-0.5B-cinstruct-stage1,0.1461337347830501,0.16548463356973994,22,6,423
Amu/t1-1.5B,0.392844140825355,0.3120567375886525,8,6,423
Locutusque/TinyMistral-248M-v2.5,0.34934357805457805,0.35697399527186763,8,6,423
Josephgflowers/Differential-Attention-Liquid-Metal-Tinyllama,0.37836224518999206,0.19858156028368795,8,6,423
Triangle104/Minerva-1.5b_V0.2,0.6401029717820662,0.4302600472813239,8,6,423
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-3ep_0alp_0lam,0.13296391994269485,0.08747044917257683,39,6,423
Artples/L-MChat-Small,0.5689716084176145,0.3829787234042553,8,6,423
prithivMLmods/FastThink-0.5B-Tiny,0.16053179358715286,0.20803782505910165,26,6,423
Josephgflowers/Tinyllama-r1,0.37836224518999206,0.19148936170212766,8,6,423
prithivMLmods/Bellatrix-Tiny-1B-v2,0.15107587497165514,0.21040189125295508,23,6,423
ymcki/gemma-2-2b-ORPO-jpn-it-abliterated-18-merge,0.441851244264173,0.3617021276595745,8,6,423
RESMPDEV/EVA-Qwen2.5-1.5B-FRFR,0.4265232260358412,0.3120567375886525,8,6,423
FlofloB/83k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,0.2802825846750711,0.16548463356973994,8,6,423
ValiantLabs/Llama3.2-3B-Esper2,0.44926704432392445,0.34278959810874704,8,6,423
SicariusSicariiStuff/2B-ad,0.5267012596722076,0.4326241134751773,8,6,423
Sakalti/Saba1.5-1.5B,0.5995816970245831,0.48226950354609927,8,6,423
sumink/somerft,0.37836224518999206,0.3475177304964539,8,6,423
sabersaleh/Llama2-7B-DPO,0.33802106469614374,0.2978723404255319,8,6,423
bunnycore/Llama-3.2-3B-Booval,0.3996235785552743,0.272108843537415,8,7,441
Amaorynho/BBAI_375,0.44849389626710906,0.3378684807256236,8,7,441
PJMixers-Dev/LLaMa-3.1-RomboTiesTest2-8B,0.42882023421970206,0.40816326530612246,8,7,441
Novaciano/La_Mejor_Mezcla-3.2-1B,0.21796995603322655,0.2471655328798186,9,7,441
EpistemeAI/ReasoningCore-3B-0,0.40662554155882813,0.38095238095238093,8,7,441
bfuzzy1/acheron-d,0.32653928218296374,0.2108843537414966,8,7,441
TinyLlama/TinyLlama-1.1B-Chat-v0.5,0.23923744724838383,0.272108843537415,8,7,441
ontocord/merged_0.2_expert_0.8-stack_2x,0.3996235785552743,0.2698412698412698,8,7,441
sumink/bbhqwen2,0.3279034590983454,0.3741496598639456,8,7,441
SicariusSicariiStuff/Impish_LLAMA_3B,0.459391730993443,0.3832199546485261,8,7,441
Amaorynho/BBAI2006,0.44849389626710906,0.3378684807256236,8,7,441
google/switch-base-8,0.26473438446441827,0.2857142857142857,8,7,441
Sakalti/Neptuno-Alpha,0.5536617504767437,0.36054421768707484,8,7,441
JayHyeon/Qwen_0.5-VIPO_5e-7-1ep_30vpo_const,0.1251949029133525,0.10430839002267574,38,7,441
Lawnakk/BBALAW1.3,0.6124266992008374,0.34467120181405897,8,7,441
EleutherAI/pythia-1.4b,0.3196765672282943,0.21541950113378686,8,7,441
Goekdeniz-Guelmez/j.o.s.i.e.v4o-1.5b-dpo-stage1-v1,0.2696756269094492,0.2789115646258503,8,7,441
ymcki/gemma-2-2b-jpn-it-abliterated-17-ORPO,0.43926103730124477,0.3673469387755102,8,7,441
godlikehhd/alpaca_data_full_3B,0.6493174083480239,0.43537414965986393,8,7,441
ewre324/Thinker-Llama-3.2-3B-Instruct-Reasoning,0.459391730993443,0.37188208616780044,8,7,441
ehristoforu/rufalcon3-3b-it,0.4525834288289006,0.3310657596371882,8,7,441
ymcki/gemma-2-2b-jpn-it-abliterated-17-ORPO-alpaca,0.2566834003056956,0.3832199546485261,8,7,441
pankajmathur/orca_mini_7b,0.48621689153087577,0.2857142857142857,8,7,441
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep,0.24037907441809012,0.21541950113378686,8,7,441
saishshinde15/TethysAI_Base_Reasoning,0.39625922535082664,0.30839002267573695,8,7,441
oopere/pruned10-llama-3.2-3B,0.38318247731806204,0.32653061224489793,8,7,441
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-1ep_1alp_0lam,0.12351882540222683,0.07936507936507936,45,7,441
qingy2024/Qwarkstar-4B-Instruct-Preview,0.39119676456589025,0.30839002267573695,8,7,441
Sakalti/SJT-1.5B-Alpha-1.1,0.5319622375666468,0.4875283446712018,8,7,441
Sakalti/QwenTest-7,0.37842766153346113,0.2743764172335601,8,7,441
ontocord/starcoder2_3b-AutoRedteam,0.32653928218296374,0.26303854875283444,8,7,441
piotr25691/thea-3b-25r,0.43433995792934893,0.34467120181405897,8,7,441
NotASI/FineTome-Llama3.2-3B-1002,0.43926103730124477,0.3129251700680272,8,7,441
JayHyeon/Qwen_0.5-VDPO_5e-7-1ep_3vpo_const,0.12351882540222683,0.07709750566893424,45,7,441
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-2ep_0alp_0lam,0.12351882540222683,0.08163265306122448,45,7,441
EpistemeAI/DeepPhi-3.5-mini-instruct,0.42534599341192714,0.3333333333333333,8,7,441
JayHyeon/Qwen2.5-0.5B-SFT-7e-5-5ep,0.3196765672282943,0.26077097505668934,8,7,441
bunnycore/Gemma-2-2B-Smart,0.23923744724838383,0.3764172335600907,8,7,441
sumink/llamaft,0.38318247731806204,0.26077097505668934,8,7,441
DeepAutoAI/Explore_Llama-3.2-1B-Inst,0.15543708747198923,0.24263038548752835,17,7,441
Qwen/Qwen2.5-1.5B-Instruct,0.2696756269094492,0.31746031746031744,8,7,441
laislemke/LLaMA-2-vicuna-7b-slerp,0.3996235785552743,0.2698412698412698,8,7,441
Novaciano/Cerberus-3.2-1B,0.21796995603322655,0.2222222222222222,9,7,441
prithivMLmods/Codepy-Deepthink-3B,0.4233415332818044,0.35827664399092973,8,7,441
JayHyeon/Qwen_0.5-DPOP_3e-7-2ep_0alp_5lam,0.12351882540222683,0.07709750566893424,45,7,441
ibm-granite/granite-3.1-2b-instruct,0.4729543780665339,0.2947845804988662,8,7,441
vihangd/smart-dan-sft-v0.1,0.16481242331424964,0.19501133786848074,8,7,441
pankajmathur/orca_mini_v9_1_1B-Instruct,0.12904422830462597,0.19501133786848074,53,7,441
Sakalti/SJT-2B,0.21796995603322655,0.3424036281179138,9,7,441
Novaciano/HarmfulProject-3.2-1B,0.21796995603322655,0.23809523809523808,9,7,441
Sakalti/light-3B,0.45193429792012735,0.30158730158730157,8,7,441
TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.4173091928242979,0.2585034013605442,8,7,441
EpistemeAI/ReasoningCore-3B-RE1-V2,0.40662554155882813,0.3832199546485261,8,7,441
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-1ep_1alp_0lam,0.12443571260861255,0.10430839002267574,46,7,441
DeepMount00/Qwen2-1.5B-Ita_v6,0.27621551014948076,0.30385487528344673,8,7,441
godlikehhd/alpaca_data_ins_max_5200,0.5871193590437176,0.30158730158730157,8,7,441
