model,pirt,actual,items,fold,n_bank
ibm-granite/granite-3.2-2b-instruct,0.29448410168449995,0.24746450304259635,8,4,493
Goekdeniz-Guelmez/josie-3b-v6.0,0.2658271560771566,0.2920892494929006,8,4,493
KingNish/qwen-1b-continued-v2,0.1341950875642503,0.15618661257606492,8,5,493
NikolaSigmoid/AceMath-1.5B-Instruct-dolphin-r1-200,0.553497447824542,0.31643002028397565,8,5,493
Youlln/ECE.EIFFEIL.ia-0.5B-SLERP,0.16593937505262452,0.13184584178498987,8,5,493
kz919/QwQ-0.5B-Distilled-SFT,0.15472211703591454,0.11561866125760649,8,5,493
nvidia/AceInstruct-1.5B,0.22198964379527386,0.2434077079107505,8,5,493
bamec66557/VICIOUS_MESH-12B_Razor,0.3070265047876875,0.3488843813387424,8,5,493
sumink/Qmerft,0.35449068008480844,0.30831643002028397,8,5,493
NotASI/FineTome-v1.5-Llama3.2-3B-1007,0.31326075831673245,0.25760649087221094,8,5,493
oopere/pruned40-llama-1b,0.22198964379527386,0.30831643002028397,8,5,493
jaspionjader/test-14,0.36693315510137303,0.41379310344827586,8,5,493
PowerInfer/SmallThinker-3B-Preview,0.2074077296936044,0.19066937119675456,8,5,493
JayHyeon/Qwen2.5-0.5B-SFT-1e-4-3ep,0.18538402898898867,0.21906693711967545,8,5,493
Youlln/ECE-PRYMMAL-0.5B-SLERP-V2,0.47962140431705197,0.34279918864097364,8,5,493
sabersaleh/Llama2-7B-SimPO,0.1929311307594222,0.2210953346855984,8,5,493
Josephgflowers/Tinyllama-STEM-Cinder-Agent-v1,0.20186604265210123,0.14198782961460446,8,5,493
godlikehhd/alpaca_data_score_max_5200,0.39439020880415643,0.3286004056795132,8,5,493
JayHyeon/Qwen_0.5-MDPO_0.5_3e-7-3ep_0alp_0lam,0.03170277726905852,0.030425963488843813,400,5,493
ehristoforu/coolqwen-3b-it,0.2629728536128206,0.2961460446247465,8,5,493
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-2ep_0alp_0lam,0.06559149703404041,0.06490872210953347,60,5,493
MaziyarPanahi/calme-3.3-instruct-3b,0.23640556098082488,0.2799188640973631,8,5,493
Qwen/Qwen2.5-3B,0.374820457388755,0.30831643002028397,8,5,493
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6-3ep_0alp_0lam,0.03973520891049504,0.038539553752535496,400,5,493
KingNish/qwen-1b-continued-v2.2,0.18168469426646144,0.20081135902636918,8,5,493
DreadPoor/Here_We_Go_Again-8B-SLERP,0.3309514548552351,0.37322515212981744,8,5,493
Nexesenex/Llama_3.2_1b_Odyssea_V1,0.20186604265210123,0.1359026369168357,8,5,493
Sakalti/SJT-4B,0.36693315510137303,0.5091277890466531,8,5,493
DavidAU/Qwen2.5-MOE-2X1.5B-DeepSeek-Uncensored-Censored-4B,0.11837245753410451,0.23935091277890466,9,5,493
bamec66557/VICIOUS_MESH-12B,0.3070265047876875,0.3488843813387424,8,5,493
sabersaleh/Llama2-7B-SPO,0.24146955536817377,0.23123732251521298,8,5,493
JayHyeon/Qwen_0.5-VDPO_3e-6-1ep_3vpo_const,0.07103010865227252,0.05273833671399594,46,5,493
Nexesenex/Nemotron_W_4b_MagLight_0.1,0.22198964379527386,0.25760649087221094,8,5,493
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-2ep_0alp_5lam,0.03779025573072553,0.036511156186612576,400,5,493
Sakalti/Tara-3.8B-v1.1,0.36693315510137303,0.5091277890466531,8,5,493
meditsolutions/SmolLM2-MedIT-Upscale-2B,0.3122344500440458,0.18255578093306288,8,5,493
JayHyeon/Qwen2.5-0.5B-SFT-1e-4-5ep,0.18569781990077847,0.18864097363083165,8,5,493
ibm-granite/granite-3.1-3b-a800m-base,0.2708651377755709,0.14807302231237324,8,5,493
netcat420/MFANN3bv0.15,0.42964208707621027,0.33874239350912777,8,5,493
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_1ep_0alp_0lam,0.03576143022296595,0.034482758620689655,400,5,493
inumulaisk/eval_model,0.11502361773124654,0.1947261663286004,11,5,493
llnYou/ECE-PRYMMAL-YL-3B-SLERP-V3,0.30743237797064715,0.3671399594320487,8,5,493
goulue5/merging_LLM,0.47962140431705197,0.4462474645030426,8,5,493
godlikehhd/qwen-2.5-1.5b-cherry,0.3451528600675285,0.2210953346855984,8,5,493
akhadangi/Llama3.2.1B.0.1-First,0.11897422935301806,0.15821501014198783,11,5,493
cckm/tinymistral_950m,0.15281760508170789,0.1845841784989858,8,5,493
meditsolutions/Llama-3.2-SUN-1B-Instruct,0.2107172387477122,0.2697768762677485,8,5,493
ymcki/gemma-2-2b-ORPO-jpn-it-abliterated-18,0.26867689152012625,0.332657200811359,8,5,493
someon98/qwen-CoMa-0.5b,0.36693315510137303,0.35496957403651114,8,5,493
Josephgflowers/TinyLlama-Cinder-Agent-v1,0.20186604265210123,0.13995943204868155,8,5,493
Nexesenex/Llama_3.2_1b_Odyssea_V1.01,0.20186604265210123,0.1359026369168357,8,5,493
HuggingFaceTB/SmolLM2-1.7B,0.2708651377755709,0.20081135902636918,8,5,493
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7_1ep_0alp_0lam,0.03373142926822041,0.032454361054766734,400,5,493
uukuguy/speechless-code-mistral-7b-v1.0,0.3070265047876875,0.3894523326572008,8,5,493
prithivMLmods/Bellatrix-Tiny-1.5B-R1,0.3441119612753203,0.36105476673427994,8,5,493
Sakalti/SJTPass-2,0.15672209975987877,0.11967545638945233,8,5,493
LilRg/PRYMMAL-slerp-Merge,0.36693315510137303,0.4381338742393509,8,5,493
JayHyeon/Qwen_0.5-MDPO_0.3_3e-6-3ep_0alp_0lam,0.06083654679022502,0.05476673427991886,81,5,493
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7_1ep_0alp_0lam,0.03779010040928489,0.036511156186612576,400,5,493
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_3ep_0alp_0lam,0.037790492013980104,0.036511156186612576,400,5,493
JayHyeon/Qwen2.5-0.5B-Instruct-SFT-IRPO-1epoch_v1,0.11158170385543194,0.09939148073022312,10,5,493
JayHyeon/Qwen2.5-0.5B-Instruct-SFT-DPO-1epoch_v1,0.08225985206484791,0.0973630831643002,26,5,493
Dans-DiscountModels/Mistral-7b-v0.3-Test-E0.7,0.25568222281770087,0.2697768762677485,8,5,493
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7-3ep_0alp_0lam,0.03576145540645042,0.034482758620689655,400,5,493
Nexesenex/Llama_3.2_1b_Synopsys_0.11,0.20186604265210123,0.14807302231237324,8,5,493
HuggingFaceTB/SmolLM2-360M,0.2522247786663026,0.26774847870182555,8,5,493
suayptalha/DeepSeek-R1-Distill-Llama-3B,0.2708651377755709,0.2697768762677485,8,5,493
MultivexAI/Gladiator-Mini-Exp-1221-3B-Instruct,0.31326075831673245,0.2515212981744422,8,5,493
qingy2019/LLaMa_3.2_3B_Catalysts,0.3441119612753203,0.34685598377281945,8,5,493
jaspionjader/test-17,0.36693315510137303,0.40973630831643004,8,5,493
apple/DCLM-7B,0.2074077296936044,0.29006085192697767,8,5,493
matouLeLoup/ECE-PRYMMAL-0.5B-FT-V4-MUSR-Mathis,0.16113330213417937,0.2778904665314402,8,5,493
Marsouuu/MiniMathExpert-2_61B-ECE-PRYMMAL-Martial,0.2542016684319697,0.3286004056795132,8,5,493
sakhan10/quantized_open_llama_3b_v2,0.35449068008480844,0.25760649087221094,8,5,493
NikolaSigmoid/AceMath-1.5B-Instruct-1epoch,0.19898765188454062,0.3002028397565923,8,5,493
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-2ep_0alp_0lam,0.06559149703404041,0.06693711967545639,60,5,493
JayHyeon/Qwen2.5-0.5B-SFT-DPO-1epoch_v1,0.08308308073759066,0.06693711967545639,23,5,493
Amu/t1-3B,0.1905512343578642,0.1845841784989858,8,5,493
open-atlas/Atlas-Flash-1.5B-Preview,0.22198964379527386,0.20689655172413793,8,5,493
BEE-spoke-data/tFINE-900m-e16-d32-instruct_2e,0.10885344663510445,0.31237322515212984,11,5,493
OpenLLM-France/Lucie-7B-Instruct,0.21515631080997222,0.19066937119675456,8,5,493
AI-MO/NuminaMath-7B-CoT,0.23037361482217644,0.17038539553752535,8,5,493
noname0202/llama-math-1b-r32-test,0.2788750805305489,0.18864097363083165,8,5,493
oopere/pruned40-llama-3.2-3b,0.3441119612753203,0.26774847870182555,8,5,493
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_3e-7-3ep_1alp_0lam,0.035760599927046194,0.034482758620689655,400,5,493
lunahr/thea-v2-3b-50r,0.18569781990077847,0.1926977687626775,8,5,493
piotr25691/thea-c-3b-25r,0.23988472564907065,0.2738336713995943,8,5,493
bamec66557/VICIOUS_MESH-12B-EPSILON,0.25568222281770087,0.3407707910750507,8,5,493
ibm-granite/granite-3.0-2b-base,0.22198964379527386,0.16024340770791076,8,5,493
FuseAI/FuseChat-Llama-3.2-3B-Instruct,0.31326075831673245,0.38742393509127787,8,5,493
Quazim0t0/Heretic1.5b,0.1269448949787585,0.2210953346855984,10,5,493
jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.3,0.21515631080997222,0.359026369168357,8,5,493
dwikitheduck/gemma-2-2b-id-inst,0.2074077296936044,0.3488843813387424,8,5,493
Mxode/NanoLM-0.3B-Instruct-v1,0.12508501504593256,0.2413793103448276,9,5,493
EpistemeAI/Reasoning-Llama-3.2-3B-Math-Instruct-RE1,0.23988472564907065,0.25963488843813387,8,5,493
SkyOrbis/SKY-Ko-Llama3.2-1B-lora-v2-epoch3,0.1929311307594222,0.21906693711967545,8,5,493
EpistemeAI/ReasoningCore-3B-R01,0.23988472564907065,0.23732251521298176,8,5,493
SaisExperiments/Gemma-2-2B-Stheno-Filtered,0.2074077296936044,0.3772819472616633,8,5,493
prithivMLmods/Omni-Reasoner3-Merged,0.29074904198298274,0.30425963488843816,8,5,493
godlikehhd/alpaca_data_score_max_0.7_2600,0.39439020880415643,0.23935091277890466,8,5,493
lalainy/ECE-PRYMMAL-0.5B-SLERP-V4,0.44047618844279895,0.34279918864097364,8,5,493
TinyLlama/TinyLlama-1.1B-Chat-v0.1,0.14083071854754736,0.21906693711967545,8,5,493
JayHyeon/Qwen2.5-0.5B-Instruct-SFT-MDPO-1epoch_v1,0.08560466429135788,0.08924949290060852,24,5,493
bunnycore/Llama-3.2-3B-Mix-Skill,0.2629728536128206,0.22920892494929007,8,5,493
JayHyeon/Qwen_0.5-DPOP_3e-6-3ep_0alp_5lam,0.06252410478240672,0.05273833671399594,64,5,493
Sakalti/SJT-2.4B,0.2629728536128206,0.30831643002028397,8,5,493
securin/Securin-LLM-V2.5-Qwen-1.5B,0.18168469426646144,0.2434077079107505,8,5,493
Lawnakk/BBALAW1.0,0.44047618844279895,0.3184584178498986,8,5,493
Daemontatox/Research_PathfinderAI,0.22198964379527386,0.18052738336713997,8,5,493
NikolaSigmoid/acemath-200,0.19898765188454062,0.3002028397565923,8,5,493
CarrotAI/Llama-3.2-Rabbit-Ko-3B-Instruct-2412,0.2909718870718773,0.3752535496957404,8,5,493
Sakalti/SakaMoe-3x1.6B-Instruct,0.15672209975987877,0.13793103448275862,8,5,493
EpistemeAI/ReasoningCore-1.0-3B-Instruct-r01-Reflect-Math,0.24023814416166106,0.2611336032388664,8,6,494
macadeliccc/magistrate-3.2-3b-it,0.2808053534564249,0.3016194331983806,8,6,494
JayHyeon/Qwen-0.5B-eDPO-5epoch,0.18373062918131997,0.1720647773279352,8,6,494
lesubra/ECE-PRYMMAL-3B-SLERP_2-V2,0.36984251909388444,0.41295546558704455,8,6,494
JayHyeon/Qwen_0.5-DPOP_3e-7-3ep_0alp_5lam,0.03290679222295999,0.032388663967611336,400,6,494
tinycompany/SigmaBoi-nomic1.5,0.2308232788614021,0.3299595141700405,8,6,494
appvoid/arco-2,0.16040964805079452,0.1862348178137652,8,6,494
JayHyeon/Qwen_0.5-DPO_5e-7-2ep_0alp_0lam,0.0614430390517793,0.05060728744939271,78,6,494
JayHyeon/Qwen_0.5-MDPO_0.9_5e-7-3ep_0alp_0lam,0.030881924310431744,0.030364372469635626,400,6,494
Invalid-Null/PeiYangMe-0.7,0.5155309050203707,0.34615384615384615,8,6,494
DavieLion/Lllma-3.2-1B,0.36984251909388444,0.31983805668016196,8,6,494
bunnycore/Llama-3.2-3B-ProdigyPlusPlus,0.20616759514981048,0.1659919028340081,8,6,494
Sakalti/SJTPass-4,0.25020467420283543,0.2631578947368421,8,6,494
godlikehhd/ifd_new_correct_all_sample_2500_qwen,0.3544556059940789,0.24493927125506074,8,6,494
JayHyeon/Qwen_0.5-VDPO_5e-7-3ep_0alp_0lam,0.04290059770658436,0.04251012145748988,400,6,494
JayHyeon/Qwen_0.5-DPOP_5e-7-2ep_0alp_5lam,0.030881740375328533,0.030364372469635626,400,6,494
JayHyeon/Qwen2.5-0.5B-SFT-1e-4-2ep,0.17603760988937342,0.17611336032388664,8,6,494
sumink/flflmillama,0.22864887059858857,0.19635627530364372,8,6,494
Josephgflowers/TinyLlama-v1.1-Cinders-World,0.20616759514981048,0.16194331983805668,8,6,494
DeepAutoAI/Explore_Llama-3.2-1B-Inst_v1,0.17010064689281984,0.23481781376518218,8,6,494
matouLeLoup/ECE-PRYMMAL-0.5B-FT-EnhancedMUSREnsembleV3,0.15964328905263625,0.2834008097165992,8,6,494
Q-bert/MetaMath-1B,0.18421991725745895,0.145748987854251,8,6,494
Qwen/Qwen2-0.5B,0.15964328905263625,0.2834008097165992,8,6,494
FuJhen/mistral_7b_v0.1_structedData_e2e,0.23715196756035636,0.30364372469635625,8,6,494
braindao/DeepSeek-R1-Distill-Qwen-1.5B-Reflective,0.20616759514981048,0.17611336032388664,8,6,494
JayHyeon/Qwen2.5-0.5B-SFT-7e-5-3ep,0.16017801272059365,0.20242914979757085,8,6,494
djuna-test-lab/TEST-L3.2-ReWish-3B-ties-w-base,0.2768569654234541,0.340080971659919,8,6,494
godlikehhd/alpaca_data_ifd_min_2600,0.3544556059940789,0.24696356275303644,8,6,494
prithivMLmods/Llama-3.1-5B-Instruct,0.3544556059940789,0.242914979757085,8,6,494
unsloth/Phi-3-mini-4k-instruct,0.3193940517500306,0.3562753036437247,8,6,494
bamec66557/VICIOUS_MESH-12B-0.1v,0.3544556059940789,0.3522267206477733,8,6,494
ozone-research/Chirp-01,0.22864887059858857,0.30364372469635625,8,6,494
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-3ep,0.185679902960064,0.14979757085020243,8,6,494
JayHyeon/Qwen2.5-0.5B-SFT-2e-4-5ep,0.19856293811287418,0.2651821862348178,8,6,494
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6_1ep_0alp_0lam,0.028857744827796485,0.02834008097165992,400,6,494
trthminh1112/autotrain-llama32-1b-finetune,0.229514068696586,0.19635627530364372,8,6,494
PJMixers-Dev/LLaMa-3.1-RomboTiesTest-8B,0.3440843948778086,0.3562753036437247,8,6,494
Sakalti/SJT-900M,0.18421991725745895,0.19635627530364372,8,6,494
Triangle104/Q2.5-CodeR1-3B,0.292900369585252,0.3117408906882591,8,6,494
bunnycore/Qwen2.5-3B-RP-Thinker,0.2211749916316067,0.20850202429149797,8,6,494
JayHyeon/Qwen_0.5-DPO_3e-7-2ep_0alp_0lam,0.05161941124496695,0.0465587044534413,254,6,494
prithivMLmods/Llama-Deepsync-3B,0.2776887246020515,0.2975708502024291,8,6,494
Qwen/Qwen2.5-Math-1.5B-Instruct,0.19515976659946088,0.20445344129554655,8,6,494
Sourjayon/DeepSeek-R1-ForumNXT,0.12125487919009549,0.14979757085020243,8,6,494
BEE-spoke-data/tFINE-900m-e16-d32-flan-infinity-instruct-7m-T2T_en-1024,0.1333817635404836,0.340080971659919,8,6,494
pankajmathur/orca_mini_v3_7b,0.36984251909388444,0.4149797570850202,8,6,494
mrdayl/OpenCognito-r1,0.2308232788614021,0.2874493927125506,8,6,494
nbrahme/IndusQ,0.19222215338404583,0.16194331983805668,8,6,494
braindao/iq-code-evmind-0.5b,0.20616759514981048,0.1214574898785425,8,6,494
HarbingerX/Zeitgeist-3b-V1.2,0.26852701957698544,0.3016194331983806,8,6,494
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6_2ep_0alp_0lam,0.03493188504149988,0.03441295546558704,400,6,494
DreadPoor/VENN_1.2-8B-Model_Stock,0.3440843948778086,0.39473684210526316,8,6,494
SaisExperiments/Gemma-2-2B-Opus-Instruct,0.44116732752027216,0.3825910931174089,8,6,494
VAGOsolutions/SauerkrautLM-1.5b,0.2852044766800478,0.23076923076923078,8,6,494
JayHyeon/Qwen2.5-0.5B-SFT-1e-5,0.1577365191417957,0.145748987854251,8,6,494
JayHyeon/Qwen_0.5-MDPO_0.5_7e-6-3ep_0alp_0lam,0.07554945414389158,0.058704453441295545,32,6,494
Hastagaras/L3.2-JametMini-3B-MK.III,0.2768569654234541,0.3299595141700405,8,6,494
tinycompany/BiBo-v0.7,0.3544556059940789,0.31781376518218624,8,6,494
ymcki/gemma-2-2b-jpn-it-abliterated-17,0.322296430877616,0.305668016194332,8,6,494
qingy2024/Benchmaxx-Llama-3.2-1B-Instruct,0.10952809014239304,0.21052631578947367,9,6,494
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-2ep_0alp_0lam,0.04492650886122415,0.044534412955465584,400,6,494
Novaciano/Fusetrix-3.2-1B-GRPO_RP_Creative,0.322296430877616,0.22874493927125505,8,6,494
google/gemma-2-2b-jpn-it,0.2776887246020515,0.3117408906882591,8,6,494
godlikehhd/ifd_new_correct_sample_2500_qwen,0.3965130669423139,0.23279352226720648,8,6,494
Pinkstack/Superthoughts-lite-1.8B-experimental-o1,0.229514068696586,0.1862348178137652,8,6,494
Columbia-NLP/LION-Gemma-2b-odpo-v1.0,0.16096925068047532,0.34615384615384615,8,6,494
SkyOrbis/SKY-Ko-Llama3.2-1B-lora-epoch3,0.12020925796075257,0.11740890688259109,8,6,494
jebish7/gemma-2-2b-it,0.25933608991124746,0.4271255060728745,8,6,494
iFaz/llama32_3B_en_emo_2000_stp,0.26184049301533624,0.31781376518218624,8,6,494
SaisExperiments/Evil-Alpaca-3B-L3.2,0.4147514178107744,0.38461538461538464,8,6,494
JayHyeon/Qwen_0.5-IRPO_1e-7-3ep_1alp_0lam,0.041016324773359175,0.04048582995951417,400,6,494
vonjack/Phi-3-mini-4k-instruct-LLaMAfied,0.3440843948778086,0.3319838056680162,8,6,494
L-RAGE/3_PRYMMAL-ECE-7B-SLERP-V1,0.4032729577450554,0.3441295546558704,8,6,494
pankajmathur/orca_mini_v9_7_1B-Instruct,0.185679902960064,0.2145748987854251,8,6,494
KingNish/Reasoning-0.5b,0.15137554006409318,0.13562753036437247,8,6,494
allenai/OLMoE-1B-7B-0125-Instruct,0.19856293811287418,0.2834008097165992,8,6,494
mlx-community/Josiefied-Qwen2.5-0.5B-Instruct-abliterated-v1-float32,0.12785230746430506,0.0951417004048583,8,6,494
mergekit-community/mergekit-dare_ties-ajgjgea,0.2768569654234541,0.20242914979757085,8,6,494
princeton-nlp/Sheared-LLaMA-1.3B,0.16040964805079452,0.25101214574898784,8,6,494
vonjack/SmolLM2-1.7B-Merged,0.25020467420283543,0.1680161943319838,8,6,494
mergekit-community/JAJUKA-WEWILLNEVERFORGETYOU-3B,0.3440843948778086,0.32793522267206476,8,6,494
Josephgflowers/Cinder-Phi-2-V1-F16-gguf,0.20616759514981048,0.17408906882591094,8,6,494
Omkar1102/code-yi,0.14291883526831387,0.305668016194332,8,6,494
HuggingFaceTB/SmolLM2-360M-Instruct,0.13501804296608763,0.14979757085020243,10,6,494
Sakalti/light-1.1-3B,0.19871871081210823,0.3603238866396761,8,6,494
Youlln/ECE-PRYMMAL-0.5B-FT-V3,0.3040167195569575,0.2975708502024291,8,6,494
JayHyeon/Qwen_0.5-IRPO_3e-6-1ep_1alp_0lam,0.06744819771206176,0.05263157894736842,64,6,494
JayHyeon/Qwen-0.5B-IRPO-5epoch,0.19222215338404583,0.16194331983805668,8,6,494
cognitivecomputations/Dolphin3.0-Qwen2.5-0.5B,0.11240258915044822,0.12550607287449392,9,6,494
MaziyarPanahi/calme-3.1-instruct-3b,0.22864887059858857,0.23684210526315788,8,6,494
bfuzzy1/acheron-m,0.14138516110796973,0.15991902834008098,8,6,494
vonjack/Qwen2.5-Coder-0.5B-Merged,0.17010064689281984,0.10931174089068826,8,6,494
mhl1/Qwen2.5-0.5B-cinstruct-stage1,0.10952809014239304,0.12550607287449392,9,6,494
Amu/t1-1.5B,0.322296430877616,0.2732793522267207,8,6,494
Locutusque/TinyMistral-248M-v2.5,0.19222215338404583,0.3481781376518219,8,6,494
Josephgflowers/Differential-Attention-Liquid-Metal-Tinyllama,0.2211749916316067,0.14777327935222673,8,6,494
Triangle104/Minerva-1.5b_V0.2,0.3965130669423139,0.3603238866396761,8,6,494
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-3ep_0alp_0lam,0.03695614209436882,0.03643724696356275,400,6,494
Artples/L-MChat-Small,0.2958504767829729,0.30364372469635625,8,6,494
prithivMLmods/FastThink-0.5B-Tiny,0.14116121356571898,0.14979757085020243,8,6,494
Josephgflowers/Tinyllama-r1,0.2211749916316067,0.1437246963562753,8,6,494
prithivMLmods/Bellatrix-Tiny-1B-v2,0.11578136885981577,0.1720647773279352,11,6,494
ymcki/gemma-2-2b-ORPO-jpn-it-abliterated-18-merge,0.322296430877616,0.3016194331983806,8,6,494
RESMPDEV/EVA-Qwen2.5-1.5B-FRFR,0.2768569654234541,0.24493927125506074,8,6,494
FlofloB/83k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,0.1283696549553184,0.11740890688259109,8,6,494
ValiantLabs/Llama3.2-3B-Esper2,0.322296430877616,0.2834008097165992,8,6,494
SicariusSicariiStuff/2B-ad,0.40221067274824035,0.3724696356275304,8,6,494
Sakalti/Saba1.5-1.5B,0.4032729577450554,0.4190283400809717,8,6,494
sumink/somerft,0.24023814416166106,0.3016194331983806,8,6,494
sabersaleh/Llama2-7B-DPO,0.18541566816089453,0.24898785425101214,8,6,494
bunnycore/Llama-3.2-3B-Booval,0.2750675903331721,0.21862348178137653,8,7,494
Amaorynho/BBAI_375,0.31357192377666554,0.3299595141700405,8,7,494
PJMixers-Dev/LLaMa-3.1-RomboTiesTest2-8B,0.3408049427302275,0.3562753036437247,8,7,494
Novaciano/La_Mejor_Mezcla-3.2-1B,0.2717030036429372,0.20647773279352227,8,7,494
EpistemeAI/ReasoningCore-3B-0,0.2598079022998069,0.32793522267206476,8,7,494
bfuzzy1/acheron-d,0.15973519201951683,0.18016194331983806,8,7,494
TinyLlama/TinyLlama-1.1B-Chat-v0.5,0.18587712530559347,0.23076923076923078,8,7,494
ontocord/merged_0.2_expert_0.8-stack_2x,0.25498692227276426,0.22469635627530365,8,7,494
sumink/bbhqwen2,0.3100594510187001,0.3319838056680162,8,7,494
SicariusSicariiStuff/Impish_LLAMA_3B,0.31357192377666554,0.33805668016194335,8,7,494
Amaorynho/BBAI2006,0.31357192377666554,0.3299595141700405,8,7,494
google/switch-base-8,0.198833666559895,0.2631578947368421,8,7,494
Sakalti/Neptuno-Alpha,0.3408049427302275,0.3117408906882591,8,7,494
JayHyeon/Qwen_0.5-VIPO_5e-7-1ep_30vpo_const,0.0661284644976575,0.05668016194331984,54,7,494
Lawnakk/BBALAW1.3,0.31357192377666554,0.3319838056680162,8,7,494
EleutherAI/pythia-1.4b,0.1594736178282262,0.17611336032388664,8,7,494
Goekdeniz-Guelmez/j.o.s.i.e.v4o-1.5b-dpo-stage1-v1,0.1407090033497832,0.2408906882591093,8,7,494
ymcki/gemma-2-2b-jpn-it-abliterated-17-ORPO,0.31357192377666554,0.31781376518218624,8,7,494
godlikehhd/alpaca_data_full_3B,0.3960265158230397,0.39068825910931176,8,7,494
ewre324/Thinker-Llama-3.2-3B-Instruct-Reasoning,0.31357192377666554,0.3117408906882591,8,7,494
ehristoforu/rufalcon3-3b-it,0.3408049427302275,0.2894736842105263,8,7,494
ymcki/gemma-2-2b-jpn-it-abliterated-17-ORPO-alpaca,0.21717405645626836,0.3299595141700405,8,7,494
pankajmathur/orca_mini_7b,0.3408049427302275,0.242914979757085,8,7,494
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep,0.1852109989319654,0.1659919028340081,8,7,494
saishshinde15/TethysAI_Base_Reasoning,0.25498692227276426,0.27530364372469635,8,7,494
oopere/pruned10-llama-3.2-3B,0.3100594510187001,0.2813765182186235,8,7,494
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-1ep_1alp_0lam,0.034697489770051895,0.03441295546558704,400,7,494
qingy2024/Qwarkstar-4B-Instruct-Preview,0.3100594510187001,0.25303643724696356,8,7,494
Sakalti/SJT-1.5B-Alpha-1.1,0.4669941424603164,0.4311740890688259,8,7,494
Sakalti/QwenTest-7,0.17200695913241956,0.22874493927125505,8,7,494
ontocord/starcoder2_3b-AutoRedteam,0.15973519201951683,0.23279352226720648,8,7,494
piotr25691/thea-3b-25r,0.31808985976292264,0.2975708502024291,8,7,494
NotASI/FineTome-Llama3.2-3B-1002,0.31808985976292264,0.2591093117408907,8,7,494
JayHyeon/Qwen_0.5-VDPO_5e-7-1ep_3vpo_const,0.03267214715828102,0.032388663967611336,400,7,494
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-2ep_0alp_0lam,0.03672132100994471,0.03643724696356275,400,7,494
EpistemeAI/DeepPhi-3.5-mini-instruct,0.29152808581924905,0.3259109311740891,8,7,494
JayHyeon/Qwen2.5-0.5B-SFT-7e-5-5ep,0.15758308478739855,0.2145748987854251,8,7,494
bunnycore/Gemma-2-2B-Smart,0.21717405645626836,0.33805668016194335,8,7,494
sumink/llamaft,0.3100594510187001,0.2165991902834008,8,7,494
DeepAutoAI/Explore_Llama-3.2-1B-Inst,0.2634658090210495,0.19635627530364372,8,7,494
Qwen/Qwen2.5-1.5B-Instruct,0.19668970691195667,0.27125506072874495,8,7,494
laislemke/LLaMA-2-vicuna-7b-slerp,0.30394396647776956,0.23481781376518218,8,7,494
Novaciano/Cerberus-3.2-1B,0.2278646360245411,0.17813765182186234,8,7,494
prithivMLmods/Codepy-Deepthink-3B,0.2556452478880066,0.2975708502024291,8,7,494
JayHyeon/Qwen_0.5-DPOP_3e-7-2ep_0alp_5lam,0.03267058516398064,0.032388663967611336,400,7,494
ibm-granite/granite-3.1-2b-instruct,0.2974526616055825,0.2408906882591093,8,7,494
vihangd/smart-dan-sft-v0.1,0.16527927800472816,0.15587044534412955,8,7,494
pankajmathur/orca_mini_v9_1_1B-Instruct,0.17009806475216427,0.15587044534412955,8,7,494
Sakalti/SJT-2B,0.43665950446247453,0.3076923076923077,8,7,494
Novaciano/HarmfulProject-3.2-1B,0.21001670897908026,0.1902834008097166,8,7,494
Sakalti/light-3B,0.263848981248238,0.2611336032388664,8,7,494
TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.1575851825826229,0.2145748987854251,8,7,494
EpistemeAI/ReasoningCore-3B-RE1-V2,0.2598079022998069,0.3299595141700405,8,7,494
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-1ep_1alp_0lam,0.0676404705544775,0.05668016194331984,50,7,494
