atlas_idx,item_id,subtask,question_id
1,algebra_hard|0,algebra_hard,0
1168,precalculus_hard|58,precalculus_hard,58
1169,precalculus_hard|59,precalculus_hard,59
1170,precalculus_hard|60,precalculus_hard,60
1171,precalculus_hard|61,precalculus_hard,61
1172,precalculus_hard|62,precalculus_hard,62
1173,precalculus_hard|63,precalculus_hard,63
1174,precalculus_hard|65,precalculus_hard,65
1175,precalculus_hard|66,precalculus_hard,66
1176,precalculus_hard|67,precalculus_hard,67
1177,precalculus_hard|68,precalculus_hard,68
1178,precalculus_hard|69,precalculus_hard,69
1179,precalculus_hard|7,precalculus_hard,7
1180,precalculus_hard|70,precalculus_hard,70
1181,precalculus_hard|71,precalculus_hard,71
1182,precalculus_hard|72,precalculus_hard,72
1183,precalculus_hard|73,precalculus_hard,73
1184,precalculus_hard|74,precalculus_hard,74
1185,precalculus_hard|75,precalculus_hard,75
1186,precalculus_hard|76,precalculus_hard,76
1187,precalculus_hard|77,precalculus_hard,77
1188,precalculus_hard|78,precalculus_hard,78
1189,precalculus_hard|79,precalculus_hard,79
1190,precalculus_hard|8,precalculus_hard,8
1191,precalculus_hard|80,precalculus_hard,80
1192,precalculus_hard|81,precalculus_hard,81
1193,precalculus_hard|83,precalculus_hard,83
1194,precalculus_hard|84,precalculus_hard,84
1195,precalculus_hard|85,precalculus_hard,85
1196,precalculus_hard|86,precalculus_hard,86
1197,precalculus_hard|87,precalculus_hard,87
1198,precalculus_hard|88,precalculus_hard,88
1199,precalculus_hard|89,precalculus_hard,89
1200,precalculus_hard|9,precalculus_hard,9
1201,precalculus_hard|91,precalculus_hard,91
1202,precalculus_hard|93,precalculus_hard,93
1203,precalculus_hard|95,precalculus_hard,95
1204,precalculus_hard|96,precalculus_hard,96
1205,precalculus_hard|98,precalculus_hard,98
1206,precalculus_hard|99,precalculus_hard,99
