tier,family,model,params_b,variant,average,org,in_atlas,in_openlm,n_pools,dl_status,n_bench,nonenglish_strength,params_source
B_community,Mistral,xxyyy123/Mistral7B_adaptor_v1,7.0,base?,,xxyyy123,1,0,5,,0,,pool
B_community,Mistral,zhengchenphd/Mistral-Plus-7B,7.0,base?,,zhengchenphd,1,0,5,,0,,pool
B_community,Mixtral,FuseAI/OpenChat-3.5-7B-Mixtral,7.0,instruct,,FuseAI,1,0,5,,0,,pool
B_community,Mixtral,LeroyDyer/Mixtral_AI_SwahiliTron_7b,7.0,base?,,LeroyDyer,1,0,1,,0,,inferred_from_name
B_community,Nemotron/Minitron,jebish7/Nemotron-Mini-4B-Instruct,4.191,instruct,16.90052524850467,jebish7,0,1,6,ok,5,,pool
B_community,Nous/Hermes,LHC88/DPOpenHermes-7B-v2-PerfLaser,7.0,instruct,,LHC88,1,0,5,,0,,pool
B_community,Nous/Hermes,LHC88/LaseredHermes-7B-v1,7.0,instruct,,LHC88,1,0,5,,0,,pool
B_community,Nous/Hermes,LTC-AI-Labs/L2-7b-Hermes-Synthia,7.0,instruct,,LTC-AI-Labs,1,0,1,,0,,inferred_from_name
B_community,Nous/Hermes,amazingvince/openhermes-7b-dpo,7.0,instruct,,amazingvince,1,0,5,,0,,pool
B_community,Nous/Hermes,conceptofmind/Hermes-LLongMA-2-7b-8k,7.0,instruct,,conceptofmind,1,0,5,,0,,pool
B_community,Nous/Hermes,flemmingmiguel/Distilled-HermesChat-7B,7.0,instruct,,flemmingmiguel,1,0,5,,0,,pool
B_community,Nous/Hermes,hedronstone/OpenHermes-7B-Symbolic,7.0,instruct,,hedronstone,1,0,5,,0,,pool
B_community,Nous/Hermes,lodrick-the-lafted/Hermes-Instruct-7B-100K,7.0,instruct,,lodrick-the-lafted,1,0,5,,0,,pool
B_community,Nous/Hermes,lodrick-the-lafted/Hermes-Instruct-7B-217K,7.0,instruct,,lodrick-the-lafted,1,0,5,,0,,pool
B_community,Nous/Hermes,saishf/West-Hermes-7B,7.0,instruct,,saishf,1,0,5,,0,,pool
B_community,Nous/Hermes,seyf1elislam/WestKunai-Hermes-7b,7.0,instruct,,seyf1elislam,1,0,5,,0,,pool
B_community,Nous/Hermes,vicgalle/ConfigurableHermes-7B,7.0,instruct,,vicgalle,1,0,5,,0,,pool
B_community,Nous/Hermes,vicgalle/SystemConfigHermes-7B,7.0,instruct,,vicgalle,1,0,5,,0,,pool
B_community,Nous/Hermes,vicgalle/SystemHermes-2-7B,7.0,instruct,,vicgalle,1,0,5,,0,,pool
B_community,Nous/Hermes,vicgalle/SystemHermes-7B,7.0,instruct,,vicgalle,1,0,5,,0,,pool
B_community,Nous/Hermes,vicgalle/Worldsim-Hermes-7B,7.0,instruct,,vicgalle,1,0,5,,0,,pool
B_community,OpenChat/Starling,FuseAI/OpenChat-3.5-7B-Solar,7.0,instruct,,FuseAI,1,0,5,,0,,pool
B_community,OpenChat/Starling,JunchengXie/Starling-LM-7B-alpha-gpt-4-80k,7.0,instruct,,JunchengXie,1,0,5,,0,,pool
B_community,OpenChat/Starling,Toten5/Marcoroni-neural-chat-7B-v2,7.0,instruct,,Toten5,1,0,5,,0,,pool
B_community,OpenChat/Starling,chujiezheng/Starling-LM-7B-alpha-ExPO,7.0,instruct,,chujiezheng,1,0,5,,0,,pool
B_community,OpenChat/Starling,chujiezheng/Starling-LM-7B-beta-ExPO,7.0,instruct,,chujiezheng,1,0,5,,0,,pool
B_community,OpenChat/Starling,invalid-coder/Starling-LM-7B-beta-laser-dpo,7.0,instruct,,invalid-coder,1,0,5,,0,,pool
B_community,OpenChat/Starling,luqmanxyz/LelaStarling-7B,7.0,instruct,,luqmanxyz,1,0,5,,0,,pool
B_community,Orca/Platypus,Danielbrdz/Barcenas-Orca-2-7b,7.0,base?,,Danielbrdz,1,0,5,,0,,pool
B_community,Orca/Platypus,NurtureAI/Orca-2-7B-16k,7.0,base?,,NurtureAI,1,0,5,,0,,pool
B_community,Orca/Platypus,ignos/LeoScorpius-GreenNode-Platypus-7B-v1,7.0,base?,,ignos,1,0,5,,0,,pool
B_community,Other-named-lab,tensoropera/Fox-1-1.6B,1.665,base?,7.764365648440015,tensoropera,0,1,7,ok,5,,pool
B_community,Phi,DUAL-GPO-2/phi-2-gpo-renew2-b0.001-v2-i1,2.7,base?,,DUAL-GPO-2,1,0,5,,0,,pool
B_community,Phi,DUAL-GPO-2/phi-2-gpo-renew2-i0,2.7,base?,,DUAL-GPO-2,1,0,5,,0,,pool
B_community,Phi,DUAL-GPO-2/phi-2-ipo-renew1,2.7,base?,,DUAL-GPO-2,1,0,5,,0,,pool
B_community,Phi,NovoCode/Phi-2-DPO,2.7,instruct,,NovoCode,1,0,5,,0,,pool
B_community,Phi,abacaj/phi-2-super,2.7,base?,,abacaj,1,0,5,,0,,pool
B_community,Phi,amu/dpo-phi2,2.7,instruct,,amu,1,0,5,,0,,pool
B_community,Phi,amu/spin-phi2,2.7,base?,,amu,1,0,5,,0,,pool
B_community,Phi,amu/spin-phi2-1.5,2.7,base?,,amu,1,0,5,,0,,pool
B_community,Phi,charioteer/Neural-phi2,2.7,base?,,charioteer,1,0,5,,0,,pool
B_community,Phi,cloudyu/microsoft-phi-2-sft,2.7,instruct,,cloudyu,1,0,5,,0,,pool
B_community,Phi,g-ronimo/phi-2-OpenHermes-2.5,2.7,instruct,,g-ronimo,1,0,5,,0,,pool
B_community,Phi,huseyinatahaninan/phi-2-dpo,2.7,instruct,,huseyinatahaninan,1,0,5,,0,,pool
B_community,Phi,huseyinatahaninan/phi-2-instruction,2.7,instruct,,huseyinatahaninan,1,0,5,,0,,pool
B_community,Phi,l3utterfly/phi-2-layla-v1,2.7,base?,,l3utterfly,1,0,5,,0,,pool
B_community,Phi,l3utterfly/phi-2-layla-v1-chatml,2.7,base?,,l3utterfly,1,0,5,,0,,pool
B_community,Phi,lole25/phi-2-sft-ultrachat-full,2.7,instruct,,lole25,1,0,5,,0,,pool
B_community,Phi,marcel/phi-2-openhermes-30k,2.7,instruct,,marcel,1,0,5,,0,,pool
B_community,Phi,minghaowu/phi-2-OpenHermes-2.5,2.7,instruct,,minghaowu,1,0,5,,0,,pool
B_community,Phi,ndavidson/Phi-2-openassistant,2.7,instruct,,ndavidson,1,0,5,,0,,pool
B_community,Phi,zelus82/Obelix-Phi2,2.7,base?,,zelus82,1,0,5,,0,,pool
B_community,Phi,zelus82/Obelix-Phi2-v0,2.7,base?,,zelus82,1,0,5,,0,,pool
B_community,Phi,rasyosef/phi-2-instruct-apo,2.775,instruct,12.547052522669906,rasyosef,0,1,6,ok,5,,pool
B_community,Phi,rhysjones/phi-2-orange-v2,2.78,base?,15.324185096371076,rhysjones,1,1,11,ok,5,,pool
B_community,Phi,Xiaojian9992024/Phi-4-mini-UNOFFICAL,3.754,base?,3.014260701114446,Xiaojian9992024,0,1,6,ok,5,,pool
B_community,Phi,Ba2han/Llama-Phi-3_DoRA,3.821,base?,25.4698950011544,Ba2han,1,1,10,ok,5,,pool
B_community,Phi,Syed-Hasan-8503/Phi-3-mini-4K-instruct-cpo-simpo,3.821,instruct,27.216374484698875,Syed-Hasan-8503,0,1,7,ok,5,,pool
B_community,Phi,vonjack/Phi-3-mini-4k-instruct-LLaMAfied,3.821,instruct,26.96808014137996,vonjack,1,1,11,ok,5,,pool
B_community,Phi,theprint/phi-3-mini-4k-python,4.132,base?,17.728138144118287,theprint,0,1,7,ok,5,,pool
B_community,Phi,vonjack/Phi-3.5-mini-instruct-hermes-fc-json,4.132,instruct,4.642406244437133,vonjack,0,1,6,ok,5,,pool
B_community,Phi,FINGU-AI/Phi-4-RRStock,6.652,base?,26.41539412271864,FINGU-AI,0,1,7,ok,5,,pool
B_community,Qwen1,hotmailuser/QwenStock-0.5B,0.63,base?,5.093186530380667,hotmailuser,0,1,6,ok,5,,pool
B_community,Qwen1,someon98/qwen-CoMa-0.5b,0.63,base?,5.858059919414088,someon98,0,1,6,ok,5,,pool
B_community,Qwen1,hotmailuser/QwenStock-1.7B,1.777,base?,16.75925374781586,hotmailuser,0,1,7,ok,5,,pool
B_community,Qwen1.5,securin/Securin-LLM-V2.5-Qwen-1.5B,1.543,base?,5.2256798816861005,securin,0,1,7,ok,5,,pool
B_community,Qwen1.5,Danielbrdz/Barcenas-R1-Qwen-1.5b,1.777,base?,15.138858570183295,Danielbrdz,0,1,7,ok,5,,pool
B_community,Qwen1.5,rombodawg/Rombos-LLM-V2.5-Qwen-1.5b,1.777,base?,16.35438589717866,rombodawg,0,1,7,ok,5,,pool
B_community,Qwen1.5,minghaowu/Qwen1.5-1.8B-OpenHermes-2.5,1.837,instruct,8.684751175879422,minghaowu,0,1,7,ok,5,,pool
B_community,Qwen1.5,Azure99/blossom-v4-qwen1_5-7b,7.0,base?,,Azure99,1,0,5,,0,,pool
B_community,Qwen1.5,Minami-su/Qwen1.5-7B-Chat_llamafy,7.0,instruct,,Minami-su,1,0,5,,0,,pool
B_community,Qwen2,CoolSpring/Qwen2-0.5B-Abyme,0.494,base?,4.999994251217356,CoolSpring,0,1,7,ok,5,,pool
B_community,Qwen2,CoolSpring/Qwen2-0.5B-Abyme-merge2,0.63,base?,6.320258162859158,CoolSpring,0,1,7,ok,5,,pool
B_community,Qwen2,CoolSpring/Qwen2-0.5B-Abyme-merge3,0.63,base?,6.8201960830112,CoolSpring,0,1,7,ok,5,,pool
B_community,Qwen2,RESMPDEV/Qwen2-Wukong-0.5B,0.63,base?,4.975539710746782,RESMPDEV,0,1,6,ok,5,,pool
B_community,Qwen2,LenguajeNaturalAI/leniachat-qwen2-1.5B-v0,1.543,base?,8.580803348718375,LenguajeNaturalAI,0,1,7,ok,5,,pool
B_community,Qwen2,thomas-yanxin/XinYuan-Qwen2-1_5B,1.777,base?,11.515091263493494,thomas-yanxin,0,1,7,ok,5,,pool
B_community,Qwen2.5,agentlans/Qwen2.5-0.5B-Instruct-CrashCourse-dropout,0.494,instruct,8.433362269175692,agentlans,0,1,7,ok,5,,pool
B_community,Qwen2.5,jebish7/qwen2.5-0.5B-IHA-Hin,0.494,base?,3.251315269739358,jebish7,0,1,6,ok,5,,pool
B_community,Qwen2.5,AtAndDev/Qwen2.5-1.5B-continuous-learnt,1.544,base?,17.483555890459094,AtAndDev,0,1,7,ok,5,,pool
B_community,Qwen2.5,RESMPDEV/EVA-Qwen2.5-1.5B-FRFR,1.544,base?,14.185076993762264,RESMPDEV,0,1,7,ok,5,,pool
B_community,Qwen2.5,Xiaojian9992024/Qwen2.5-Ultra-1.5B-25.02-Exp,1.544,base?,14.446569781402497,Xiaojian9992024,0,1,7,ok,5,,pool
B_community,Qwen2.5,hatemmahmoud/qwen2.5-1.5b-sft-raft-grpo-hra-doc,1.544,instruct,18.16435302663075,hatemmahmoud,0,1,7,ok,5,,pool
B_community,Qwen2.5,mergekit-community/SuperQwen-2.5-1.5B,1.777,base?,3.2597119953830176,mergekit-community,0,1,6,ok,5,,pool
B_community,Qwen2.5,win10/Qwen2.5-2B-Instruct,2.9,instruct,10.57067746533664,win10,0,1,7,ok,5,,pool
B_community,Qwen2.5,tensopolis/qwen2.5-3b-or1-tensopolis,3.086,base?,18.28025106583868,tensopolis,0,1,7,ok,5,,pool
B_community,Qwen2.5,PJMixers-Dev/Qwen2.5-RomboTiesTest-7B,3.808,base?,35.28885377363677,PJMixers-Dev,0,1,6,ok,5,,pool
B_community,Qwen2.5,qingy2024/Qwen2.5-4B,4.168,base?,14.27535656814343,qingy2024,0,1,7,ok,5,,pool
B_community,Qwen2.5,jeffmeloy/Qwen2.5-7B-minperplexity-2,7.0,base?,30.04145905845039,jeffmeloy,0,1,7,ok,5,,pool
B_community,Qwen3,ehristoforu/coolqwen-3b-it,3.085,instruct,28.654353578279625,ehristoforu,0,1,6,ok,5,,pool
B_community,Qwen3,rombodawg/Rombos-LLM-V2.5-Qwen-3b,3.397,base?,25.92178205181336,rombodawg,0,1,7,ok,5,,pool
B_community,Qwen3,rombodawg/Rombos-LLM-V2.5.1-Qwen-3b,3.397,base?,13.608595258365549,rombodawg,0,1,7,ok,5,,pool
B_community,SmolLM,aloobun/d-SmolLM2-360M,0.362,base?,6.184070904256285,aloobun,0,1,7,ok,5,,pool
B_community,SmolLM,assskelad/smollm2-360M-sft_SmallThoughts,0.362,instruct,5.0424666628422985,assskelad,0,1,7,ok,5,,pool
B_community,SmolLM,gabrielmbmb/SmolLM-1.7B-Instruct-IFEval,1.711,instruct,5.399069361603981,gabrielmbmb,0,1,6,ok,5,,pool
B_community,SmolLM,meditsolutions/SmolLM2-MedIT-Upscale-2B,2.114,base?,15.922534280948163,meditsolutions,0,1,7,ok,5,,pool
B_community,StableLM,hamxea/StableBeluga-7B-activity-fine-tuned-v2,7.0,instruct,,hamxea,1,0,5,,0,,pool
B_community,TinyLlama,Josephgflowers/Differential-Attention-Liquid-Metal-Tinyllama,1.1,base?,5.250959952944556,Josephgflowers,0,1,6,ok,5,,pool
B_community,TinyLlama,Josephgflowers/TinyLlama-Cinder-Agent-v1,1.1,base?,6.332677189374276,Josephgflowers,0,1,7,ok,5,,pool
B_community,TinyLlama,Josephgflowers/TinyLlama-v1.1-Cinders-World,1.1,base?,5.683002628938165,Josephgflowers,0,1,7,ok,5,,pool
B_community,TinyLlama,Josephgflowers/Tinyllama-STEM-Cinder-Agent-v1,1.1,base?,5.683635033220809,Josephgflowers,0,1,7,ok,5,,pool
B_community,TinyLlama,Josephgflowers/Tinyllama-r1,1.1,base?,5.217266718069099,Josephgflowers,0,1,7,ok,5,,pool
B_community,Tulu,chujiezheng/tulu-2-dpo-7b-ExPO,7.0,instruct,,chujiezheng,1,0,5,,0,,pool
B_community,Vicuna,luffycodes/vicuna-class-tutor-7b-ep3,7.0,instruct,,luffycodes,1,0,5,,0,,pool
B_community,Vicuna,luffycodes/vicuna-mmlu-val-mcq-7b-ep2,7.0,instruct,,luffycodes,1,0,5,,0,,pool
B_community,Vicuna,luffycodes/vicuna-mmlu-val-only-correct-mcq-7b-ep2,7.0,instruct,,luffycodes,1,0,5,,0,,pool
B_community,WizardLM/Airoboros,amazingvince/Not-WizardLM-2-7B,7.0,instruct,,amazingvince,1,0,5,,0,,pool
B_community,WizardLM/Airoboros,dreamgen/WizardLM-2-7B,7.0,instruct,,dreamgen,1,0,5,,0,,pool
B_community,WizardLM/Airoboros,ignos/LeoScorpius-GreenNode-Alpaca-7B-v1,7.0,instruct,,ignos,1,0,5,,0,,pool
B_community,WizardLM/Airoboros,rufjdk5480/llama-7b-ludwig-alpaca,7.0,instruct,,rufjdk5480,1,0,5,,0,,pool
B_community,WizardLM/Airoboros,umd-zhou-lab/recycled-alpaca-7b-v2.0,7.0,instruct,,umd-zhou-lab,1,0,5,,0,,pool
B_community,WizardLM/Airoboros,umd-zhou-lab/recycled-wizardlm-7b-v2.0,7.0,instruct,,umd-zhou-lab,1,0,5,,0,,pool
B_community,Yi,HenryJJ/Instruct_Yi-6B_Dolly_CodeAlpaca,6.0,instruct,,HenryJJ,1,0,5,,0,,pool
B_community,Yi,Walmart-the-bag/Yi-6B-Infinity-Chat,6.0,instruct,,Walmart-the-bag,1,0,5,,0,,pool
B_community,Yi,adamo1139/Yi-6B-200K-AEZAKMI-v2,6.0,base?,,adamo1139,1,0,5,,0,,pool
B_community,Yi,adamo1139/Yi-6B-200K-AEZAKMI-v2-rawrr1-DPO,6.0,instruct,,adamo1139,1,0,5,,0,,pool
B_community,Yi,hongzoh/Yi-6B_Open-Orca,6.0,base?,,hongzoh,1,0,5,,0,,pool
B_community,Yi,hongzoh/Yi-6B_Open-Platypus-v2,6.0,base?,,hongzoh,1,0,5,,0,,pool
B_community,Zamba/Mamba/RWKV/SSM,CobraMamba/mamba-gpt-7b-v1,7.0,base?,,CobraMamba,1,0,5,,0,,pool
B_community,Zamba/Mamba/RWKV/SSM,CobraMamba/mamba-gpt-7b-v2,7.0,base?,,CobraMamba,1,0,5,,0,,pool
B_community,Zamba/Mamba/RWKV/SSM,Nekochu/Confluence-Renegade-7B,7.0,base?,,Nekochu,1,0,5,,0,,pool
B_community,Zamba/Mamba/RWKV/SSM,TRI-ML/mamba-7b-rw,7.0,base?,,TRI-ML,1,0,5,,0,,pool
B_community,Zephyr,ArianAskari/SOLID-SFT-DPO-MixQV2-SOLIDChosen-SFTRejected-Zephyr-7b-beta,7.0,instruct,,ArianAskari,1,0,5,,0,,pool
B_community,Zephyr,ArianAskari/SOLID-SFT-DPO-MixQV2-SOLIDRejected-SFTChosen-Zephyr-7b-beta,7.0,instruct,,ArianAskari,1,0,5,,0,,pool
B_community,Zephyr,ArianAskari/SOLID-SFT-DPO-MixQV3-SOLIDChosen-SFTRejected-Zephyr-7b-beta,7.0,instruct,,ArianAskari,1,0,1,,0,,inferred_from_name
B_community,Zephyr,ArianAskari/SOLID-SFT-DPO-MixQV3-SOLIDRejected-SFTChosen-Zephyr-7b-beta,7.0,instruct,,ArianAskari,1,0,5,,0,,pool
B_community,Zephyr,ArianAskari/SOLID-SFT-WoDPO-MixQV2-Zephyr-7b-beta,7.0,instruct,,ArianAskari,1,0,5,,0,,pool
B_community,Zephyr,CallComply/zephyr-7b-beta-128k,7.0,instruct,,CallComply,1,0,1,,0,,inferred_from_name
B_community,Zephyr,DUAL-GPO-2/zephyr-7b-gpo-v6-i1,7.0,instruct,,DUAL-GPO-2,1,0,5,,0,,pool
B_community,Zephyr,JunchengXie/zephyr-7b-beta-gpt-4-80k,7.0,instruct,,JunchengXie,1,0,5,,0,,pool
B_community,Zephyr,NotAiLOL/Athena-zephyr-7B,7.0,instruct,,NotAiLOL,1,0,5,,0,,pool
B_community,Zephyr,UCLA-AGI/zephyr-7b-sft-full-SPIN-iter0,7.0,instruct,,UCLA-AGI,1,0,5,,0,,pool
B_community,Zephyr,UCLA-AGI/zephyr-7b-sft-full-SPIN-iter1,7.0,instruct,,UCLA-AGI,1,0,5,,0,,pool
B_community,Zephyr,UCLA-AGI/zephyr-7b-sft-full-SPIN-iter2,7.0,instruct,,UCLA-AGI,1,0,5,,0,,pool
B_community,Zephyr,UCLA-AGI/zephyr-7b-sft-full-SPIN-iter3,7.0,instruct,,UCLA-AGI,1,0,5,,0,,pool
B_community,Zephyr,chujiezheng/zephyr-7b-alpha-ExPO,7.0,instruct,,chujiezheng,1,0,5,,0,,pool
B_community,Zephyr,chujiezheng/zephyr-7b-beta-ExPO,7.0,instruct,,chujiezheng,1,0,5,,0,,pool
B_community,Zephyr,chujiezheng/zephyr-7b-dpo-full-ExPO,7.0,instruct,,chujiezheng,1,0,5,,0,,pool
B_community,Zephyr,ewqr2130/alignment-handbook-zephyr-7b-sft-full-dpo-5e7-cont1,7.0,instruct,,ewqr2130,1,0,5,,0,,pool
B_community,Zephyr,ewqr2130/alignment-handbook-zephyr-7b-sft-full-dpo-5e7-cont2,7.0,instruct,,ewqr2130,1,0,5,,0,,pool
B_community,Zephyr,ewqr2130/alignment-handbook-zephyr-7b_ppo_5e7step_51,7.0,instruct,,ewqr2130,1,0,5,,0,,pool
B_community,Zephyr,lole25/zephyr-7b-gpo-v6-i1,7.0,instruct,,lole25,1,0,5,,0,,pool
B_community,Zephyr,mayacinka/NeuralZephyr-Beagle-7B,7.0,instruct,,mayacinka,1,0,5,,0,,pool
B_community,Zephyr,statking/zephyr-7b-sft-full-orpo,7.0,instruct,,statking,1,0,5,,0,,pool
B_community,Zephyr,vicgalle/zephyr-7b-truthy,7.0,instruct,,vicgalle,1,0,5,,0,,pool
