criterion_id,scenario_id,a_diagnosis,a_strategy,a_math,a_communication,a_affective,b,n_persons
bridge_0297_c02,bridge_0297,1.177443,0.000000,0.000000,0.000000,0.000000,2.187911,51
bridge_0297_c03,bridge_0297,0.000000,0.000000,1.583256,0.000000,0.000000,0.289625,51
bridge_0297_c04,bridge_0297,0.000000,0.000000,0.792961,0.000000,0.000000,-2.016616,51
bridge_0297_c05,bridge_0297,0.000000,0.000000,1.521165,0.000000,0.000000,1.047032,51
bridge_0297_c06,bridge_0297,0.566278,0.000000,0.657323,0.000000,0.000000,1.695302,51
bridge_0297_c07,bridge_0297,0.000000,1.191629,0.000000,0.000000,0.000000,0.474622,51
bridge_0297_c08,bridge_0297,0.000000,1.686891,0.000000,0.000000,0.000000,2.758276,51
bridge_0297_c09,bridge_0297,0.000000,1.566730,0.000000,0.000000,1.082137,3.702063,51
bridge_0297_c10,bridge_0297,0.000000,0.269017,0.000000,1.678631,0.000000,1.944071,51
bridge_0297_c11,bridge_0297,0.000000,0.000000,0.000000,1.439604,0.000000,0.699051,51
bridge_0297_c12,bridge_0297,0.000000,1.597095,0.000000,0.098415,0.000000,2.751610,51
bridge_0297_c13,bridge_0297,0.000000,0.000000,0.000000,0.000000,4.295983,-0.055468,51
bridge_0297_c14,bridge_0297,0.000000,0.000000,0.000000,0.162529,1.115069,0.207470,51
bridge_0297_c15,bridge_0297,0.000000,0.000000,0.000000,0.000000,0.119356,-1.079828,51
bridge_0297_c16,bridge_0297,0.000000,0.000000,0.000000,0.000000,0.613218,-1.271763,51
bridge_0297_c22,bridge_0297,0.751606,0.000000,0.000000,0.000000,0.611324,2.044201,51
bridge_0297_c23,bridge_0297,0.000000,2.505144,0.000000,0.000000,0.000000,3.367946,51
bridge_0297_c38,bridge_0297,0.000000,0.000000,0.000000,1.245488,0.000000,1.770031,51
bridge_0300_c01,bridge_0300,0.766963,0.000000,0.000000,0.000000,0.000000,1.081165,51
bridge_0300_c02,bridge_0300,0.561125,0.000000,0.000000,0.000000,0.000000,2.160785,51
bridge_0300_c03,bridge_0300,0.000000,0.000000,0.748492,0.000000,0.000000,-0.036766,51
bridge_0300_c04,bridge_0300,0.000000,0.000000,0.275389,0.000000,0.000000,-0.119760,51
bridge_0300_c05,bridge_0300,0.000000,0.000000,1.252331,0.000000,0.000000,1.089906,51
bridge_0300_c06,bridge_0300,0.377260,0.000000,1.141233,0.000000,0.000000,2.693182,51
bridge_0300_c07,bridge_0300,0.000000,0.605574,0.000000,0.000000,0.000000,0.898192,51
bridge_0300_c08,bridge_0300,0.000000,0.652846,0.000000,0.000000,0.000000,1.665631,51
bridge_0300_c09,bridge_0300,0.000000,1.829780,0.000000,0.000000,-1.147565,1.465809,51
bridge_0300_c10,bridge_0300,0.000000,-0.017966,0.000000,0.768004,0.000000,1.016744,51
bridge_0300_c11,bridge_0300,0.000000,0.000000,0.000000,0.692428,0.000000,0.568408,51
bridge_0300_c12,bridge_0300,0.000000,0.053940,0.000000,0.206639,0.000000,3.861131,51
bridge_0300_c13,bridge_0300,0.000000,0.000000,0.000000,0.000000,0.897765,-0.880387,51
bridge_0300_c14,bridge_0300,0.000000,0.000000,0.000000,-0.051027,0.787553,1.285711,51
bridge_0300_c15,bridge_0300,0.000000,0.000000,0.000000,0.000000,0.324644,-1.449710,51
bridge_0300_c16,bridge_0300,0.000000,0.000000,0.000000,0.000000,1.406868,-1.589276,51
bridge_0300_c22,bridge_0300,1.712408,0.000000,0.000000,0.000000,-0.838142,0.339958,51
bridge_0300_c23,bridge_0300,0.000000,1.253834,0.000000,0.000000,0.000000,1.067695,51
bridge_0300_c38,bridge_0300,0.000000,0.000000,0.000000,1.817665,0.000000,0.790523,51
bridge_0301_c01,bridge_0301,4.054498,0.000000,0.000000,0.000000,0.000000,6.768459,51
bridge_0301_c02,bridge_0301,3.538929,0.000000,0.000000,0.000000,0.000000,6.906558,51
bridge_0301_c03,bridge_0301,0.000000,0.000000,-0.134430,0.000000,0.000000,0.523477,51
bridge_0301_c04,bridge_0301,0.000000,0.000000,0.584497,0.000000,0.000000,-0.376358,51
bridge_0301_c05,bridge_0301,0.000000,0.000000,3.593883,0.000000,0.000000,7.098939,51
bridge_0301_c07,bridge_0301,0.000000,2.002606,0.000000,0.000000,0.000000,1.906319,51
bridge_0301_c08,bridge_0301,0.000000,1.308776,0.000000,0.000000,0.000000,4.532869,51
bridge_0301_c09,bridge_0301,0.000000,0.785364,0.000000,0.000000,1.236041,2.361031,51
bridge_0301_c10,bridge_0301,0.000000,0.466192,0.000000,0.529732,0.000000,3.382587,51
bridge_0301_c11,bridge_0301,0.000000,0.000000,0.000000,0.521742,0.000000,2.444600,51
bridge_0301_c13,bridge_0301,0.000000,0.000000,0.000000,0.000000,1.834086,0.312445,51
bridge_0301_c14,bridge_0301,0.000000,0.000000,0.000000,0.904469,2.692188,3.721341,51
bridge_0301_c15,bridge_0301,0.000000,0.000000,0.000000,0.000000,0.383458,-1.739550,51
bridge_0301_c16,bridge_0301,0.000000,0.000000,0.000000,0.000000,0.782484,-1.191830,51
bridge_0301_c22,bridge_0301,1.509800,0.000000,0.000000,0.000000,-0.162634,2.557936,51
bridge_0301_c23,bridge_0301,0.000000,1.192459,0.000000,0.000000,0.000000,2.464400,51
bridge_0301_c37,bridge_0301,0.000000,0.000000,0.000000,3.356926,0.000000,6.880794,51
bridge_0302_c01,bridge_0302,1.473688,0.000000,0.000000,0.000000,0.000000,1.128032,51
bridge_0302_c02,bridge_0302,1.419538,0.000000,0.000000,0.000000,0.000000,2.576216,51
bridge_0302_c03,bridge_0302,0.000000,0.000000,1.220317,0.000000,0.000000,0.163481,51
bridge_0302_c04,bridge_0302,0.000000,0.000000,0.894321,0.000000,0.000000,-2.254907,51
bridge_0302_c05,bridge_0302,0.000000,0.000000,1.510604,0.000000,0.000000,1.555333,51
bridge_0302_c06,bridge_0302,1.286308,0.000000,0.962922,0.000000,0.000000,2.848956,51
bridge_0302_c07,bridge_0302,0.000000,1.297395,0.000000,0.000000,0.000000,-0.163013,51
bridge_0302_c08,bridge_0302,0.000000,0.885003,0.000000,0.000000,0.000000,1.718206,51
bridge_0302_c09,bridge_0302,0.000000,1.079505,0.000000,0.000000,-0.032241,2.157799,51
bridge_0302_c10,bridge_0302,0.000000,0.908613,0.000000,0.954121,0.000000,1.364531,51
bridge_0302_c11,bridge_0302,0.000000,0.000000,0.000000,0.872153,0.000000,0.923395,51
bridge_0302_c12,bridge_0302,0.000000,-0.675279,0.000000,1.259984,0.000000,1.833063,51
bridge_0302_c13,bridge_0302,0.000000,0.000000,0.000000,0.000000,1.236948,0.166378,51
bridge_0302_c14,bridge_0302,0.000000,0.000000,0.000000,0.515657,1.679216,0.541442,51
bridge_0302_c15,bridge_0302,0.000000,0.000000,0.000000,0.000000,-0.041600,-0.874321,51
bridge_0302_c16,bridge_0302,0.000000,0.000000,0.000000,0.000000,1.528787,-2.689565,51
bridge_0302_c26,bridge_0302,0.173641,0.000000,0.793709,0.000000,0.000000,0.162791,51
bridge_0302_c27,bridge_0302,0.000000,0.000000,1.567052,-0.421793,0.000000,-0.538247,51
bridge_0302_c38,bridge_0302,0.000000,0.000000,0.000000,1.319907,0.000000,1.490072,51
bridge_0303_c01,bridge_0303,0.561125,0.000000,0.000000,0.000000,0.000000,2.160785,51
bridge_0303_c02,bridge_0303,0.904486,0.000000,0.000000,0.000000,0.000000,2.277696,51
bridge_0303_c03,bridge_0303,0.000000,0.000000,0.421561,0.000000,0.000000,0.122504,51
bridge_0303_c04,bridge_0303,0.000000,0.000000,0.533438,0.000000,0.000000,-2.880153,51
bridge_0303_c05,bridge_0303,0.000000,0.000000,2.733332,0.000000,0.000000,1.480583,51
bridge_0303_c06,bridge_0303,0.557047,0.000000,1.031708,0.000000,0.000000,2.247774,51
bridge_0303_c07,bridge_0303,0.000000,2.002606,0.000000,0.000000,0.000000,1.906319,51
bridge_0303_c08,bridge_0303,0.000000,1.763348,0.000000,0.000000,0.000000,1.459292,51
bridge_0303_c09,bridge_0303,0.000000,1.208925,0.000000,0.000000,2.477800,1.770767,51
bridge_0303_c10,bridge_0303,0.000000,0.796811,0.000000,1.241226,0.000000,-0.187070,51
bridge_0303_c11,bridge_0303,0.000000,0.000000,0.000000,1.338830,0.000000,1.067307,51
bridge_0303_c12,bridge_0303,0.000000,-0.055873,0.000000,2.498667,0.000000,3.152225,51
bridge_0303_c13,bridge_0303,0.000000,0.000000,0.000000,0.000000,1.671076,-0.291381,51
bridge_0303_c14,bridge_0303,0.000000,0.000000,0.000000,0.259082,1.446789,0.967043,51
bridge_0303_c15,bridge_0303,0.000000,0.000000,0.000000,0.000000,0.541321,-2.349242,51
bridge_0303_c16,bridge_0303,0.000000,0.000000,0.000000,0.000000,5.502753,-6.825541,51
bridge_0303_c20,bridge_0303,2.665990,-0.177119,0.000000,0.000000,0.000000,-9.572803,51
bridge_0303_c21,bridge_0303,0.000000,1.723689,0.000000,0.000000,0.000000,-0.453601,51
bridge_0303_c38,bridge_0303,0.000000,0.000000,0.000000,1.611170,0.000000,0.208107,51
bridge_0307_c01,bridge_0307,0.304767,0.000000,0.000000,0.000000,0.000000,2.698691,51
bridge_0307_c03,bridge_0307,0.000000,0.000000,0.680964,0.000000,0.000000,-2.373022,51
bridge_0307_c04,bridge_0307,0.000000,0.000000,0.649528,0.000000,0.000000,-0.937747,51
bridge_0307_c05,bridge_0307,0.000000,0.000000,1.040173,0.000000,0.000000,3.551862,51
bridge_0307_c07,bridge_0307,0.000000,1.685953,0.000000,0.000000,0.000000,1.281595,51
bridge_0307_c09,bridge_0307,0.000000,4.421507,0.000000,0.000000,0.812891,0.854738,51
bridge_0307_c10,bridge_0307,0.000000,0.459356,0.000000,0.911187,0.000000,1.732979,51
bridge_0307_c11,bridge_0307,0.000000,0.000000,0.000000,1.817665,0.000000,0.790523,51
bridge_0307_c12,bridge_0307,0.000000,0.053940,0.000000,0.206639,0.000000,3.861131,51
bridge_0307_c13,bridge_0307,0.000000,0.000000,0.000000,0.000000,1.990550,-1.691048,51
bridge_0307_c14,bridge_0307,0.000000,0.000000,0.000000,1.633310,0.729643,1.536214,51
bridge_0307_c15,bridge_0307,0.000000,0.000000,0.000000,0.000000,0.660924,-1.535550,51
bridge_0307_c16,bridge_0307,0.000000,0.000000,0.000000,0.000000,2.094929,-1.898159,51
bridge_0307_c26,bridge_0307,0.831772,0.000000,0.712816,0.000000,0.000000,-0.451328,51
bridge_0307_c27,bridge_0307,0.000000,0.000000,1.484207,-0.839202,0.000000,-2.725546,51
bridge_0307_c37,bridge_0307,0.000000,0.000000,0.000000,1.125104,0.000000,0.395640,51
bridge_0310_c01,bridge_0310,0.338934,0.000000,0.000000,0.000000,0.000000,1.590588,51
bridge_0310_c02,bridge_0310,0.291768,0.000000,0.000000,0.000000,0.000000,3.843676,51
bridge_0310_c03,bridge_0310,0.000000,0.000000,0.290572,0.000000,0.000000,0.445200,51
bridge_0310_c04,bridge_0310,0.000000,0.000000,0.950718,0.000000,0.000000,-0.123564,51
bridge_0310_c05,bridge_0310,0.000000,0.000000,0.719998,0.000000,0.000000,1.526798,51
bridge_0310_c06,bridge_0310,0.600094,0.000000,-0.618570,0.000000,0.000000,3.772901,51
bridge_0310_c07,bridge_0310,0.000000,1.405403,0.000000,0.000000,0.000000,1.534475,51
bridge_0310_c08,bridge_0310,0.000000,1.794476,0.000000,0.000000,0.000000,3.623038,51
bridge_0310_c09,bridge_0310,0.000000,1.193584,0.000000,0.000000,0.457469,1.601917,51
bridge_0310_c10,bridge_0310,0.000000,0.088061,0.000000,0.975370,0.000000,1.353421,51
bridge_0310_c11,bridge_0310,0.000000,0.000000,0.000000,0.387092,0.000000,1.334440,51
bridge_0310_c12,bridge_0310,0.000000,1.873015,0.000000,-0.094208,0.000000,3.627781,51
bridge_0310_c13,bridge_0310,0.000000,0.000000,0.000000,0.000000,4.490486,-1.450963,51
bridge_0310_c14,bridge_0310,0.000000,0.000000,0.000000,1.079691,0.140814,1.570324,51
bridge_0310_c15,bridge_0310,0.000000,0.000000,0.000000,0.000000,-0.045366,-2.218326,51
bridge_0310_c16,bridge_0310,0.000000,0.000000,0.000000,0.000000,1.173462,-2.475751,51
bridge_0310_c22,bridge_0310,0.594151,0.000000,0.000000,0.000000,0.005494,0.627933,51
bridge_0310_c23,bridge_0310,0.000000,1.780234,0.000000,0.000000,0.000000,2.266494,51
bridge_0310_c37,bridge_0310,0.000000,0.000000,0.000000,0.361390,0.000000,0.316908,51
bridge_0320_c01,bridge_0320,2.444150,0.000000,0.000000,0.000000,0.000000,2.052609,51
bridge_0320_c02,bridge_0320,1.512483,0.000000,0.000000,0.000000,0.000000,3.285160,51
bridge_0320_c03,bridge_0320,0.000000,0.000000,0.263258,0.000000,0.000000,0.199143,51
bridge_0320_c04,bridge_0320,0.000000,0.000000,0.375259,0.000000,0.000000,-1.323473,51
bridge_0320_c05,bridge_0320,0.000000,0.000000,0.719998,0.000000,0.000000,1.526798,51
bridge_0320_c06,bridge_0320,2.356014,0.000000,-1.641640,0.000000,0.000000,2.465486,51
bridge_0320_c07,bridge_0320,0.000000,1.339946,0.000000,0.000000,0.000000,1.362287,51
bridge_0320_c08,bridge_0320,0.000000,1.611804,0.000000,0.000000,0.000000,1.968581,51
bridge_0320_c09,bridge_0320,0.000000,0.773162,0.000000,0.000000,0.856417,1.796779,51
bridge_0320_c10,bridge_0320,0.000000,0.651486,0.000000,0.670690,0.000000,0.809833,51
bridge_0320_c11,bridge_0320,0.000000,0.000000,0.000000,0.890385,0.000000,0.927764,51
bridge_0320_c12,bridge_0320,0.000000,1.597095,0.000000,0.098415,0.000000,2.751610,51
bridge_0320_c13,bridge_0320,0.000000,0.000000,0.000000,0.000000,0.943816,-1.105418,51
bridge_0320_c14,bridge_0320,0.000000,0.000000,0.000000,0.542326,0.738392,-0.104856,51
bridge_0320_c15,bridge_0320,0.000000,0.000000,0.000000,0.000000,0.723616,-1.697512,51
bridge_0320_c16,bridge_0320,0.000000,0.000000,0.000000,0.000000,0.775445,-3.076193,51
bridge_0320_c17,bridge_0320,7.191114,-3.445675,0.000000,0.000000,0.000000,9.243997,51
bridge_0320_c18,bridge_0320,0.015408,0.000000,-0.026417,0.000000,0.000000,0.598855,51
bridge_0320_c19,bridge_0320,0.000000,4.892915,0.000000,-0.198120,0.000000,1.009271,51
bridge_0320_c37,bridge_0320,0.000000,0.000000,0.000000,0.389621,0.000000,1.468765,51
bridge_0321_c01,bridge_0321,1.735450,0.000000,0.000000,0.000000,0.000000,2.095768,51
bridge_0321_c02,bridge_0321,4.705868,0.000000,0.000000,0.000000,0.000000,6.618170,51
bridge_0321_c03,bridge_0321,0.000000,0.000000,1.535623,0.000000,0.000000,-0.123800,51
bridge_0321_c04,bridge_0321,0.000000,0.000000,1.200409,0.000000,0.000000,-0.123737,51
bridge_0321_c05,bridge_0321,0.000000,0.000000,1.322935,0.000000,0.000000,1.228535,51
bridge_0321_c06,bridge_0321,3.284098,0.000000,3.113387,0.000000,0.000000,9.399967,51
bridge_0321_c07,bridge_0321,0.000000,4.169566,0.000000,0.000000,0.000000,7.274496,51
bridge_0321_c08,bridge_0321,0.000000,1.308776,0.000000,0.000000,0.000000,4.532869,51
bridge_0321_c09,bridge_0321,0.000000,4.921966,0.000000,0.000000,-0.738964,6.756410,51
bridge_0321_c10,bridge_0321,0.000000,0.394818,0.000000,1.149283,0.000000,1.192717,51
bridge_0321_c11,bridge_0321,0.000000,0.000000,0.000000,1.687625,0.000000,0.483824,51
bridge_0321_c12,bridge_0321,0.000000,0.541672,0.000000,2.915230,0.000000,6.910952,51
bridge_0321_c13,bridge_0321,0.000000,0.000000,0.000000,0.000000,1.169872,-0.207483,51
bridge_0321_c14,bridge_0321,0.000000,0.000000,0.000000,4.368026,2.173039,7.525855,51
bridge_0321_c15,bridge_0321,0.000000,0.000000,0.000000,0.000000,0.541321,-2.349242,51
bridge_0321_c16,bridge_0321,0.000000,0.000000,0.000000,0.000000,1.990550,-1.691048,51
bridge_0321_c20,bridge_0321,0.480193,-0.087698,0.000000,0.000000,0.000000,-3.584268,51
bridge_0321_c21,bridge_0321,0.000000,0.912751,0.000000,0.000000,0.000000,1.725748,51
bridge_0321_c38,bridge_0321,0.000000,0.000000,0.000000,1.427174,0.000000,1.241915,51
bridge_0322_c01,bridge_0322,1.887443,0.000000,0.000000,0.000000,0.000000,3.247919,51
bridge_0322_c02,bridge_0322,1.512483,0.000000,0.000000,0.000000,0.000000,3.285160,51
bridge_0322_c03,bridge_0322,0.000000,0.000000,1.012438,0.000000,0.000000,0.427680,51
bridge_0322_c04,bridge_0322,0.000000,0.000000,1.216491,0.000000,0.000000,-1.292445,51
bridge_0322_c05,bridge_0322,0.000000,0.000000,1.952661,0.000000,0.000000,1.155833,51
bridge_0322_c06,bridge_0322,0.377260,0.000000,1.141233,0.000000,0.000000,2.693182,51
bridge_0322_c07,bridge_0322,0.000000,2.806351,0.000000,0.000000,0.000000,2.175720,51
bridge_0322_c08,bridge_0322,0.000000,1.780234,0.000000,0.000000,0.000000,2.266494,51
bridge_0322_c09,bridge_0322,0.000000,2.747631,0.000000,0.000000,-0.624067,1.377925,51
bridge_0322_c10,bridge_0322,0.000000,0.464619,0.000000,1.511268,0.000000,0.711226,51
bridge_0322_c11,bridge_0322,0.000000,0.000000,0.000000,2.500857,0.000000,2.408860,51
bridge_0322_c12,bridge_0322,0.000000,0.375130,0.000000,1.859260,0.000000,3.078149,51
bridge_0322_c13,bridge_0322,0.000000,0.000000,0.000000,0.000000,4.256311,-0.733055,51
bridge_0322_c14,bridge_0322,0.000000,0.000000,0.000000,1.772099,0.863093,1.817526,51
bridge_0322_c15,bridge_0322,0.000000,0.000000,0.000000,0.000000,1.033541,-3.801935,51
bridge_0322_c16,bridge_0322,0.000000,0.000000,0.000000,0.000000,1.039867,-2.647012,51
bridge_0322_c20,bridge_0322,2.665990,-0.177119,0.000000,0.000000,0.000000,-9.572803,51
bridge_0322_c21,bridge_0322,0.000000,1.339946,0.000000,0.000000,0.000000,1.362287,51
bridge_0322_c38,bridge_0322,0.000000,0.000000,0.000000,1.809180,0.000000,1.406655,51
bridge_0323_c01,bridge_0323,0.685163,0.000000,0.000000,0.000000,0.000000,1.620986,51
bridge_0323_c02,bridge_0323,1.097308,0.000000,0.000000,0.000000,0.000000,2.645425,51
bridge_0323_c03,bridge_0323,0.000000,0.000000,0.131698,0.000000,0.000000,-0.440079,51
bridge_0323_c04,bridge_0323,0.000000,0.000000,0.560320,0.000000,0.000000,-1.242388,51
bridge_0323_c05,bridge_0323,0.000000,0.000000,1.101416,0.000000,0.000000,0.732862,51
bridge_0323_c06,bridge_0323,0.468339,0.000000,0.464691,0.000000,0.000000,1.744509,51
bridge_0323_c07,bridge_0323,0.000000,0.619467,0.000000,0.000000,0.000000,1.242429,51
bridge_0323_c08,bridge_0323,0.000000,1.095561,0.000000,0.000000,0.000000,3.051026,51
bridge_0323_c09,bridge_0323,0.000000,0.318032,0.000000,0.000000,2.380355,3.511395,51
bridge_0323_c10,bridge_0323,0.000000,0.201730,0.000000,0.702522,0.000000,0.354443,51
bridge_0323_c11,bridge_0323,0.000000,0.000000,0.000000,0.351712,0.000000,-0.019618,51
bridge_0323_c12,bridge_0323,0.000000,0.531929,0.000000,0.539741,0.000000,2.639704,51
bridge_0323_c13,bridge_0323,0.000000,0.000000,0.000000,0.000000,0.368074,-0.813939,51
bridge_0323_c14,bridge_0323,0.000000,0.000000,0.000000,0.419779,1.195318,0.691268,51
bridge_0323_c15,bridge_0323,0.000000,0.000000,0.000000,0.000000,-0.464652,-1.210141,51
bridge_0323_c16,bridge_0323,0.000000,0.000000,0.000000,0.000000,1.039867,-2.647012,51
bridge_0323_c21,bridge_0323,0.000000,0.593735,0.000000,0.000000,0.000000,1.120339,51
bridge_0323_c38,bridge_0323,0.000000,0.000000,0.000000,0.711016,0.000000,0.673701,51
bridge_0325_c01,bridge_0325,0.304767,0.000000,0.000000,0.000000,0.000000,2.698691,51
bridge_0325_c02,bridge_0325,1.027656,0.000000,0.000000,0.000000,0.000000,3.385259,51
bridge_0325_c03,bridge_0325,0.000000,0.000000,1.237500,0.000000,0.000000,-0.517103,51
bridge_0325_c04,bridge_0325,0.000000,0.000000,0.872388,0.000000,0.000000,-0.978660,51
bridge_0325_c05,bridge_0325,0.000000,0.000000,2.112837,0.000000,0.000000,0.212736,51
bridge_0325_c06,bridge_0325,0.600094,0.000000,-0.618570,0.000000,0.000000,3.772901,51
bridge_0325_c07,bridge_0325,0.000000,2.968176,0.000000,0.000000,0.000000,3.332097,51
bridge_0325_c08,bridge_0325,0.000000,4.169566,0.000000,0.000000,0.000000,7.274496,51
bridge_0325_c09,bridge_0325,0.000000,1.734884,0.000000,0.000000,2.968214,3.742187,51
bridge_0325_c10,bridge_0325,0.000000,0.373047,0.000000,1.119096,0.000000,0.254522,51
bridge_0325_c11,bridge_0325,0.000000,0.000000,0.000000,1.101073,0.000000,0.167208,51
bridge_0325_c12,bridge_0325,0.000000,0.053940,0.000000,0.206639,0.000000,3.861131,51
bridge_0325_c13,bridge_0325,0.000000,0.000000,0.000000,0.000000,0.918614,-0.989727,51
bridge_0325_c14,bridge_0325,0.000000,0.000000,0.000000,1.451220,2.318576,1.469560,51
bridge_0325_c15,bridge_0325,0.000000,0.000000,0.000000,0.000000,-0.043450,-2.771781,51
bridge_0325_c16,bridge_0325,0.000000,0.000000,0.000000,0.000000,1.431199,-1.758745,51
bridge_0325_c22,bridge_0325,1.147906,0.000000,0.000000,0.000000,3.793872,-0.402810,51
bridge_0325_c23,bridge_0325,0.000000,2.239146,0.000000,0.000000,0.000000,1.209020,51
bridge_0325_c38,bridge_0325,0.000000,0.000000,0.000000,1.577245,0.000000,-0.054265,51
bridge_0326_c01,bridge_0326,1.722661,0.000000,0.000000,0.000000,0.000000,2.538222,51
bridge_0326_c03,bridge_0326,0.000000,0.000000,0.239259,0.000000,0.000000,1.554513,51
bridge_0326_c04,bridge_0326,0.000000,0.000000,0.260532,0.000000,0.000000,-0.119621,51
bridge_0326_c05,bridge_0326,0.000000,0.000000,1.181826,0.000000,0.000000,2.381691,51
bridge_0326_c07,bridge_0326,0.000000,1.611804,0.000000,0.000000,0.000000,1.968581,51
bridge_0326_c09,bridge_0326,0.000000,0.935732,0.000000,0.000000,-0.419408,1.822787,51
bridge_0326_c10,bridge_0326,0.000000,0.791218,0.000000,0.963095,0.000000,3.137251,51
bridge_0326_c11,bridge_0326,0.000000,0.000000,0.000000,0.470451,0.000000,2.180080,51
bridge_0326_c12,bridge_0326,0.000000,5.559700,0.000000,0.014376,0.000000,12.642763,51
bridge_0326_c13,bridge_0326,0.000000,0.000000,0.000000,0.000000,1.198522,-1.023270,51
bridge_0326_c14,bridge_0326,0.000000,0.000000,0.000000,0.492806,0.905992,0.965402,51
bridge_0326_c15,bridge_0326,0.000000,0.000000,0.000000,0.000000,0.095870,-0.787576,51
bridge_0326_c16,bridge_0326,0.000000,0.000000,0.000000,0.000000,1.178225,-0.694211,51
bridge_0326_c20,bridge_0326,-0.047790,-0.446366,0.000000,0.000000,0.000000,-1.976690,51
bridge_0326_c21,bridge_0326,0.000000,1.063371,0.000000,0.000000,0.000000,2.161451,51
bridge_0326_c38,bridge_0326,0.000000,0.000000,0.000000,4.443287,0.000000,6.595944,51
bridge_0332_c01,bridge_0332,1.473688,0.000000,0.000000,0.000000,0.000000,1.128032,51
bridge_0332_c02,bridge_0332,5.291940,0.000000,0.000000,0.000000,0.000000,6.500198,51
bridge_0332_c03,bridge_0332,0.000000,0.000000,0.727098,0.000000,0.000000,-1.165760,51
bridge_0332_c04,bridge_0332,0.000000,0.000000,0.823654,0.000000,0.000000,-2.029566,51
bridge_0332_c05,bridge_0332,0.000000,0.000000,1.220317,0.000000,0.000000,0.163481,51
bridge_0332_c06,bridge_0332,5.163156,0.000000,-1.634511,0.000000,0.000000,6.379390,51
bridge_0332_c07,bridge_0332,0.000000,1.208379,0.000000,0.000000,0.000000,0.814118,51
bridge_0332_c08,bridge_0332,0.000000,1.256141,0.000000,0.000000,0.000000,1.202266,51
bridge_0332_c09,bridge_0332,0.000000,1.443958,0.000000,0.000000,-0.347897,1.040354,51
bridge_0332_c10,bridge_0332,0.000000,-0.511858,0.000000,2.502086,0.000000,0.217864,51
bridge_0332_c11,bridge_0332,0.000000,0.000000,0.000000,1.611170,0.000000,0.208107,51
bridge_0332_c12,bridge_0332,0.000000,-0.154277,0.000000,1.831375,0.000000,2.496052,51
bridge_0332_c13,bridge_0332,0.000000,0.000000,0.000000,0.000000,0.844788,-0.215370,51
bridge_0332_c14,bridge_0332,0.000000,0.000000,0.000000,0.526474,1.758847,0.667280,51
bridge_0332_c15,bridge_0332,0.000000,0.000000,0.000000,0.000000,0.423440,-1.911353,51
bridge_0332_c16,bridge_0332,0.000000,0.000000,0.000000,0.000000,4.731041,-7.143072,51
bridge_0332_c18,bridge_0332,0.381511,0.000000,0.617998,0.000000,0.000000,-0.996944,51
bridge_0332_c19,bridge_0332,0.000000,0.496505,0.000000,0.543903,0.000000,0.445093,51
bridge_0332_c39,bridge_0332,0.000000,0.000000,-0.577197,1.979247,0.000000,-0.649217,51
bridge_0339_c01,bridge_0339,1.887443,0.000000,0.000000,0.000000,0.000000,3.247919,51
bridge_0339_c02,bridge_0339,4.054498,0.000000,0.000000,0.000000,0.000000,6.768459,51
bridge_0339_c03,bridge_0339,0.000000,0.000000,0.502437,0.000000,0.000000,0.819123,51
bridge_0339_c04,bridge_0339,0.000000,0.000000,1.400986,0.000000,0.000000,0.792858,51
bridge_0339_c05,bridge_0339,0.000000,0.000000,2.480268,0.000000,0.000000,1.963036,51
bridge_0339_c06,bridge_0339,4.326926,0.000000,-0.635445,0.000000,0.000000,6.610780,51
bridge_0339_c07,bridge_0339,0.000000,1.458411,0.000000,0.000000,0.000000,2.348239,51
bridge_0339_c08,bridge_0339,0.000000,1.475614,0.000000,0.000000,0.000000,3.879264,51
bridge_0339_c09,bridge_0339,0.000000,2.271592,0.000000,0.000000,0.364254,2.670139,51
bridge_0339_c10,bridge_0339,0.000000,0.629904,0.000000,1.170348,0.000000,1.946535,51
bridge_0339_c11,bridge_0339,0.000000,0.000000,0.000000,1.694597,0.000000,1.687042,51
bridge_0339_c12,bridge_0339,0.000000,0.466192,0.000000,0.529732,0.000000,3.382587,51
bridge_0339_c13,bridge_0339,0.000000,0.000000,0.000000,0.000000,2.094929,-1.898159,51
bridge_0339_c14,bridge_0339,0.000000,0.000000,0.000000,1.927055,1.500462,2.797356,51
bridge_0339_c15,bridge_0339,0.000000,0.000000,0.000000,0.000000,0.586750,-1.802430,51
bridge_0339_c16,bridge_0339,0.000000,0.000000,0.000000,0.000000,1.173462,-2.475751,51
bridge_0339_c17,bridge_0339,4.591108,-0.670835,0.000000,0.000000,0.000000,6.875746,51
bridge_0339_c18,bridge_0339,0.423051,0.000000,0.019693,0.000000,0.000000,0.369299,51
bridge_0339_c19,bridge_0339,0.000000,1.518101,0.000000,-0.307081,0.000000,0.764300,51
bridge_0339_c37,bridge_0339,0.000000,0.000000,0.000000,1.309341,0.000000,0.180702,51
bridge_0342_c01,bridge_0342,4.407368,0.000000,0.000000,0.000000,0.000000,6.684181,51
bridge_0342_c02,bridge_0342,4.407368,0.000000,0.000000,0.000000,0.000000,6.684181,51
bridge_0342_c03,bridge_0342,0.000000,0.000000,1.287336,0.000000,0.000000,-0.730513,51
bridge_0342_c04,bridge_0342,0.000000,0.000000,0.427339,0.000000,0.000000,-0.368442,51
bridge_0342_c05,bridge_0342,0.000000,0.000000,1.007806,0.000000,0.000000,2.097094,51
