model,pirt,actual,items,fold,n_bank
oopere/pruned40-llama-3.2-3b,0.2334346899024217,0.1617933723196881,8,4,513
Goekdeniz-Guelmez/josie-3b-v6.0,0.4691359197645776,0.5778210116731517,8,5,514
KingNish/qwen-1b-continued-v2,0.09549405278133187,0.09727626459143969,20,5,514
NikolaSigmoid/AceMath-1.5B-Instruct-dolphin-r1-200,0.058462807858320656,0.10116731517509728,400,5,514
rhysjones/phi-2-orange-v2,0.3466273975578711,0.30544747081712065,8,5,514
dwikitheduck/gemma-2-2b-id,0.1840779384861136,0.3346303501945525,8,5,514
netcat420/MFANN-abliterated-phi2-merge-unretrained,0.22880400784950486,0.24124513618677043,9,5,514
bfuzzy1/Gunny,0.7243576303785869,0.6984435797665369,8,5,514
sumink/Qwenmplus,0.13003338266383313,0.1517509727626459,10,5,514
NotASI/FineTome-v1.5-Llama3.2-3B-1007,0.5193335607619561,0.5175097276264592,8,5,514
bunnycore/Qwen2.5-3B-Model-Stock-v3.1,0.5902061983811365,0.6245136186770428,8,5,514
jaspionjader/test-15,0.3779125237252579,0.3754863813229572,8,5,514
PowerInfer/SmallThinker-3B-Preview,0.4135812114722585,0.5836575875486382,8,5,514
JayHyeon/Qwen2.5-0.5B-SFT-1e-4-3ep,0.14461006775975566,0.17898832684824903,8,5,514
pankajmathur/orca_mini_v2_7b,0.12077336170170158,0.11284046692607004,14,5,514
saishshinde15/TethysAI_Vortex,0.4175190710490816,0.37937743190661477,8,5,514
Josephgflowers/Tinyllama-STEM-Cinder-Agent-v1,0.16386860682166388,0.15953307392996108,8,5,514
gupta-tanish/llama-7b-dpo-baseline,0.19169925972235877,0.21595330739299612,8,5,514
JayHyeon/Qwen_0.5-MDPO_0.5_3e-7-3ep_0alp_0lam,0.21205684509363829,0.19649805447470817,8,5,514
bunnycore/Llama-3.2-3B-ToxicKod,0.6878912618794335,0.6070038910505836,8,5,514
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-2ep_0alp_0lam,0.2058144868461879,0.19455252918287938,8,5,514
MaziyarPanahi/calme-3.3-instruct-3b,0.6649670530593573,0.6186770428015564,8,5,514
Qwen/Qwen2.5-3B,0.16954133963948306,0.22568093385214008,8,5,514
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6-3ep_0alp_0lam,0.18553032799739436,0.19066147859922178,8,5,514
KingNish/qwen-1b-continued-v2.2,0.11017075363213658,0.08560311284046693,14,5,514
DreadPoor/Here_We_Go_Again-8B-SLERP,0.5902061983811365,0.7392996108949417,8,5,514
Nexesenex/Llama_3.2_1b_Odyssea_V1,0.1840779384861136,0.19455252918287938,8,5,514
Sakalti/SJT-4B,0.26645490656186394,0.3540856031128405,8,5,514
DavidAU/Qwen2.5-MOE-2X1.5B-DeepSeek-Uncensored-Censored-4B,0.1264866904091312,0.12840466926070038,11,5,514
tiiuae/Falcon3-3B-Base,0.1648742329124794,0.21595330739299612,8,5,514
saishshinde15/TethysAI_Base_Reasoning,0.5902061983811365,0.6167315175097277,8,5,514
JayHyeon/Qwen_0.5-VDPO_3e-6-1ep_3vpo_const,0.17938161500001792,0.19066147859922178,8,5,514
Nexesenex/Nemotron_W_4b_MagLight_0.1,0.35054611074697817,0.3735408560311284,8,5,514
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-2ep_0alp_5lam,0.21205684509363829,0.19066147859922178,8,5,514
Sakalti/Tara-3.8B-v1.1,0.26645490656186394,0.3521400778210117,8,5,514
meditsolutions/SmolLM2-MedIT-Upscale-2B,0.5193335607619561,0.6186770428015564,8,5,514
JayHyeon/Qwen2.5-0.5B-SFT-1e-4-5ep,0.16386860682166388,0.1517509727626459,8,5,514
ibm-granite/granite-3.1-3b-a800m-instruct,0.4135812114722585,0.5136186770428015,8,5,514
jebish7/gemma-2-2b-it,0.08004866974935597,0.11867704280155641,43,5,514
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_1ep_0alp_0lam,0.18553032799739436,0.2140077821011673,8,5,514
jaredjoss/pythia-410m-roberta-lr_8e7-kl_01-steps_12000-rlhf-model,0.07409417425779985,0.08949416342412451,400,5,514
llnYou/ECE-PRYMMAL-YL-3B-SLERP-V3,0.2950764125041244,0.3132295719844358,8,5,514
godlikehhd/qwen-2.5-1.5b-cherry,0.22880400784950486,0.23346303501945526,9,5,514
brgx53/3Blareneg-ECE-PRYMMAL-Martial,0.2612212376450108,0.24124513618677043,8,5,514
akhadangi/Llama3.2.1B.0.1-First,0.13003338266383313,0.06031128404669261,10,5,514
ibm-granite/granite-3.0-1b-a400m-base,0.1701876999938337,0.18093385214007782,8,5,514
google/mt5-xl,0.1885230433293488,0.14396887159533073,8,5,514
ymcki/gemma-2-2b-ORPO-jpn-it-abliterated-18,0.3154645351153629,0.4143968871595331,8,5,514
llnYou/ECE-PRYMMAL-YL-3B-SLERP-V1,0.20575019044262619,0.1556420233463035,8,5,514
Josephgflowers/TinyLlama-Cinder-Agent-v1,0.15303764853543012,0.2198443579766537,9,5,514
Nexesenex/Llama_3.2_1b_Odyssea_V1.01,0.1840779384861136,0.19455252918287938,8,5,514
HuggingFaceTB/SmolLM2-1.7B,0.11222649150685567,0.18093385214007782,13,5,514
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7_1ep_0alp_0lam,0.18553032799739436,0.19455252918287938,8,5,514
noname0202/llama-math-1b-r16-0to512tokens-test,0.5902061983811365,0.5019455252918288,8,5,514
theprint/Llama-3.2-3B-VanRossum,0.437791962708269,0.42412451361867703,8,5,514
Sakalti/SJTPass-2,0.21205684509363829,0.17509727626459143,8,5,514
LilRg/PRYMMAL-slerp-Merge,0.25992901623167375,0.26653696498054474,8,5,514
JayHyeon/Qwen_0.5-MDPO_0.3_3e-6-3ep_0alp_0lam,0.2058144868461879,0.19455252918287938,8,5,514
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7_1ep_0alp_0lam,0.18553032799739436,0.19649805447470817,8,5,514
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_3ep_0alp_0lam,0.18553032799739436,0.19455252918287938,8,5,514
JayHyeon/Qwen2.5-0.5B-Instruct-SFT-IRPO-1epoch_v1,0.2295933696106135,0.21206225680933852,8,5,514
JayHyeon/Qwen2.5-0.5B-Instruct-SFT-DPO-1epoch_v1,0.2295933696106135,0.19649805447470817,8,5,514
Dans-DiscountModels/Mistral-7b-v0.3-Test-E0.7,0.491033058479764,0.4649805447470817,8,5,514
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7-3ep_0alp_0lam,0.18553032799739436,0.1926070038910506,8,5,514
Nexesenex/Llama_3.2_1b_Synopsys_0.11,0.21955429518445418,0.22762645914396887,8,5,514
HuggingFaceTB/SmolLM2-360M,0.12138482673874788,0.13813229571984437,12,5,514
sumink/Qmerft,0.05457174377126981,0.08560311284046693,400,5,514
MultivexAI/Gladiator-Mini-Exp-1221-3B-Instruct,0.6878912618794335,0.5817120622568094,8,5,514
netcat420/MFANN3bv0.20,0.18553032799739436,0.15369649805447472,8,5,514
jayasuryajsk/Qwen2.5-3B-reasoner,0.3129493553489636,0.35992217898832685,8,5,514
apple/DCLM-7B,0.12898596262536363,0.14980544747081712,11,5,514
matouLeLoup/ECE-PRYMMAL-0.5B-FT-V4-MUSR-Mathis,0.16386860682166388,0.1303501945525292,8,5,514
Marsouuu/MiniMathExpert-2_61B-ECE-PRYMMAL-Martial,0.19309083042195702,0.1828793774319066,8,5,514
sci-m-wang/deepseek-llm-7b-chat-sa-v0.1,0.3261185426550834,0.3560311284046693,8,5,514
NikolaSigmoid/AceMath-1.5B-Instruct-1epoch,0.2295933696106135,0.21011673151750973,8,5,514
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-2ep_0alp_0lam,0.2058144868461879,0.17704280155642024,8,5,514
JayHyeon/Qwen2.5-0.5B-SFT-DPO-1epoch_v1,0.14673414054189024,0.14396887159533073,8,5,514
Amu/t1-3B,0.18553032799739436,0.2821011673151751,8,5,514
gabrielmbmb/SmolLM-1.7B-Instruct-IFEval,0.2783592580157529,0.18093385214007782,8,5,514
BEE-spoke-data/tFINE-900m-e16-d32-instruct_2e,0.1309495632333372,0.07976653696498054,10,5,514
OpenLLM-France/Lucie-7B-Instruct,0.19421430592932226,0.22762645914396887,8,5,514
AI-MO/NuminaMath-7B-CoT,0.20575019044262619,0.22957198443579765,8,5,514
noname0202/llama-math-1b-r32-test,0.5902061983811365,0.5408560311284046,8,5,514
instruction-pretrain/InstructLM-500M,0.05846280929499185,0.0622568093385214,400,5,514
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_3e-7-3ep_1alp_0lam,0.21205684509363829,0.20622568093385213,8,5,514
theprint/ReWiz-Llama-3.2-3B,0.33123387681204847,0.4066147859922179,8,5,514
piotr25691/thea-c-3b-25r,0.7742022573049713,0.7276264591439688,8,5,514
bamec66557/VICIOUS_MESH-12B-EPSILON,0.491033058479764,0.6089494163424124,8,5,514
ibm-granite/granite-3.0-2b-instruct,0.4135812114722585,0.4785992217898833,8,5,514
FuseAI/FuseChat-Llama-3.2-3B-Instruct,0.6413600182195137,0.6653696498054474,8,5,514
Quazim0t0/Heretic1.5b,0.13774593128071655,0.1517509727626459,9,5,514
sabersaleh/Llama2-7B-IPO,0.09324032241777817,0.13424124513618677,22,5,514
ehristoforu/SoRu-0009,0.19309083042195702,0.21011673151750973,8,5,514
Mxode/NanoLM-0.3B-Instruct-v1,0.09331292650442499,0.09727626459143969,26,5,514
EpistemeAI/Reasoning-Llama-3.2-3B-Math-Instruct-RE1,0.3300342758841391,0.48443579766536965,8,5,514
SkyOrbis/SKY-Ko-Llama3.2-1B-lora-v2-epoch3,0.3526582010186151,0.37937743190661477,8,5,514
EpistemeAI/ReasoningCore-3B-R01,0.11652579133583428,0.2490272373540856,13,5,514
SaisExperiments/Gemma-2-2B-Stheno-Filtered,0.21367257205296977,0.3715953307392996,8,5,514
prithivMLmods/QwQ-LCoT-3B-Instruct,0.33123387681204847,0.3852140077821012,8,5,514
godlikehhd/alpaca_data_score_max_2600_3B,0.17725710218018614,0.2782101167315175,11,5,514
lalainy/ECE-PRYMMAL-0.5B-SLERP-V4,0.06429938287572404,0.0933852140077821,400,5,514
TinyLlama/TinyLlama-1.1B-Chat-v0.1,0.056517283852099226,0.08560311284046693,400,5,514
JayHyeon/Qwen2.5-0.5B-Instruct-SFT-MDPO-1epoch_v1,0.2295933696106135,0.20038910505836577,8,5,514
bunnycore/Llama-3.2-3B-Mix-Skill,0.4173107790569105,0.6128404669260701,8,5,514
JayHyeon/Qwen_0.5-DPOP_3e-6-3ep_0alp_5lam,0.20575019044262619,0.19066147859922178,8,5,514
Sakalti/SJT-2.4B,0.19995872834329895,0.21595330739299612,8,5,514
silma-ai/SILMA-Kashif-2B-Instruct-v1.0,0.083264344158513,0.11089494163424124,33,5,514
Lawnakk/BBALAW1.0,0.07019431309994804,0.07587548638132295,400,5,514
Daemontatox/Research_PathfinderAI,0.24565500796531187,0.2821011673151751,8,5,514
NikolaSigmoid/acemath-200,0.2295933696106135,0.21011673151750973,8,5,514
CarrotAI/Llama-3.2-Rabbit-Ko-3B-Instruct-2412,0.3105171831321617,0.42412451361867703,8,5,514
Sakalti/SakaMoe-3x1.6B-Instruct,0.2311872316362296,0.1793372319688109,8,6,513
EpistemeAI/ReasoningCore-1.0-3B-Instruct-r01-Reflect-Math,0.4450609473898561,0.5614035087719298,8,6,513
macadeliccc/magistrate-3.2-3b-it,0.1635700005744618,0.17153996101364521,8,6,513
JayHyeon/Qwen-0.5B-eDPO-5epoch,0.17008733065357473,0.18908382066276802,8,6,513
ibm-granite/granite-3.1-3b-a800m-base,0.1723962709930197,0.23976608187134502,8,6,513
JayHyeon/Qwen_0.5-DPOP_3e-7-3ep_0alp_5lam,0.18458473668353237,0.1949317738791423,8,6,513
huu-ontocord/wide_3b_orpo_stage1.1-ss1-orpo3,0.0737575917146589,0.08771929824561403,71,6,513
appvoid/arco-2,0.1294642318245575,0.14230019493177387,12,6,513
JayHyeon/Qwen_0.5-DPO_5e-7-2ep_0alp_0lam,0.20417324909813994,0.19103313840155944,8,6,513
JayHyeon/Qwen_0.5-MDPO_0.9_5e-7-3ep_0alp_0lam,0.18458473668353237,0.21637426900584794,8,6,513
Invalid-Null/PeiYangMe-0.7,0.05581773302424128,0.07602339181286549,400,6,513
DavieLion/Lllma-3.2-1B,0.0946417465038654,0.09941520467836257,23,6,513
bunnycore/Llama-3.2-3B-ProdigyPlusPlus,0.11146644159567898,0.10721247563352826,14,6,513
Sakalti/SJTPass-4,0.1038863579359471,0.12280701754385964,15,6,513
godlikehhd/ifd_new_qwen_2500,0.26355574145033417,0.26705653021442494,8,6,513
JayHyeon/Qwen_0.5-VDPO_5e-7-3ep_0alp_0lam,0.20634634314972858,0.19883040935672514,8,6,513
JayHyeon/Qwen_0.5-DPOP_5e-7-2ep_0alp_5lam,0.18458473668353237,0.19883040935672514,8,6,513
JayHyeon/Qwen2.5-0.5B-SFT-1e-4-2ep,0.1635700005744618,0.15984405458089668,8,6,513
sumink/bbhqwen6,0.07614016553716876,0.11695906432748537,66,6,513
Josephgflowers/TinyLlama-v1.1-Cinders-World,0.13553966711029047,0.19103313840155944,10,6,513
DeepAutoAI/Explore_Llama-3.2-1B-Inst_v1,0.16872413912433581,0.45614035087719296,8,6,513
matouLeLoup/ECE-PRYMMAL-0.5B-FT-EnhancedMUSREnsembleV3,0.14618708037699274,0.1286549707602339,8,6,513
Q-bert/MetaMath-1B,0.4450609473898561,0.48927875243664715,8,6,513
Qwen/Qwen2-0.5B,0.14618708037699274,0.1286549707602339,8,6,513
FuJhen/mistral_7b_v0.1_structedData_e2e,0.12946181857127653,0.10331384015594541,11,6,513
braindao/DeepSeek-R1-Distill-Qwen-1.5B-Reflective,0.2311872316362296,0.2475633528265107,8,6,513
JayHyeon/Qwen2.5-0.5B-SFT-7e-5-3ep,0.17491769808257063,0.18128654970760233,8,6,513
djuna-test-lab/TEST-L3.2-ReWish-3B,0.6074588326350239,0.6120857699805068,8,6,513
godlikehhd/alpaca_data_ins_max_5200,0.26355574145033417,0.2631578947368421,8,6,513
ontocord/wide_3b_sft_stag1.2-lyrical_news_software_howto_formattedtext-merge,0.12803144662573818,0.1111111111111111,10,6,513
unsloth/Llama-3.2-1B-Instruct-no-system-message,0.5204665473463339,0.530214424951267,8,6,513
bamec66557/VICIOUS_MESH-12B-0.1v,0.20634634314972858,0.3216374269005848,8,6,513
ozone-research/Chirp-01,0.48428129481360505,0.6179337231968811,8,6,513
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-3ep,0.17491769808257063,0.17543859649122806,8,6,513
JayHyeon/Qwen2.5-0.5B-SFT-2e-4-5ep,0.1635700005744618,0.13255360623781676,8,6,513
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6_1ep_0alp_0lam,0.20417324909813994,0.18323586744639375,8,6,513
jpacifico/Chocolatine-3B-Instruct-DPO-v1.2,0.48428129481360505,0.50682261208577,8,6,513
PJMixers-Dev/LLaMa-3.1-RomboTiesTest-8B,0.7922069304106136,0.7777777777777778,8,6,513
Sakalti/SJT-900M,0.18594789959449898,0.17738791423001948,10,6,513
Triangle104/Q2.5-CodeR1-3B,0.32388508858360043,0.29239766081871343,8,6,513
bunnycore/Qwen2.5-3B-RP-Mix,0.4708036820348924,0.5399610136452242,10,6,513
JayHyeon/Qwen_0.5-DPO_3e-7-2ep_0alp_0lam,0.21137010571066295,0.19298245614035087,8,6,513
google/codegemma-1.1-2b,0.1372590259497183,0.15789473684210525,10,6,513
Qwen/Qwen2.5-Math-1.5B-Instruct,0.20634634314972858,0.1364522417153996,8,6,513
Sourjayon/DeepSeek-R1-ForumNXT,0.15003988691486753,0.18908382066276802,8,6,513
BEE-spoke-data/tFINE-900m-e16-d32-flan-infinity-instruct-7m-T2T_en-1024,0.13005474863005229,0.07017543859649122,10,6,513
pankajmathur/orca_mini_v3_7b,0.14618708037699274,0.22612085769980506,8,6,513
kyutai/helium-1-preview-2b,0.11101919423461223,0.20077972709551656,17,6,513
tinycompany/SigmaBoi-bge-m3,0.19426098259427685,0.1871345029239766,8,6,513
braindao/iq-code-evmind-0.5b,0.4450609473898561,0.26120857699805067,8,6,513
HarbingerX/Zeitgeist-3b-V1.2,0.707939231083955,0.6549707602339181,8,6,513
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6_2ep_0alp_0lam,0.20417324909813994,0.20272904483430798,8,6,513
DreadPoor/VENN_1.2-8B-Model_Stock,0.555253841517905,0.7153996101364523,9,6,513
SaisExperiments/Gemma-2-2B-Opus-Instruct,0.338672569834599,0.42884990253411304,10,6,513
VAGOsolutions/SauerkrautLM-1.5b,0.1990373584066307,0.18323586744639375,10,6,513
JayHyeon/Qwen2.5-0.5B-SFT-1e-5,0.17826846699228246,0.13840155945419103,11,6,513
JayHyeon/Qwen_0.5-MDPO_0.5_7e-6-3ep_0alp_0lam,0.1873279189089102,0.20272904483430798,8,6,513
Hastagaras/L3.2-JametMini-3B-MK.III,0.48576574452004573,0.594541910331384,9,6,513
tinycompany/BiBo-v0.3,0.46992832245028204,0.4678362573099415,9,6,513
ymcki/gemma-2-2b-jpn-it-abliterated-17,0.3618693408861408,0.4697855750487329,8,6,513
qingy2024/Qwarkstar-4B,0.12461568359431405,0.1364522417153996,13,6,513
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-2ep_0alp_0lam,0.20417324909813994,0.19883040935672514,8,6,513
Novaciano/Fusetrix-3.2-1B-GRPO_RP_Creative,0.555253841517905,0.49122807017543857,9,6,513
google/gemma-2-2b,0.09677848430463094,0.13255360623781676,18,6,513
godlikehhd/ifd_new_correct_all_sample_2500_qwen,0.2900607653328187,0.2787524366471735,8,6,513
Pinkstack/Superthoughts-lite-1.8B-experimental-o1,0.04996978258958909,0.025341130604288498,400,6,513
Columbia-NLP/LION-Gemma-2b-odpo-v1.0,0.18594789959449898,0.253411306042885,10,6,513
SkyOrbis/SKY-Ko-Llama3.2-1B-lora-epoch3,0.25983610043212807,0.27680311890838205,8,6,513
jebish7/qwen2.5-0.5B-IHA-Hin,0.09528481533651338,0.08382066276803118,19,6,513
tinycompany/SigmaBoi-nomic1.5-fp32,0.19426098259427685,0.1871345029239766,8,6,513
SaisExperiments/Evil-Alpaca-3B-L3.2,0.16872413912433581,0.2651072124756335,8,6,513
JayHyeon/Qwen_0.5-IRPO_1e-7-3ep_1alp_0lam,0.18458473668353237,0.2124756335282651,8,6,513
voidful/smol-360m-ft,0.14189764754964668,0.14619883040935672,8,6,513
L-RAGE/3_PRYMMAL-ECE-7B-SLERP-V1,0.26355574145033417,0.20272904483430798,8,6,513
pankajmathur/orca_mini_v9_7_1B-Instruct,0.6074588326350239,0.5146198830409356,8,6,513
KingNish/Reasoning-0.5b,0.18458473668353237,0.1617933723196881,8,6,513
allenai/OLMoE-1B-7B-0125-Instruct,0.46992832245028204,0.6549707602339181,9,6,513
suayptalha/Komodo-Llama-3.2-3B-v2-fp16,0.6074588326350239,0.6062378167641326,8,6,513
rasyosef/phi-2-instruct-apo,0.2890905551694471,0.2651072124756335,8,6,513
meta-llama/Llama-3.2-1B,0.09396615949280884,0.10916179337231968,22,6,513
meditsolutions/Llama-3.2-SUN-2.4B-checkpoint-26000,0.17008733065357473,0.22417153996101363,8,6,513
mergekit-community/JAJUKA-WEWILLNEVERFORGETYOU-3B,0.26884110126642374,0.44639376218323584,8,6,513
Josephgflowers/Cinder-Phi-2-V1-F16-gguf,0.16422443266999037,0.18518518518518517,11,6,513
Omkar1102/code-yi,0.08211435808097414,0.14814814814814814,47,6,513
HuggingFaceTB/SmolLM2-360M-Instruct,0.2900607653328187,0.3333333333333333,8,6,513
Sakalti/light-1.1-3B,0.15836570247426812,0.19883040935672514,8,6,513
Youlln/ECE-PRYMMAL-0.5B-FT-V3,0.06166568528158219,0.0935672514619883,400,6,513
JayHyeon/Qwen_0.5-IRPO_3e-6-1ep_1alp_0lam,0.20634634314972858,0.18323586744639375,8,6,513
JayHyeon/Qwen-0.5B-IRPO-5epoch,0.17008733065357473,0.19298245614035087,8,6,513
cognitivecomputations/Dolphin3.0-Llama3.2-1B,0.5204665473463339,0.4951267056530214,8,6,513
MaziyarPanahi/calme-3.1-instruct-3b,0.34956503634958513,0.37816764132553604,8,6,513
bfuzzy1/acheron-m,0.12091371027414691,0.1267056530214425,13,6,513
vonjack/Phi-3.5-mini-instruct-hermes-fc-json,0.09645058578197184,0.08966861598440545,19,6,513
prithivMLmods/Llama-Express.1-Math,0.4450609473898561,0.46393762183235865,8,6,513
Amu/t1-1.5B,0.20403449998047268,0.2807017543859649,8,6,513
Locutusque/TinyMistral-248M-v2.5,0.08393752214392551,0.07992202729044834,29,6,513
Josephgflowers/Differential-Attention-Liquid-Metal-Tinyllama,0.1094454255724767,0.17738791423001948,16,6,513
Triangle104/Minerva-1.5b_V0.2,0.2900607653328187,0.24171539961013644,8,6,513
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-3ep_0alp_0lam,0.18458473668353237,0.19883040935672514,8,6,513
Artples/L-MChat-Small,0.34956503634958513,0.26900584795321636,8,6,513
prithivMLmods/FastThink-0.5B-Tiny,0.2311872316362296,0.20077972709551656,8,6,513
Josephgflowers/Tinyllama-r1,0.19314851939497632,0.15984405458089668,8,6,513
prithivMLmods/Bellatrix-Tiny-1B-v2,0.09802421056444673,0.09746588693957114,18,6,513
ymcki/gemma-2-2b-ORPO-jpn-it-abliterated-18-merge,0.44158921927882117,0.48148148148148145,8,6,513
RESMPDEV/EVA-Qwen2.5-1.5B-FRFR,0.2890905551694471,0.253411306042885,8,6,513
FlofloB/83k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,0.2650496364281143,0.23196881091617932,11,6,513
ValiantLabs/Llama3.2-3B-Esper2,0.1631981361038598,0.20272904483430798,8,6,513
SicariusSicariiStuff/2B-ad,0.4076726440703857,0.38596491228070173,8,6,513
Sakalti/Saba1.5-1.5B,0.28242463840633514,0.27485380116959063,8,6,513
sumink/llftfl7,0.09822763451682301,0.11306042884990253,18,6,513
sabersaleh/Llama2-7B-KTO,0.11165389729433595,0.10721247563352826,15,7,513
bunnycore/Llama-3.2-3B-Booval,0.6461999615853016,0.645224171539961,8,7,513
Amaorynho/BBAI_375,0.07697350212003332,0.08382066276803118,400,7,513
PJMixers-Dev/LLaMa-3.1-RomboTiesTest2-8B,0.7932304035631992,0.7777777777777778,8,7,513
Novaciano/La_Mejor_Mezcla-3.2-1B,0.5037793306190985,0.5107212475633528,8,7,513
EpistemeAI/ReasoningCore-3B-0,0.7734855777825925,0.7251461988304093,8,7,513
bfuzzy1/acheron-d,0.12067274246842888,0.14230019493177387,13,7,513
TinyLlama/TinyLlama-1.1B-Chat-v0.5,0.0732936589208935,0.10526315789473684,53,7,513
jebish7/Nemotron-4-Mini-Hindi-4B-Instruct,0.22361999334589522,0.2787524366471735,8,7,513
pankajmathur/orca_mini_v9_5_3B-Instruct,0.6380945797800437,0.6978557504873294,8,7,513
SicariusSicariiStuff/Impish_LLAMA_3B,0.3000165972784388,0.4074074074074074,8,7,513
Amaorynho/BBAI2006,0.07697350212003332,0.08382066276803118,400,7,513
google/recurrentgemma-2b,0.21668533227210843,0.23976608187134502,8,7,513
Sakalti/Neptuno-Alpha,0.22501326242951997,0.31968810916179335,8,7,513
JayHyeon/Qwen_0.5-VIPO_5e-7-1ep_30vpo_const,0.18923628594269298,0.20077972709551656,8,7,513
Lawnakk/BBALAW1.3,0.07112554084504547,0.07602339181286549,400,7,513
EleutherAI/pythia-1.4b,0.1184982997260245,0.17543859649122806,14,7,513
Goekdeniz-Guelmez/j.o.s.i.e.v4o-1.5b-dpo-stage1-v1,0.4517341337785587,0.37816764132553604,8,7,513
ymcki/gemma-2-2b-jpn-it-abliterated-17-ORPO,0.4517341337785587,0.4346978557504873,8,7,513
godlikehhd/alpaca_data_full_2,0.26986996090191206,0.2553606237816764,8,7,513
euclaise/ReMask-3B,0.14797538095349919,0.18518518518518517,13,7,513
ehristoforu/qwen2.5-with-lora-think-3b-it,0.4425202479254184,0.4951267056530214,8,7,513
ymcki/gemma-2-2b-jpn-it-abliterated-17-ORPO-alpaca,0.3191218256848206,0.25925925925925924,8,7,513
pankajmathur/orca_mini_7b,0.04773373465756272,0.03313840155945419,400,7,513
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep,0.187810150965965,0.18323586744639375,8,7,513
saishshinde15/TethysAI_Vortex_Reasoning,0.3551865945055901,0.3586744639376218,8,7,513
oopere/pruned10-llama-3.2-3B,0.11688833223451998,0.12085769980506822,15,7,513
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-1ep_1alp_0lam,0.18923628594269298,0.19883040935672514,8,7,513
vonjack/Qwen2.5-Coder-0.5B-Merged,0.24884086216517373,0.24951267056530213,8,7,513
Sakalti/SJT-1.5B-Alpha-1.1,0.26986996090191206,0.2826510721247563,8,7,513
Sakalti/QwenTest-7,0.05743251527442427,0.08771929824561403,400,7,513
sumink/bbhqwen5,0.06722690498946439,0.08966861598440545,400,7,513
sumink/bbhqwen4,0.07864691778360698,0.08382066276803118,56,7,513
NotASI/FineTome-Llama3.2-3B-1002,0.4517341337785587,0.5165692007797271,8,7,513
JayHyeon/Qwen_0.5-VDPO_5e-7-1ep_3vpo_const,0.18923628594269298,0.19298245614035087,8,7,513
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-2ep_0alp_0lam,0.18923628594269298,0.1968810916179337,8,7,513
EpistemeAI/DeepPhi-3.5-mini-instruct,0.0866436865691349,0.0935672514619883,38,7,513
JayHyeon/Qwen2.5-0.5B-SFT-7e-5-5ep,0.18188008246324,0.1617933723196881,8,7,513
bunnycore/Gemma-2-2B-Smart,0.09354535135033075,0.1267056530214425,25,7,513
sumink/flflmillama,0.147598041279536,0.1111111111111111,8,7,513
DeepAutoAI/Explore_Llama-3.2-1B-Inst,0.5165562914072181,0.5165692007797271,8,7,513
Qwen/Qwen2.5-1.5B-Instruct,0.4425202479254184,0.4171539961013645,8,7,513
kms7530/chemeng_phi-3-mini-4k-instruct-bnb-4bit_16_4_100_1_nonmath,0.5037793306190985,0.442495126705653,8,7,513
Novaciano/Cerberus-3.2-1B,0.5205994578148738,0.45419103313840153,8,7,513
prithivMLmods/Codepy-Deepthink-3B,0.3000165972784388,0.38791423001949316,8,7,513
JayHyeon/Qwen_0.5-DPOP_3e-7-2ep_0alp_5lam,0.18923628594269298,0.21052631578947367,8,7,513
ibm-granite/granite-3.1-1b-a400m-instruct,0.32767753249315673,0.4249512670565302,8,7,513
viettelsecurity-ai/security-llama3.2-3b,0.4662955893970909,0.5594541910331384,8,7,513
pankajmathur/orca_mini_v9_1_1B-Instruct,0.2145374645142742,0.31773879142300193,8,7,513
Sakalti/SJT-2B,0.08479427810724091,0.15009746588693956,38,7,513
Novaciano/HarmfulProject-3.2-1B,0.25136228039040887,0.3333333333333333,8,7,513
Sakalti/light-3B,0.40533511060835065,0.49902534113060426,8,7,513
TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.05347784968080842,0.04093567251461988,400,7,513
EpistemeAI/ReasoningCore-3B-RE1-V2,0.7734855777825925,0.7270955165692008,8,7,513
