model,full_correctness,baseline_correctness,batch_correctness,trial1_correctness,trial2_correctness,trial3_correctness,trial4_correctness,trial5_correctness,trial6_correctness,trial7_correctness,trial8_correctness,trial9_correctness,trial10_correctness,sd_correctness,range_correctness,full_scaffolding,baseline_scaffolding,batch_scaffolding,trial1_scaffolding,trial2_scaffolding,trial3_scaffolding,trial4_scaffolding,trial5_scaffolding,trial6_scaffolding,trial7_scaffolding,trial8_scaffolding,trial9_scaffolding,trial10_scaffolding,sd_scaffolding,range_scaffolding,full_presentation,baseline_presentation,batch_presentation,trial1_presentation,trial2_presentation,trial3_presentation,trial4_presentation,trial5_presentation,trial6_presentation,trial7_presentation,trial8_presentation,trial9_presentation,trial10_presentation,sd_presentation,range_presentation
microsoft/Phi-3.5-mini-instruct,1.3333333331223587,1.1678945535045042,1.0705437425927358,1.1686475653232355,1.1524282381718798,1.1277693390306542,1.1530749538305478,1.1353346978497132,1.150959330322947,1.1387499278511,1.0900150695379804,1.1533420941833863,1.1501096924144025,0.020435485467708528,0.07863249578525511,-0.33491643238071855,0.17172710875215114,0.21251778096702745,0.19685302646294323,-0.07585879815652134,0.15121923806054524,0.20713411776651913,0.17340646097958592,0.17039160982964707,0.08206981510113005,-0.013609724944591523,0.1415625172603003,0.17573339071991148,0.0900439352686593,0.2829929159230405,1.0664772773916946,-0.39505867471801376,-0.6121946355754876,-0.39505867471801376,-0.39505867471801376,-0.39505867471801376,-0.39505867471801376,-0.39505867471801376,-0.39505867471801376,-0.39505867471801376,-0.39505867471801376,-0.39505867471801376,-0.39505867471801376,5.551115123125783e-17,0.0
microsoft/phi-1_5,-2.1121309446959247,-1.274697700340938,-1.509525372232392,-1.5231950631126792,-1.4541048956527054,-1.4882059063733768,-1.4939704404120056,-1.508202167456819,-1.506003616214936,-1.389608237925722,-1.4573659417981266,-1.492144260096454,-1.5149772321705335,0.03774537187533532,0.1335868251869572,0.015123232482351283,-0.05538513038307467,-0.15103157728999442,-0.14077972564083466,-0.11894755143838183,-0.13399225856028862,-0.12122016583681919,-0.1193667370227892,-0.1392415746126674,-0.06063251487058744,-0.10201122238544151,-0.14218965738199166,-0.134550057793789,0.023529286373842724,0.08155714251140422,-1.9447459600054975,-1.642986413220059,-2.417156670895172,-1.858171267590002,-2.297837669963227,-2.42733317854784,-1.8400026669579432,-2.1709732423590546,-2.408332009013931,-2.2140351792295063,-2.2650961004290844,-2.3790893956720547,-2.4650434215502526,0.21167801913926357,0.6250407545923093
microsoft/phi-2,0.09374189670905954,-0.004732033155106052,-0.10800759712653245,-0.06438826507306414,-0.03672205971453091,-0.023339822687552414,-0.04533992683007286,-0.08338394669893952,-0.037555994060004864,-0.035558556614456255,-0.0442291520323749,-0.05466934598832937,-0.047155841111394786,0.01606364508501423,0.060044124011387104,0.37900473088671294,-0.30481955164019997,-0.3391479372513297,-0.29563089900393913,-0.2982969513116635,-0.3000064017939542,-0.31487430631767593,-0.285724157476965,-0.28984909085993554,-0.22844458134688722,-0.3046908954476069,-0.2861067935330717,-0.29820554737371924,0.022191792414086763,0.08642972497078871,0.07750506484810596,0.22392073853876326,0.13625999924061813,0.2176669163229697,0.15665898611714812,0.17383139442962134,0.18100753143838966,0.2037542030007001,0.20455399336863714,0.2179503283553283,0.21713265364523987,0.18924583682599203,0.34082002422855984,0.047727826974098685,0.1841610381114117
mistralai/Mistral-7B-Instruct-v0.3,1.0666649750897883,1.0390280273514167,1.0642031725667054,1.0502817417220214,1.05815080999375,1.044961587330058,1.0502736186192014,1.0538153115049302,1.0536856141128523,1.0460213599255384,1.0482221201278787,1.0650243200877598,1.0528415989475555,0.005645567332628573,0.020062732757701873,0.5546350669471614,0.2789075834923643,0.27608515801737565,0.33608927990436416,0.26334998093240425,0.310252936221486,0.2931162089873638,0.2811492325457024,0.33619517822544587,0.29858809942508674,0.24076371713604397,0.3659686584601832,0.2706299209762731,0.036314582853940756,0.12520494132413926,0.504701866171218,-0.39505867471801376,-0.6121946355754951,-0.39505867471801376,-0.39505867471801376,-0.39505867471801376,-0.39505867471801376,-0.39505867471801376,-0.39505867471801376,-0.39505867471801376,-0.39505867471801376,-0.39505867471801376,-0.39505867471801376,5.551115123125783e-17,0.0
mistralai/Mistral-7B-v0.1,0.5333300485110084,0.1601266828374995,0.08770677449284746,0.1975243639899484,0.16072098185538175,-0.002652988349752354,0.22592486157276398,0.12887836742408243,0.3196312737468446,0.15951100034976795,0.1349553744917495,0.20004157884124507,0.18252415185057438,0.07762303453059084,0.32228426209659694,0.09072512591584236,0.05672178719004241,-0.026371514382070412,-0.015971704641694843,-0.004303691850759631,0.15549309769694689,-0.006872275004238482,0.020033775251221082,0.10138839939756195,0.018729563272958858,-0.02653675129621888,0.01879492446666406,0.0735089408077451,0.05551437372771437,0.18202984899316577,0.8068469411554015,0.8990542097586854,0.8654070604359868,1.0211654733977484,0.8973209788550494,0.9648759736265851,0.8820236722697585,0.8861910246736416,0.9209654891847575,1.0751809109852923,0.9140419579154441,1.0058456656578554,0.9440474240407077,0.06140039765208944,0.1931572387155338
mistralai/Mistral-7B-v0.3,0.7999939958963911,0.9308870374042103,0.8559626775146065,0.9327183354998926,0.9266882350201456,0.9309672975746035,0.9151563483285567,0.90682815600563,0.8862930542902155,0.913719728895653,0.9153666719100371,0.9161209542759865,0.911553643400059,0.01268218858753949,0.04642528120967704,0.2860684489890218,0.11325232594365146,0.16381306200753928,0.20274732375377733,0.14754641656489323,0.057374755348638395,0.2016332070948462,0.1499282055363857,0.11997902137599895,0.14138625394055807,0.0724384066605162,0.17878186737495894,0.13946673189861472,0.046018742473445756,0.14537256840513893,0.9648252904426479,0.043424888942642514,-0.01937158195307933,0.09727554042186393,0.043424888942642514,0.043424888942642514,0.07282113533089979,0.09727554042186393,0.09727554042186393,0.043424888942642514,0.09727554042186393,0.09727554042186393,0.130529536510951,0.028408089912592038,0.08710464756830849
nvidia/Nemotron-Mini-4B-Instruct,-4.359484537408016e-05,-0.12385629462881036,-0.3926228170674656,-0.22241785376562295,-0.13869302320835214,-0.20302151826112086,-0.17195683443901036,-0.27486634363145945,-0.22645588468136038,-0.2176909520925692,-0.21930288667821918,-0.2545774115135539,-0.22400519098312718,0.03641637276139914,0.1361733204231073,-0.2668327882503781,-0.13800236861440185,-0.4076322798673836,-0.2879655685332839,-0.3996286464064658,-0.25304084778673597,-0.2613644641230784,-0.2758931394044899,-0.27251062625580824,-0.3005914031466411,-0.28687800111352696,-0.4114045865546612,-0.3161471434474804,0.05246101498137119,0.15836373876792526,0.7806393931746546,0.569983974308816,0.569136429150996,0.586110033294675,0.576325001516905,0.4449973450133422,0.5873433754968723,0.584304719539356,0.6698826112552739,0.6649192606480969,0.7275929497750637,0.5815409389932626,0.5472939429077986,0.07320816838441004,0.2825956047617215
openai-community/gpt2,-5.183348389193991,-2.311515272642629,-3.0376107418083347,-2.672313743377082,-2.9037458557317426,-2.7111246307741297,-3.0041511891804875,-2.7940146522588547,-2.885005239951353,-2.972717602777228,-2.943378631466511,-3.028851528784257,-3.052972012921739,0.12526221959658917,0.38065826954465676,1.276357936578657,1.2718829890606234,1.3088934572143434,1.400768071591591,1.3287966414148886,1.35973595093879,1.328070775743119,1.3466162332907694,1.3560299160543021,1.3251469243963685,1.326822927176151,1.316907189531658,1.3266695439433887,0.02394122882530517,0.08386088205993292,-4.802658755956626,-1.7394466433154552,-2.5624185897487113,-2.293457722636866,-2.3439651845717124,-2.4743969645535673,-1.8869322306054712,-2.3774807328399614,-2.501210871232329,-2.355428799349862,-2.4111115483394556,-2.5323114236741433,-2.560691009491237,0.18235561976380738,0.6737587788857657
openai-community/gpt2-large,-3.5722418790095727,-2.2484622528752385,-2.9084545534623536,-2.8701053123113494,-3.099341713027581,-3.059543004227228,-2.7568074144333163,-3.098755614880795,-2.8285137934830455,-2.90751479129636,-3.0403097849415466,-2.842708295268278,-2.7805622898461992,0.126656692955898,0.34253429859426454,1.1161381382147757,1.1741129365640985,1.1818389223610735,1.1982200327982726,1.193479888862889,1.1782802238317425,1.1898473262813336,1.1962491743782802,1.2061890002981321,1.1859663826994598,1.195938850794482,1.188543434008243,1.2059964441021498,0.008233386218518891,0.027908776466389673,-3.8459286470791194,-1.575941553232867,-2.180014597468211,-2.08700005925555,-1.9517169212981724,-2.0580880917330147,-2.044146903018973,-1.6736063830238135,-2.1177568416412353,-2.067954333959903,-2.031526885969161,-1.9463403936590014,-2.0522010728985647,0.12113913945322169,0.44415045861742186
openai-community/gpt2-medium,-5.681682577730876,-2.2768939971210385,-3.0270906709040166,-2.8659279467653067,-3.1354844563935234,-3.129423398033721,-2.896821019590183,-3.1521873780398937,-2.9886581955781066,-2.9827736388780433,-3.124451010450091,-2.737277509870393,-2.95692227947032,0.13175373418259773,0.4149098681695005,1.112492386689339,1.1287870637201605,1.1419826398832156,1.1822182328281234,1.1457878088935414,1.1367544406327637,1.2075202383573413,1.1712364051741324,1.1623402426476501,1.153165432971636,1.176812424075095,1.16840872920629,1.1477243468786849,0.019765109979813095,0.0707657977245777,-4.816218700051756,-1.7394466433154552,-2.5624185897487126,-1.9147719583192506,-1.7782083367068402,-2.553235377790932,-1.9214557112147168,-2.5161859419888724,-2.474323628721124,-2.4313410494948466,-2.474095113971918,-2.531905845311585,-2.4333303987956914,0.2870975187689237,0.7750270410840916
openai-community/gpt2-xl,-3.3832441731853504,-2.169193041180922,-2.699663721585635,-2.485184832830144,-2.6641778586845484,-2.565393375237524,-2.670496878927141,-2.6341840534808387,-2.6183900441047947,-2.7080594288645874,-2.6953830301276795,-2.7167032785805336,-2.523170793893142,0.07574197356297063,0.23151844575038982,1.187998433439358,1.1421559837170876,1.1561637280469523,1.214592649790586,1.1708342065645372,1.2040684202207892,1.157662534057488,1.1807679532641988,1.1640604448002023,1.170968442071607,1.1669089986766583,1.1889969239696445,1.2006030389459141,0.01825941835339826,0.05693011573309792,-3.3853688231648817,-1.7394466433154552,-2.5624185897487077,-2.405218338046463,-2.3828114654611205,-2.1789641983261308,-2.5316070037150786,-2.5886544666597526,-2.2965372729389038,-2.5432380732956608,-2.4852688602816984,-2.430371948787531,-1.9171475097962032,0.19206331548884042,0.6715069568635494
openbmb/MiniCPM-2B-sft-bf16,-2.319612277156772,-1.4868057635296845,-1.6902798062082984,-1.6359863289392298,-1.656908829865572,-1.7127657915549368,-1.6465693037631706,-1.6585076428107202,-1.668508775089017,-1.6060649766098551,-1.6369738358734085,-1.657595718992225,-1.669567382823214,0.026280053833992085,0.10670081494508166,0.39861043885105796,0.5072172390940042,0.481776440813607,0.5277226136404457,0.48590094182080085,0.48461422036155044,0.4824653553643415,0.5134593535986571,0.5057589971749136,0.5219318129516372,0.5090049247770854,0.5243310088716053,0.4981801912974048,0.016119572768352304,0.04525725827610422,-2.2693454768574757,-1.253927744341899,-1.5783386987147223,-1.5590436061198045,-1.3147987208877463,-1.5208489007792003,-1.521664123834075,-1.6044043724903183,-1.3039506523327609,-1.529870421043937,-1.491384528347947,-1.5467872643048726,-1.4868687236100728,0.0948177915610113,0.30045372015755745
stabilityai/stablelm-2-1_6b,-1.95980367242205,-1.8811607174919422,-2.441919662252217,-2.469660045841011,-2.510695125123758,-2.227893789899408,-2.4199181941647026,-2.3281440752932636,-2.422101916822548,-2.258374216363765,-2.362629816281742,-2.422364558800655,-2.570388155183835,0.10186046458369498,0.342494365284427,0.17557442210942098,0.3348248604608802,0.26508473588697073,0.2874195012790387,0.2706615023638451,0.32865298930728803,0.29696531352740946,0.2920599669003703,0.2656375550596821,0.304215605107375,0.2802474364048399,0.26916398028906163,0.29342741449798637,0.01802976236854466,0.06301543424760592,-1.256923821230117,-1.2076621590166143,-1.4812277709939938,-1.4405490140535826,-1.4249613858885408,-1.455719257064656,-1.4497394433206165,-1.5387037126591192,-1.2234720988153023,-1.244316061357382,-1.4344183250746159,-1.3333444239211203,-1.5130238225201362,0.10027309880700692,0.3152316138438169
stabilityai/stablelm-2-zephyr-1_6b,-1.0841128854695936,-0.7967446259971601,-1.218310967650123,-1.0225658979442227,-1.089044853704817,-0.9699147062414913,-1.037887218653295,-1.15096842270199,-1.1783964688147401,-1.1965299217319558,-1.249696166947383,-1.1260923892690098,-1.0808529343378903,0.0820823091268268,0.2797814607058916,-1.1160669144686772,-0.7107436273002614,-1.036741046349377,-0.8840938858113194,-1.0718489265121416,-1.0071583421270947,-0.896615453498438,-1.0786139136269102,-1.0818994619628102,-1.1167571885306216,-1.095421816721778,-1.0793674053104414,-1.0086926376912655,0.07814476455408019,0.23266330271930213,-0.2773607245926955,0.20050025272595787,0.1740121794276872,0.18773997373146092,0.22589014556903456,0.22692644609802254,0.2110539057204649,0.2128296607110493,0.2069228276070198,0.21061913445904765,0.2229052059798643,0.2155664760243447,0.2208102113762606,0.010943487057276954,0.039186472366561614
stabilityai/stablelm-3b-4e1t,-1.9755666092321733,-1.4357474871620477,-1.7778505853456876,-1.6936718740203354,-1.5600540131327518,-1.7042727177777885,-1.833417020081062,-1.697149734062741,-1.795929809606333,-1.7297564645437735,-1.7748773261548991,-1.7546137691808528,-1.7712381794709584,0.07161161922516165,0.27336300694831017,-0.20843174372843393,0.038079370904419325,-0.046011214347224536,-0.024636291275815098,-0.03611778143894971,-0.04315720612565669,-0.037947642504916404,-0.047525263718186536,-0.0366297298682011,-0.03086005302509679,-0.03323995386281561,-0.03512720707615262,-0.03143983179132502,0.006098254928548882,0.02288897244237144,-1.1785367674311793,-0.9078979890367822,-1.0676293518933193,-0.9807322138615875,-1.0112322509830842,-0.9833160245756656,-1.0429167546432967,-1.0192080390512162,-0.9189000616334545,-1.0054177272046854,-0.982515517179538,-1.0342927870907213,-0.9895616635471655,0.033289593400869504,0.1240166930098422
stabilityai/stablelm-zephyr-3b,-0.7737581009421878,-0.5431573736490102,-0.7164167132570332,-0.6120351205821659,-0.6601931220356727,-0.6862920464191241,-0.6166418193829692,-0.5404417384133224,-0.6596650330534528,-0.6326742294229472,-0.6542235638283312,-0.6520851323961386,-0.6771456811970824,0.039939133957390946,0.14585030800580168,-1.296819449018578,-0.6333909290624085,-0.7963640840861689,-0.8051141507138638,-0.7864391582043473,-0.748129683445577,-0.7635342241582584,-0.7813632764444366,-0.710948317286301,-0.8383673323028047,-0.7712063800551453,-0.7913782330087951,-0.8266237888013168,0.035302901704037756,0.12741901501650366,0.03282825764685506,0.3405761959796393,0.2664768107029591,0.30751678475237154,0.2987528718263935,0.389582397594142,0.40943883237834433,0.43565035352931986,0.30654095886762456,0.2544963706620424,0.3046911463984224,0.328355036295049,0.3662237102264704,0.054484737382968086,0.18115398286727746
tiiuae/Falcon3-1B-Base,0.2659332119797806,0.23854781574009307,0.1896120930045085,0.24134645412801842,0.2607175018132984,0.22577220440617168,0.1372877670269823,0.21769952149301117,0.21438731846004752,0.2793452966576002,0.2241152361070973,0.21895924505582032,0.18375670511389233,0.037252280376498026,0.1420575296306179,-0.9581556733070178,-0.9862618912470461,-1.0488063832477135,-1.1386149862073878,-1.1432517683616565,-1.1351587875404645,-1.0748015838571905,-1.120753866340584,-1.1552363712503797,-1.0920443466316532,-1.1422191159342556,-1.0683209568644052,-1.078676804821635,0.0312989726407746,0.0869154143859745,1.0676672103392426,0.9500561092268931,0.9510718133354391,0.9540167940304408,0.9909825854880099,0.972748692343857,1.0602002847368792,0.9372467711294232,0.9774056926013647,0.5705855743347807,0.9776337993563218,0.9633419847462676,0.8354854263471949,0.12903612749688478,0.4896147104020985
tiiuae/Falcon3-3B-Base,1.599971639864095,1.2582174103831,1.3088748872757958,1.2469299353525964,1.2813725128840188,1.250685655749067,1.3086021706161395,1.2481054260299842,1.2604847526847163,1.2827334056853603,1.2673786881143752,1.2348389591004656,1.2467127083967078,0.021264072070709007,0.07376321151567389,-0.9937357806850904,-0.9274787426548423,-0.8815483361442629,-0.42377710985325096,-1.0201493305372262,-1.4490912834331777,-0.9339516302888666,-0.7417953132526733,-1.1144743110424178,-1.0333810141368616,-1.0576215509075468,-0.408476605911409,-1.6365761759532214,0.370750110652321,1.2280995700418122,1.968485047141354,1.7814720247205762,1.8171945064356758,1.8951269751233513,1.8364270437968053,1.8179325307798462,1.778944070817799,1.8000746552313325,1.82703006416562,1.9843516528016236,1.8525750771712857,1.8317026977752608,1.8280379307876233,0.05473916135887776,0.20540758198382458
tiiuae/Falcon3-7B-Base,2.1333333334144546,2.2583355553239213,2.3189337188348227,2.2590713928927073,2.3184832810847253,2.309465637078938,2.3161313172187104,2.301574211206979,2.2955918669068667,2.288374794028872,2.29969947363804,2.277264327862367,2.3038711279606088,0.017212740672058996,0.059411888192018036,-0.12390322998106729,-0.24816737235481365,-0.1773611781142321,0.0051282277104319,-0.16989274900341908,-0.18967387910943795,-0.42122712571750875,-0.10768334553741743,0.06162016298596859,-0.1562078650052795,-0.15437766794702104,-0.08413782003250192,-0.13241607782513823,0.12189876547303297,0.4828472887034774,2.4646328291501884,0.0,7.814389843071655e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
togethercomputer/RedPajama-INCITE-7B-Base,-3.685920286794083,-1.9520894733082903,-2.7651580158611777,-2.4620882493284273,-2.6645764005314887,-2.0498359509639195,-2.6886227519814283,-2.676547076339568,-2.5740323928382423,-2.584057690379026,-2.481464404708355,-2.21949513578051,-2.5888960647392074,0.1993445614242057,0.6387868010175088,0.2561166043002557,0.403913652698429,0.3202575934189578,0.35086172982454045,0.33431409538392504,0.44615099311064926,0.3380234813005551,0.33173941388144934,0.33217822303575756,0.3173108193459454,0.40588226641908115,0.3417532692443013,0.35550854649236957,0.0377987485899783,0.12884017376470386,-2.7515144052385168,-1.546961460716464,-2.1431528080696474,-2.036905798858007,-2.0787642618475193,-1.9597144476841162,-2.226422828808959,-2.0812214831775555,-2.054251793234869,-1.9079571834492655,-2.203027360307936,-1.977063168488098,-2.160306569620769,0.09944999702852488,0.3184656453596937
togethercomputer/RedPajama-INCITE-Base-3B-v1,-3.597920128954414,-2.0689959906504174,-2.5930493419730563,-2.628939676537091,-2.4263111919825926,-2.440848665041727,-2.371604708865664,-2.30440632847007,-2.697819241608815,-2.6618495430205322,-2.335471203313596,-2.5742597228137307,-2.604508301033842,0.13744772404652725,0.39341291313874516,0.8158650709533886,0.9302833500051837,0.9244787330682711,0.9359907444318057,0.956760498689927,0.9533684762618411,0.9993084742808634,0.9758029325558787,0.921882714369917,0.9309029938616246,0.9870944226344667,0.9199083851965246,0.9389127611349966,0.0262114533030779,0.07940008908433882,-2.1951400744443528,-1.3559676131279017,-1.7256370302629167,-1.7805205072479422,-1.6815993606511976,-1.6357076298035662,-1.7937161459596462,-1.42310918071721,-1.4454451074613663,-1.7414733461820626,-1.6886182428667544,-1.5901472882542032,-1.722063686220004,0.12282042186805049,0.3706069652424362
