floor,target,model,fold,n_scen,n_crit,reason,reach_se_post,plateau,hit_cap,overran_floor,eap_sd,se_param,se_total,theta_ref,theta_cat,weak
10,0.12,h2oai/h2o-danube2-1.8b-chat,1,12,43,reach,True,False,False,True,0.117985393956147,0.08796352007950538,0.14716702773299717,0.07162046441996717,0.1221683643673395,False
10,0.12,ibm-granite/granite-3.0-2b-base,2,12,42,plateau,False,True,False,True,0.1537872882249336,0.10092759412914235,0.18394811571819833,0.6085128149812709,0.15146817887388478,False
10,0.12,ibm-granite/granite-3.1-2b-base,3,11,36,reach,True,False,False,True,0.11928209930672307,0.06957329805693589,0.13808932984679947,0.39815152382376157,0.06370903137208093,False
10,0.12,ibm-granite/granite-3.1-2b-instruct,2,11,31,reach,True,False,False,True,0.11845904606263237,0.09149621866838333,0.149680004090999,1.9759237221237114,1.4227000722397751,False
10,0.12,ibm-granite/granite-7b-instruct,1,13,35,reach,True,False,False,True,0.11758760226297683,0.09198129923026177,0.14928966345344538,1.0037738475985463,0.8632176575688192,False
10,0.12,ibm/PowerLM-3b,0,12,35,plateau,False,True,False,True,0.19203556333053373,0.06545962370588786,0.20288573118726674,0.06981670685503957,0.23030191303526307,False
10,0.12,meta-llama/Llama-3.2-1B,0,10,35,reach,True,False,False,False,0.11670321065548872,0.07372870970195541,0.1380418849900804,-1.797509685344033,-1.4292489450242378,False
10,0.12,meta-llama/Llama-3.2-1B-Instruct,1,16,39,reach,True,False,False,True,0.11572215705664389,0.10017667674809204,0.1530587606056389,0.9487835872468362,1.006817035548252,False
10,0.12,meta-llama/Llama-3.2-3B-Instruct,0,13,28,reach,True,False,False,True,0.11426946584342047,0.11417810126849884,0.16153683676926514,1.6440232113778666,1.60104203614839,False
10,0.12,microsoft/phi-1_5,2,14,50,reach,True,False,False,True,0.11901457365546582,0.0781823364222139,0.14239714347847196,-1.2383447154869367,-0.950765034621823,False
10,0.12,nvidia/AceInstruct-1.5B,1,11,29,reach,True,False,False,True,0.11982536518736128,0.07680578748003612,0.14232795625847006,1.2814241934896762,1.0191042120234564,False
10,0.12,openbmb/MiniCPM-1B-sft-bf16,1,10,38,reach,True,False,False,False,0.1044556492920954,0.061559323201375256,0.12124575432585097,-1.9094032176867235,-1.1640135040409447,False
10,0.12,openbmb/MiniCPM-2B-sft-bf16,0,10,20,reach,True,False,False,False,0.11615027828753385,0.11609364539301824,0.16422125820645578,-0.2660211371706569,1.3632977592029432,False
10,0.12,openlm-research/open_llama_3b,2,19,64,plateau,False,True,False,True,0.15768248168095542,0.09700432757241147,0.18513131716930162,-2.113422890071994,-1.9886701203143449,False
10,0.12,pankajmathur/orca_mini_3b,0,18,63,reach,True,False,False,True,0.11728598591390486,0.07381365683280995,0.13858015163373333,-0.36235829342006787,-0.3380342989506537,False
10,0.12,pankajmathur/orca_mini_v9_5_3B-Instruct,4,14,43,reach,True,False,False,True,0.10738154201044495,0.09229990078884906,0.1415982600534778,1.4499391340199896,1.467978664640394,False
10,0.12,stabilityai/stablelm-2-1_6b-chat,2,16,52,reach,True,False,False,True,0.11501726618941757,0.0669046320462949,0.13306089324417392,0.9902315747851386,1.2362408257141986,False
10,0.12,stabilityai/stablelm-2-zephyr-1_6b,0,13,34,reach,True,False,False,True,0.10813421554666545,0.0672466763783961,0.1273386196557566,0.7128737192257213,1.0573643804355009,False
10,0.12,stabilityai/stablelm-zephyr-3b,2,22,67,plateau,False,True,False,True,0.13219987257300314,0.05725384723807227,0.14406529537636323,1.0698573954068982,0.9496955342838976,False
10,0.12,tiiuae/Falcon3-1B-Instruct,1,12,30,reach,True,False,False,True,0.11677626783849296,0.08840050238413309,0.14646277872570412,0.9564526224142926,1.0482025592577089,False
10,0.12,tiiuae/Falcon3-3B-Base,1,13,47,reach,True,False,False,True,0.11873440249308206,0.05483135000178479,0.1307835436070129,0.5082020250809371,-0.02496834457378435,False
10,0.12,tiiuae/Falcon3-3B-Instruct,4,12,25,reach,True,False,False,True,0.11505158148439483,0.08766509951231959,0.14464451622707733,1.6169822007176056,1.2919605828596545,False
10,0.12,utter-project/EuroLLM-1.7B,2,10,36,reach,True,False,False,False,0.11283878912010438,0.07031946982215134,0.13295645966315378,-1.3431819715559552,-1.1975485200615599,False
10,0.12,utter-project/EuroLLM-1.7B-Instruct,0,16,55,plateau,False,True,False,True,0.14550452682553713,0.057194340456262024,0.15634180473229248,0.013246625830741467,0.33361618098887935,False
10,0.15,01-ai/Yi-1.5-6B,3,10,37,reach,True,False,False,False,0.10320104278872216,0.09135321696714958,0.13782548923521645,-0.10501385881784328,-0.08898208239174477,False
10,0.15,01-ai/Yi-1.5-6B-Chat,2,10,26,reach,True,False,False,False,0.14595866901475302,0.1154208766400462,0.1860803907587121,1.6170944407245194,1.355447877369959,False
10,0.15,01-ai/Yi-6B,1,10,30,reach,True,False,False,False,0.11519700235318676,0.06730424774557303,0.1334174318286692,-0.8649532723076396,-1.233548688825811,False
10,0.15,01-ai/Yi-6B-200K,3,12,42,reach,True,False,False,True,0.13768334889727432,0.0870021531233721,0.1628682879251552,-1.9919214931867122,-1.4937524560072217,False
10,0.15,01-ai/Yi-6B-Chat,3,10,28,reach,True,False,False,False,0.13455286983324366,0.08562193236240884,0.15948539143706777,0.7589881962700152,1.1851252975142108,False
10,0.15,BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,4,12,46,plateau,False,True,False,True,0.4105164943574123,0.250224167302593,0.4807659784570611,-5.347129353898183,-4.6309638085232665,True
10,0.15,BEE-spoke-data/smol_llama-220M-openhermes,0,12,42,reach,True,False,False,True,0.1472696873231599,0.1381686242927272,0.20193793487902684,-2.537376304836234,-2.525493864002028,False
10,0.15,BSC-LT/salamandra-2b,0,10,37,reach,True,False,False,False,0.10534165914061368,0.0930315116971756,0.140540838616962,-1.510802591582213,-1.3413104417742183,False
10,0.15,BSC-LT/salamandra-2b-instruct,0,10,34,reach,True,False,False,False,0.13951536911836412,0.06996156628626465,0.15607420984089843,-0.3848422021293781,-0.432694354033538,False
10,0.15,BSC-LT/salamandra-7b,3,10,39,reach,True,False,False,False,0.10452909356661427,0.0638791394716418,0.1225025545100814,-0.7509010301943769,-0.24553221830328073,False
10,0.15,BSC-LT/salamandra-7b-instruct,2,13,38,reach,True,False,False,True,0.1491024727677548,0.06814456708035214,0.16393666279398172,0.6133664178359304,0.23546825703598573,False
10,0.15,HuggingFaceTB/SmolLM2-360M,1,13,44,plateau,False,True,False,True,0.19838556067207047,0.17385909095418414,0.26378744130566,-2.0927138206642586,-1.8907187130908962,False
10,0.15,LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,4,17,54,plateau,False,True,False,True,0.1579452170987014,0.17670120573658857,0.23700212596751136,2.466776172602346,1.9876735670105592,False
10,0.15,OpenBMB/MiniCPM4-0.5B,4,10,33,reach,True,False,False,False,0.12588618303458587,0.08360508562017972,0.151119626192546,0.264600915378981,0.001759851243546706,False
10,0.15,Qwen/Qwen1.5-1.8B,1,10,30,reach,True,False,False,False,0.13792178770745708,0.09511361366023308,0.16753811216534864,0.0809350876209607,0.09213630628232244,False
10,0.15,Qwen/Qwen1.5-1.8B-Chat,3,14,44,reach,True,False,False,True,0.148699327728149,0.05428716970534931,0.1582990425158057,0.38980421498707585,0.7575425006643071,False
10,0.15,Qwen/Qwen2-0.5B,4,10,42,reach,True,False,False,False,0.09607125461901257,0.08474032125368793,0.1281038953750017,-0.42536643383467315,-0.28900322712289483,False
10,0.15,Qwen/Qwen2.5-0.5B-Instruct,4,16,38,reach,True,False,False,True,0.14819218738171547,0.0681420675655042,0.16310814134517998,0.5477826844709038,0.7419368216344271,False
10,0.15,ai-forever/mGPT,3,13,45,plateau,False,True,False,True,0.45992077191319003,0.2751763053910023,0.5359562626612985,-4.654145790110268,-3.1863914357798424,True
10,0.15,allenai/OLMo-1B-hf,3,12,39,plateau,False,True,False,True,0.4566282719728298,0.21834642033219256,0.5061467554344047,-5.618639294811007,-2.685012690117075,True
10,0.15,allenai/OLMo-2-0425-1B,3,12,39,reach,True,False,False,True,0.13970773536557013,0.12082740754473924,0.1847092681349766,-1.409649262681663,-1.4801646845725136,False
10,0.15,allenai/OLMo-2-0425-1B-DPO,4,10,18,reach,True,False,False,False,0.1462990239890019,0.09540718847645446,0.1746594859522845,1.2388770660415394,1.304353186980844,False
10,0.15,allenai/OLMo-2-0425-1B-Instruct,4,10,20,reach,True,False,False,False,0.1392729926943981,0.09219693113527944,0.167024670647235,1.223975567515562,1.2085857408195522,False
10,0.15,arcee-ai/raspberry-3B,0,10,21,reach,True,False,False,False,0.11788365184975412,0.10058697713800216,0.15496546500170613,1.1246507099233405,1.246660332151899,False
10,0.15,google/gemma-2-2b,2,12,38,plateau,False,True,False,True,0.15676593239242165,0.14519345518860627,0.21367427778857973,-1.6137473114926797,-1.636315640617866,False
10,0.15,google/gemma-2b,1,10,32,reach,True,False,False,False,0.12186806206104768,0.11033912029569864,0.16439752436744304,-1.4974514447819693,-1.4024345909067013,False
10,0.15,h2oai/h2o-danube-1.8b-chat,3,11,37,reach,True,False,False,True,0.1463031993643702,0.06267503688646646,0.15916276698075646,0.15692820207249436,0.41371473808510717,False
10,0.15,h2oai/h2o-danube2-1.8b-base,4,11,37,reach,True,False,False,True,0.11893065810723831,0.07515936728266313,0.1406891322318503,-0.5391843442572666,-0.5873986387679847,False
10,0.15,h2oai/h2o-danube2-1.8b-chat,1,10,35,reach,True,False,False,False,0.12492546633848356,0.08314786819278037,0.15006645236324995,0.07162046441996717,0.10239671835910628,False
10,0.15,ibm-granite/granite-3.0-2b-base,2,12,42,plateau,False,True,False,True,0.1537872882249336,0.10092759412914235,0.18394811571819833,0.6085128149812709,0.15146817887388478,False
10,0.15,ibm-granite/granite-3.1-2b-base,3,10,32,reach,True,False,False,False,0.12190381023681898,0.05828960542238345,0.13512297010705296,0.39815152382376157,0.021028081333036023,False
10,0.15,ibm-granite/granite-3.1-2b-instruct,2,10,29,reach,True,False,False,False,0.12342029181289452,0.09712209980004534,0.157051808970002,1.9759237221237114,1.461054413035334,False
10,0.15,ibm-granite/granite-7b-instruct,1,10,26,reach,True,False,False,False,0.1497848257777712,0.07735705689207993,0.168581162305525,1.0037738475985463,0.7412548115916514,False
10,0.15,ibm/PowerLM-3b,0,12,35,plateau,False,True,False,True,0.19203556333053373,0.06545962370588786,0.20288573118726674,0.06981670685503957,0.23030191303526307,False
10,0.15,meta-llama/Llama-3.2-1B,0,10,35,reach,True,False,False,False,0.11670321065548872,0.07372870970195541,0.1380418849900804,-1.797509685344033,-1.4292489450242378,False
10,0.15,meta-llama/Llama-3.2-1B-Instruct,1,10,24,reach,True,False,False,False,0.1429019417288019,0.10536773771321142,0.17754809235996316,0.9487835872468362,1.2371020180227312,False
10,0.15,meta-llama/Llama-3.2-3B-Instruct,0,10,19,reach,True,False,False,False,0.14588146559824058,0.15526858648965963,0.21304867039150366,1.6440232113778666,1.6499520357088358,False
10,0.15,microsoft/phi-1_5,2,11,39,reach,True,False,False,True,0.14997399227085242,0.08828509282228227,0.17403004330372587,-1.2383447154869367,-0.7948048376669067,False
10,0.15,nvidia/AceInstruct-1.5B,1,10,25,reach,True,False,False,False,0.13188661427942322,0.08330992831526811,0.15599558705932828,1.2814241934896762,0.9874433190004168,False
10,0.15,openbmb/MiniCPM-1B-sft-bf16,1,10,38,reach,True,False,False,False,0.1044556492920954,0.061559323201375256,0.12124575432585097,-1.9094032176867235,-1.1640135040409447,False
10,0.15,openbmb/MiniCPM-2B-sft-bf16,0,10,20,reach,True,False,False,False,0.11615027828753385,0.11609364539301824,0.16422125820645578,-0.2660211371706569,1.3632977592029432,False
10,0.15,openlm-research/open_llama_3b,2,13,46,reach,True,False,False,True,0.14933317011685399,0.10097926096499264,0.18026981678080592,-2.113422890071994,-1.6964324911194268,False
10,0.15,pankajmathur/orca_mini_3b,0,11,39,reach,True,False,False,True,0.1494945843293829,0.07889924724224179,0.16903763474211111,-0.36235829342006787,-0.13951141296468098,False
10,0.15,pankajmathur/orca_mini_v9_5_3B-Instruct,4,10,28,reach,True,False,False,False,0.13809370595399667,0.14271813261921842,0.19859087844718779,1.4499391340199896,1.345758473403983,False
10,0.15,stabilityai/stablelm-2-1_6b-chat,2,12,39,reach,True,False,False,True,0.1415238223918579,0.08036383395639932,0.16274931063624773,0.9902315747851386,1.215400427321924,False
10,0.15,stabilityai/stablelm-2-zephyr-1_6b,0,10,21,reach,True,False,False,False,0.14181194860815396,0.10904001722789038,0.17888642800699087,0.7128737192257213,1.018675177748515,False
10,0.15,stabilityai/stablelm-zephyr-3b,2,19,62,reach,True,False,False,True,0.14069157906149776,0.05868375647202592,0.15243983630431293,1.0698573954068982,0.982807872314527,False
10,0.15,tiiuae/Falcon3-1B-Instruct,1,10,23,reach,True,False,False,False,0.1368324135661609,0.1395465788888771,0.19543888323957054,0.9564526224142926,0.958317070091919,False
10,0.15,tiiuae/Falcon3-3B-Base,1,10,36,reach,True,False,False,False,0.12995957493975208,0.07023332356231775,0.1477234269069407,0.5082020250809371,-0.048073026319726646,False
10,0.15,tiiuae/Falcon3-3B-Instruct,4,10,21,reach,True,False,False,False,0.12960363372512157,0.09909241301265981,0.16314535908638964,1.6169822007176056,1.21508647218556,False
10,0.15,utter-project/EuroLLM-1.7B,2,10,36,reach,True,False,False,False,0.11283878912010438,0.07031946982215134,0.13295645966315378,-1.3431819715559552,-1.1975485200615599,False
10,0.15,utter-project/EuroLLM-1.7B-Instruct,0,14,45,reach,True,False,False,True,0.14957525451537057,0.05565467337496213,0.1595938577508909,0.013246625830741467,0.4970550074825548,False
10,0.18,01-ai/Yi-1.5-6B,3,10,37,reach,True,False,False,False,0.10320104278872216,0.09135321696714958,0.13782548923521645,-0.10501385881784328,-0.08898208239174477,False
10,0.18,01-ai/Yi-1.5-6B-Chat,2,10,26,reach,True,False,False,False,0.14595866901475302,0.1154208766400462,0.1860803907587121,1.6170944407245194,1.355447877369959,False
10,0.18,01-ai/Yi-6B,1,10,30,reach,True,False,False,False,0.11519700235318676,0.06730424774557303,0.1334174318286692,-0.8649532723076396,-1.233548688825811,False
10,0.18,01-ai/Yi-6B-200K,3,10,34,reach,True,False,False,False,0.1560915609906461,0.11831659876305148,0.19586575237992349,-1.9919214931867122,-1.4810229260907373,False
10,0.18,01-ai/Yi-6B-Chat,3,10,28,reach,True,False,False,False,0.13455286983324366,0.08562193236240884,0.15948539143706777,0.7589881962700152,1.1851252975142108,False
10,0.18,BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,4,12,46,plateau,False,True,False,True,0.4105164943574123,0.250224167302593,0.4807659784570611,-5.347129353898183,-4.6309638085232665,True
10,0.18,BEE-spoke-data/smol_llama-220M-openhermes,0,10,35,reach,True,False,False,False,0.16253703214617696,0.12380760611006487,0.20431987213580655,-2.537376304836234,-2.3722349737130366,False
10,0.18,BSC-LT/salamandra-2b,0,10,37,reach,True,False,False,False,0.10534165914061368,0.0930315116971756,0.140540838616962,-1.510802591582213,-1.3413104417742183,False
10,0.18,BSC-LT/salamandra-2b-instruct,0,10,34,reach,True,False,False,False,0.13951536911836412,0.06996156628626465,0.15607420984089843,-0.3848422021293781,-0.432694354033538,False
10,0.18,BSC-LT/salamandra-7b,3,10,39,reach,True,False,False,False,0.10452909356661427,0.0638791394716418,0.1225025545100814,-0.7509010301943769,-0.24553221830328073,False
10,0.18,BSC-LT/salamandra-7b-instruct,2,10,30,reach,True,False,False,False,0.17442759520876694,0.06294926082947802,0.1854389263593033,0.6133664178359304,0.3612133859675286,False
10,0.18,HuggingFaceTB/SmolLM2-360M,1,13,44,plateau,False,True,False,True,0.19838556067207047,0.17385909095418414,0.26378744130566,-2.0927138206642586,-1.8907187130908962,False
10,0.18,LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,4,13,39,reach,True,False,False,True,0.16096717062062016,0.17555673144379952,0.2381818548354139,2.466776172602346,1.8931637809524728,False
10,0.18,OpenBMB/MiniCPM4-0.5B,4,10,33,reach,True,False,False,False,0.12588618303458587,0.08360508562017972,0.151119626192546,0.264600915378981,0.001759851243546706,False
10,0.18,Qwen/Qwen1.5-1.8B,1,10,30,reach,True,False,False,False,0.13792178770745708,0.09511361366023308,0.16753811216534864,0.0809350876209607,0.09213630628232244,False
10,0.18,Qwen/Qwen1.5-1.8B-Chat,3,10,31,reach,True,False,False,False,0.17887673926902972,0.08315312786909444,0.19725955116529695,0.38980421498707585,0.7132661249684915,False
10,0.18,Qwen/Qwen2-0.5B,4,10,42,reach,True,False,False,False,0.09607125461901257,0.08474032125368793,0.1281038953750017,-0.42536643383467315,-0.28900322712289483,False
10,0.18,Qwen/Qwen2.5-0.5B-Instruct,4,12,26,reach,True,False,False,True,0.16498071405434991,0.06591596633554597,0.17766133689644464,0.5477826844709038,0.8767668119421327,False
10,0.18,ai-forever/mGPT,3,13,45,plateau,False,True,False,True,0.45992077191319003,0.2751763053910023,0.5359562626612985,-4.654145790110268,-3.1863914357798424,True
10,0.18,allenai/OLMo-1B-hf,3,12,39,plateau,False,True,False,True,0.4566282719728298,0.21834642033219256,0.5061467554344047,-5.618639294811007,-2.685012690117075,True
10,0.18,allenai/OLMo-2-0425-1B,3,10,32,reach,True,False,False,False,0.17676711112384322,0.09090545494678416,0.19877226495200717,-1.409649262681663,-1.4890221321107837,False
10,0.18,allenai/OLMo-2-0425-1B-DPO,4,10,18,reach,True,False,False,False,0.1462990239890019,0.09540718847645446,0.1746594859522845,1.2388770660415394,1.304353186980844,False
10,0.18,allenai/OLMo-2-0425-1B-Instruct,4,10,20,reach,True,False,False,False,0.1392729926943981,0.09219693113527944,0.167024670647235,1.223975567515562,1.2085857408195522,False
10,0.18,arcee-ai/raspberry-3B,0,10,21,reach,True,False,False,False,0.11788365184975412,0.10058697713800216,0.15496546500170613,1.1246507099233405,1.246660332151899,False
10,0.18,google/gemma-2-2b,2,10,31,reach,True,False,False,False,0.15549850532883455,0.14056134385593685,0.2096122051458085,-1.6137473114926797,-1.5382584971928746,False
10,0.18,google/gemma-2b,1,10,32,reach,True,False,False,False,0.12186806206104768,0.11033912029569864,0.16439752436744304,-1.4974514447819693,-1.4024345909067013,False
10,0.18,h2oai/h2o-danube-1.8b-chat,3,10,32,reach,True,False,False,False,0.15747697556783588,0.07644955931854504,0.17505294328857346,0.15692820207249436,0.40590416576261135,False
10,0.18,h2oai/h2o-danube2-1.8b-base,4,10,33,reach,True,False,False,False,0.15435979148268833,0.08192998342290216,0.1747554503020036,-0.5391843442572666,-0.8944676475477437,False
10,0.18,h2oai/h2o-danube2-1.8b-chat,1,10,35,reach,True,False,False,False,0.12492546633848356,0.08314786819278037,0.15006645236324995,0.07162046441996717,0.10239671835910628,False
10,0.18,ibm-granite/granite-3.0-2b-base,2,10,34,reach,True,False,False,False,0.1560179593956124,0.10284413018812034,0.18686497469596064,0.6085128149812709,0.07717058234426546,False
10,0.18,ibm-granite/granite-3.1-2b-base,3,10,32,reach,True,False,False,False,0.12190381023681898,0.05828960542238345,0.13512297010705296,0.39815152382376157,0.021028081333036023,False
10,0.18,ibm-granite/granite-3.1-2b-instruct,2,10,29,reach,True,False,False,False,0.12342029181289452,0.09712209980004534,0.157051808970002,1.9759237221237114,1.461054413035334,False
10,0.18,ibm-granite/granite-7b-instruct,1,10,26,reach,True,False,False,False,0.1497848257777712,0.07735705689207993,0.168581162305525,1.0037738475985463,0.7412548115916514,False
10,0.18,ibm/PowerLM-3b,0,12,35,plateau,False,True,False,True,0.19203556333053373,0.06545962370588786,0.20288573118726674,0.06981670685503957,0.23030191303526307,False
10,0.18,meta-llama/Llama-3.2-1B,0,10,35,reach,True,False,False,False,0.11670321065548872,0.07372870970195541,0.1380418849900804,-1.797509685344033,-1.4292489450242378,False
10,0.18,meta-llama/Llama-3.2-1B-Instruct,1,10,24,reach,True,False,False,False,0.1429019417288019,0.10536773771321142,0.17754809235996316,0.9487835872468362,1.2371020180227312,False
10,0.18,meta-llama/Llama-3.2-3B-Instruct,0,10,19,reach,True,False,False,False,0.14588146559824058,0.15526858648965963,0.21304867039150366,1.6440232113778666,1.6499520357088358,False
10,0.18,microsoft/phi-1_5,2,10,35,reach,True,False,False,False,0.15145662444651817,0.11434255204857144,0.18977177950821328,-1.2383447154869367,-0.7090631850481076,False
10,0.18,nvidia/AceInstruct-1.5B,1,10,25,reach,True,False,False,False,0.13188661427942322,0.08330992831526811,0.15599558705932828,1.2814241934896762,0.9874433190004168,False
10,0.18,openbmb/MiniCPM-1B-sft-bf16,1,10,38,reach,True,False,False,False,0.1044556492920954,0.061559323201375256,0.12124575432585097,-1.9094032176867235,-1.1640135040409447,False
10,0.18,openbmb/MiniCPM-2B-sft-bf16,0,10,20,reach,True,False,False,False,0.11615027828753385,0.11609364539301824,0.16422125820645578,-0.2660211371706569,1.3632977592029432,False
10,0.18,openlm-research/open_llama_3b,2,10,36,reach,True,False,False,False,0.16014061505808197,0.10937747419525655,0.1939289778566236,-2.113422890071994,-1.6311872302253034,False
10,0.18,pankajmathur/orca_mini_3b,0,10,35,reach,True,False,False,False,0.1557130064900999,0.0758605308579786,0.1732090082306351,-0.36235829342006787,-0.04342021457255899,False
10,0.18,pankajmathur/orca_mini_v9_5_3B-Instruct,4,10,28,reach,True,False,False,False,0.13809370595399667,0.14271813261921842,0.19859087844718779,1.4499391340199896,1.345758473403983,False
10,0.18,stabilityai/stablelm-2-1_6b-chat,2,10,28,reach,True,False,False,False,0.1725321724086569,0.09132285333064706,0.1952106914502927,0.9902315747851386,0.953117496438131,False
10,0.18,stabilityai/stablelm-2-zephyr-1_6b,0,10,21,reach,True,False,False,False,0.14181194860815396,0.10904001722789038,0.17888642800699087,0.7128737192257213,1.018675177748515,False
10,0.18,stabilityai/stablelm-zephyr-3b,2,15,49,reach,True,False,False,True,0.16792791825821163,0.06888556691103966,0.18150759504547442,1.0698573954068982,0.8285889099861282,False
10,0.18,tiiuae/Falcon3-1B-Instruct,1,10,23,reach,True,False,False,False,0.1368324135661609,0.1395465788888771,0.19543888323957054,0.9564526224142926,0.958317070091919,False
10,0.18,tiiuae/Falcon3-3B-Base,1,10,36,reach,True,False,False,False,0.12995957493975208,0.07023332356231775,0.1477234269069407,0.5082020250809371,-0.048073026319726646,False
10,0.18,tiiuae/Falcon3-3B-Instruct,4,10,21,reach,True,False,False,False,0.12960363372512157,0.09909241301265981,0.16314535908638964,1.6169822007176056,1.21508647218556,False
10,0.18,utter-project/EuroLLM-1.7B,2,10,36,reach,True,False,False,False,0.11283878912010438,0.07031946982215134,0.13295645966315378,-1.3431819715559552,-1.1975485200615599,False
10,0.18,utter-project/EuroLLM-1.7B-Instruct,0,11,32,reach,True,False,False,True,0.16768805448397586,0.06496554883845158,0.1798327171359597,0.013246625830741467,0.6348640646935063,False
10,0.2,01-ai/Yi-1.5-6B,3,10,37,reach,True,False,False,False,0.10320104278872216,0.09135321696714958,0.13782548923521645,-0.10501385881784328,-0.08898208239174477,False
10,0.2,01-ai/Yi-1.5-6B-Chat,2,10,26,reach,True,False,False,False,0.14595866901475302,0.1154208766400462,0.1860803907587121,1.6170944407245194,1.355447877369959,False
10,0.2,01-ai/Yi-6B,1,10,30,reach,True,False,False,False,0.11519700235318676,0.06730424774557303,0.1334174318286692,-0.8649532723076396,-1.233548688825811,False
10,0.2,01-ai/Yi-6B-200K,3,10,34,reach,True,False,False,False,0.1560915609906461,0.11831659876305148,0.19586575237992349,-1.9919214931867122,-1.4810229260907373,False
10,0.2,01-ai/Yi-6B-Chat,3,10,28,reach,True,False,False,False,0.13455286983324366,0.08562193236240884,0.15948539143706777,0.7589881962700152,1.1851252975142108,False
10,0.2,BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,4,12,46,plateau,False,True,False,True,0.4105164943574123,0.250224167302593,0.4807659784570611,-5.347129353898183,-4.6309638085232665,True
10,0.2,BEE-spoke-data/smol_llama-220M-openhermes,0,10,35,reach,True,False,False,False,0.16253703214617696,0.12380760611006487,0.20431987213580655,-2.537376304836234,-2.3722349737130366,False
10,0.2,BSC-LT/salamandra-2b,0,10,37,reach,True,False,False,False,0.10534165914061368,0.0930315116971756,0.140540838616962,-1.510802591582213,-1.3413104417742183,False
10,0.2,BSC-LT/salamandra-2b-instruct,0,10,34,reach,True,False,False,False,0.13951536911836412,0.06996156628626465,0.15607420984089843,-0.3848422021293781,-0.432694354033538,False
10,0.2,BSC-LT/salamandra-7b,3,10,39,reach,True,False,False,False,0.10452909356661427,0.0638791394716418,0.1225025545100814,-0.7509010301943769,-0.24553221830328073,False
10,0.2,BSC-LT/salamandra-7b-instruct,2,10,30,reach,True,False,False,False,0.17442759520876694,0.06294926082947802,0.1854389263593033,0.6133664178359304,0.3612133859675286,False
10,0.2,HuggingFaceTB/SmolLM2-360M,1,12,41,reach,True,False,False,True,0.1993502925658347,0.1846230623764594,0.2717097979597826,-2.0927138206642586,-1.8793059654251534,False
10,0.2,LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,4,13,39,reach,True,False,False,True,0.16096717062062016,0.17555673144379952,0.2381818548354139,2.466776172602346,1.8931637809524728,False
10,0.2,OpenBMB/MiniCPM4-0.5B,4,10,33,reach,True,False,False,False,0.12588618303458587,0.08360508562017972,0.151119626192546,0.264600915378981,0.001759851243546706,False
10,0.2,Qwen/Qwen1.5-1.8B,1,10,30,reach,True,False,False,False,0.13792178770745708,0.09511361366023308,0.16753811216534864,0.0809350876209607,0.09213630628232244,False
10,0.2,Qwen/Qwen1.5-1.8B-Chat,3,10,31,reach,True,False,False,False,0.17887673926902972,0.08315312786909444,0.19725955116529695,0.38980421498707585,0.7132661249684915,False
10,0.2,Qwen/Qwen2-0.5B,4,10,42,reach,True,False,False,False,0.09607125461901257,0.08474032125368793,0.1281038953750017,-0.42536643383467315,-0.28900322712289483,False
10,0.2,Qwen/Qwen2.5-0.5B-Instruct,4,10,23,reach,True,False,False,False,0.18935495334950328,0.07456691454740984,0.20350804186349317,0.5477826844709038,0.7549785274639971,False
10,0.2,ai-forever/mGPT,3,13,45,plateau,False,True,False,True,0.45992077191319003,0.2751763053910023,0.5359562626612985,-4.654145790110268,-3.1863914357798424,True
10,0.2,allenai/OLMo-1B-hf,3,12,39,plateau,False,True,False,True,0.4566282719728298,0.21834642033219256,0.5061467554344047,-5.618639294811007,-2.685012690117075,True
10,0.2,allenai/OLMo-2-0425-1B,3,10,32,reach,True,False,False,False,0.17676711112384322,0.09090545494678416,0.19877226495200717,-1.409649262681663,-1.4890221321107837,False
10,0.2,allenai/OLMo-2-0425-1B-DPO,4,10,18,reach,True,False,False,False,0.1462990239890019,0.09540718847645446,0.1746594859522845,1.2388770660415394,1.304353186980844,False
10,0.2,allenai/OLMo-2-0425-1B-Instruct,4,10,20,reach,True,False,False,False,0.1392729926943981,0.09219693113527944,0.167024670647235,1.223975567515562,1.2085857408195522,False
10,0.2,arcee-ai/raspberry-3B,0,10,21,reach,True,False,False,False,0.11788365184975412,0.10058697713800216,0.15496546500170613,1.1246507099233405,1.246660332151899,False
10,0.2,google/gemma-2-2b,2,10,31,reach,True,False,False,False,0.15549850532883455,0.14056134385593685,0.2096122051458085,-1.6137473114926797,-1.5382584971928746,False
10,0.2,google/gemma-2b,1,10,32,reach,True,False,False,False,0.12186806206104768,0.11033912029569864,0.16439752436744304,-1.4974514447819693,-1.4024345909067013,False
10,0.2,h2oai/h2o-danube-1.8b-chat,3,10,32,reach,True,False,False,False,0.15747697556783588,0.07644955931854504,0.17505294328857346,0.15692820207249436,0.40590416576261135,False
10,0.2,h2oai/h2o-danube2-1.8b-base,4,10,33,reach,True,False,False,False,0.15435979148268833,0.08192998342290216,0.1747554503020036,-0.5391843442572666,-0.8944676475477437,False
