policy_id,policy_role,model,model_family,n_repetitions,expected_repetitions,repeat_rows_treated_as_independent,mean_theta_reference,mean_theta_cat_mwle,mean_theta_baseline_mwle,mean_cat_scenarios_administered,mean_baseline_scenarios_administered,mean_cat_eval_log_loss_sum,mean_cat_eval_brier_sum,mean_cat_eval_correct_count,mean_cat_eval_n_cells,mean_cat_eval_observed_pass_rate,mean_cat_eval_predicted_pass_rate,mean_baseline_eval_log_loss_sum,mean_baseline_eval_brier_sum,mean_baseline_eval_correct_count,mean_baseline_eval_n_cells,mean_baseline_eval_observed_pass_rate,mean_baseline_eval_predicted_pass_rate,rate_cat_replay_success,rate_baseline_replay_success,rate_cat_mwle_converged,rate_baseline_mwle_converged,rate_cat_precision_reached,rate_baseline_precision_reached
sensitivity_floor15_se0p20_dopt,sensitivity,ibm/PowerLM-3b,powerlm,5,5,False,0.8935995126223386,0.7252755532781355,0.6382625733046289,19.2,34.8,233.56877667253752,78.10306315791924,286.4,410.2,0.6387149500606423,0.5249841265530336,232.63095973907753,77.5273622825966,284.4,410.2,0.6387149500606423,0.511262716226289,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,meta-llama/Llama-3.2-1B,llama_3_2,5,5,False,-2.566036967529382,-3.165412175962569,-2.406044200308797,38.8,50.0,132.36259523294532,33.16063784309689,370.4,410.8,0.10954271965652121,0.054985225280080395,121.23642207158305,31.145339671148996,373.0,410.8,0.10954271965652121,0.09677585635492007,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor15_se0p20_dopt,sensitivity,meta-llama/Llama-3.2-1B-Instruct,llama_3_2,5,5,False,2.008048919839326,2.404779965723623,1.9353805195782143,25.0,43.0,193.03256078289377,60.099074103092406,328.2,410.8,0.7010734058017357,0.7631008567052777,186.74730663128668,58.96381946258545,329.6,410.8,0.7010734058017357,0.7063176895020302,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,meta-llama/Llama-3.2-3B-Instruct,llama_3_2,5,5,False,3.6264363979149437,3.744782324278563,3.675107379529451,30.6,50.0,96.46107827239034,29.56175614441006,369.2,410.8,0.871473191934102,0.8833529015660643,96.19752255408864,29.408138976422826,369.6,410.8,0.871473191934102,0.8787521638967956,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor15_se0p20_dopt,sensitivity,microsoft/phi-1_5,phi,5,5,False,-1.6654487160999931,-1.1091369757915008,-1.518660332890156,25.8,48.4,145.76016961169017,44.62660849244203,351.6,411.0,0.17761641295812008,0.2263801503318769,140.21624158371614,42.84541652760968,352.6,411.0,0.17761641295812008,0.17504763295823927,1.0,1.0,1.0,1.0,1.0,0.4
sensitivity_floor15_se0p20_dopt,sensitivity,nvidia/AceInstruct-1.5B,ace,5,5,False,2.7798068009009818,3.060965885719518,2.8770387063200062,29.2,50.0,139.8441201370616,43.27305220073134,352.0,411.0,0.8004885135450461,0.8257148055936103,137.22084381821713,42.56499442491909,351.6,411.0,0.8004885135450461,0.809887981690585,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor15_se0p20_dopt,sensitivity,openbmb/MiniCPM-1B-sft-bf16,minicpm,5,5,False,-1.2969164302252305,-0.6509565951207311,-1.248306723740722,21.8,42.2,184.95858724499567,61.348124159577615,323.0,411.0,0.15571813029447706,0.3028719285785649,157.5966585529211,50.41984856032429,340.6,411.0,0.15571813029447706,0.21741942746471227,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,openbmb/MiniCPM-2B-sft-bf16,minicpm,5,5,False,0.26929438812717377,1.174581851982176,0.12066011672171262,22.8,38.2,284.9576586847712,96.27495530916632,267.2,411.0,0.4136262835947047,0.6051026957796818,236.23496131263428,80.54148466535138,284.6,411.0,0.4136262835947047,0.42961942498575956,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,openlm-research/open_llama_3b,open_llama,5,5,False,-3.5272414089406596,-3.7296662560554354,-3.593356164707852,37.8,50.0,49.60392333233456,13.5267232515147,393.4,411.0,0.04379572414532168,0.03463391792669085,49.39760618642532,13.400008191889075,393.4,411.0,0.04379572414532168,0.03864945918845678,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor15_se0p20_dopt,sensitivity,pankajmathur/orca_mini_3b,orca_mini,5,5,False,-0.6286410605026187,-0.7191296120497406,0.14600790245564638,23.2,33.6,208.96282706440041,68.62439648152797,316.6,410.8,0.28481039700907956,0.28056298118593065,235.2507906235026,81.56716031049866,278.8,410.8,0.28481039700907956,0.42237070623747136,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,pankajmathur/orca_mini_v9_5_3B-Instruct,orca_mini,5,5,False,2.8930699369492388,3.0517814396668665,3.2131174745861273,30.4,50.0,164.8228021198149,50.641249959613916,338.0,409.8,0.7955107639095951,0.8315995249011386,167.38478402767356,51.17609414599568,336.2,409.8,0.7955107639095951,0.8455893371158612,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor15_se0p20_dopt,sensitivity,stabilityai/stablelm-2-1_6b-chat,stablelm,5,5,False,1.790224318794137,2.0251972433310783,1.8870308995913505,23.8,43.8,163.78937042260984,52.393403167593,331.4,411.2,0.680934495547209,0.7170841706433669,162.72272161330065,51.82708859268636,333.8,411.2,0.680934495547209,0.6987724290197441,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,stabilityai/stablelm-2-zephyr-1_6b,stablelm,5,5,False,1.7079696466171796,1.9836776028191405,2.1806904889061487,23.0,39.0,155.49783628970124,49.6823746703306,341.4,411.2,0.7149812203245695,0.7117071438873781,156.2548865527563,50.17588611546819,340.6,411.2,0.7149812203245695,0.7368797683820214,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,stabilityai/stablelm-zephyr-3b,stablelm,5,5,False,2.127090858857122,2.236676226116275,2.243600542181773,22.4,41.8,127.34727635529684,38.98196975644828,355.6,411.2,0.7490279451019299,0.7433605879120405,126.80697055938053,38.79352468963718,354.4,411.2,0.7490279451019299,0.7445567600059343,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,tiiuae/Falcon3-1B-Instruct,falcon3,5,5,False,1.7312125318921638,2.1455071111339903,1.4530346988902552,24.0,30.6,159.42608848341123,51.448747851239624,333.8,410.6,0.6770589282535161,0.7227938436952177,160.41816999702323,51.02859554494991,339.4,410.6,0.6770589282535161,0.6298716857837972,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,tiiuae/Falcon3-3B-Base,falcon3,5,5,False,0.09533819658417746,-0.15830498675248078,0.07225548485365745,21.6,39.4,286.04293458930704,97.3416443477087,254.0,409.6,0.4321295247182301,0.3671972875069726,283.54347857708945,97.84342351437974,244.6,409.6,0.4321295247182301,0.405686434295936,1.0,1.0,1.0,1.0,1.0,1.0
sensitivity_floor15_se0p20_dopt,sensitivity,tiiuae/Falcon3-3B-Instruct,falcon3,5,5,False,3.306808484661461,3.5742321869506077,3.3791625491973276,30.8,50.0,121.66976138522782,38.67553941924615,355.2,409.6,0.8959973761106804,0.8612506719789405,124.97071625177698,40.055698895008184,351.2,409.6,0.8959973761106804,0.846374618972853,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor15_se0p20_dopt,sensitivity,utter-project/EuroLLM-1.7B,eurollm,5,5,False,-2.7770099869704454,-2.400414621682355,-3.084464822970577,30.4,50.0,65.19799971851447,17.54116223669671,389.2,410.8,0.0511199358397099,0.09820180301676722,57.652452897878106,16.476508360242676,387.6,410.8,0.0511199358397099,0.05899947403084192,1.0,1.0,1.0,1.0,1.0,0.0
sensitivity_floor15_se0p20_dopt,sensitivity,utter-project/EuroLLM-1.7B-Instruct,eurollm,5,5,False,0.867879227574468,1.0337777869610232,0.9514991395170792,20.0,33.2,203.42896822632218,67.2945488134134,305.4,408.8,0.5259313111612347,0.5764530411758375,201.63541079913102,66.6064664304206,308.4,408.8,0.5259313111612347,0.5632370668002193,1.0,1.0,1.0,1.0,1.0,1.0
